body_pre,body_post,weight,source_type,descending_type
941086422,10091,1,UNKNOWN,DNpe042
941308552,10228,1,UNKNOWN,DNp06
941422111,10584,1,UNKNOWN,DNp06
941457625,10417,1,UNKNOWN,DNp103
941476948,10010,1,UNKNOWN,DNp01
941476948,10106,1,UNKNOWN,DNp11
941565736,11020,1,UNKNOWN,DNp05
941618533,10361,1,UNKNOWN,DNg40
942552213,531898,1,UNKNOWN,DNp04
942738607,11573,1,UNKNOWN,DNpe021
942774379,10001,1,UNKNOWN,DNp01
942822933,10234,1,UNKNOWN,DNp35
942953023,10259,1,UNKNOWN,DNp11
942963797,10010,1,UNKNOWN,DNp01
943041498,10106,1,UNKNOWN,DNp11
943290324,10449,1,UNKNOWN,DNpe025
943288777,10283,1,UNKNOWN,DNp103
943347155,10234,1,UNKNOWN,DNp35
943581011,10361,1,UNKNOWN,DNg40
943624920,10001,1,UNKNOWN,DNp01
943683635,10091,1,UNKNOWN,DNpe042
943786528,10417,1,UNKNOWN,DNp103
943794079,10417,1,UNKNOWN,DNp103
943796985,10283,1,UNKNOWN,DNp103
944074731,10228,1,UNKNOWN,DNp06
944105763,10989,1,UNKNOWN,DNp03
944144039,524001,1,UNKNOWN,DNp05
944172089,519771,1,UNKNOWN,DNp71
944392399,10197,1,UNKNOWN,DNp02
944395601,10923,1,UNKNOWN,DNg40
944486504,10228,1,UNKNOWN,DNp06
944520196,10010,1,UNKNOWN,DNp01
944740215,10752,1,UNKNOWN,DNp03
944832241,10106,1,UNKNOWN,DNp11
945322868,10283,1,UNKNOWN,DNp103
945322868,10584,1,UNKNOWN,DNp06
945375262,12628,1,UNKNOWN,DNpe042
945481816,10259,1,UNKNOWN,DNp11
945513463,10228,1,UNKNOWN,DNp06
945513463,10234,1,UNKNOWN,DNp35
945750116,10010,1,UNKNOWN,DNp01
945768682,10001,1,UNKNOWN,DNp01
945950113,11159,1,UNKNOWN,DNp71
945960900,10091,1,UNKNOWN,DNpe042
945969568,10010,1,UNKNOWN,DNp01
946105932,10931,1,UNKNOWN,DNpe045
946203222,10989,1,,DNp03
946364697,10091,1,UNKNOWN,DNpe042
946382732,11334,1,UNKNOWN,DNpe045
946425267,10584,1,UNKNOWN,DNp06
946561395,10223,1,UNKNOWN,DNpe056
946617932,10010,1,UNKNOWN,DNp01
946617932,10091,1,UNKNOWN,DNpe042
946617932,10417,1,UNKNOWN,DNp103
946687790,10001,1,UNKNOWN,DNp01
946687790,10923,1,UNKNOWN,DNg40
946992583,10228,1,UNKNOWN,DNp06
947017065,10010,1,UNKNOWN,DNp01
947207051,10259,1,UNKNOWN,DNp11
947254222,10361,1,UNKNOWN,DNg40
947288105,10989,1,UNKNOWN,DNp03
947506914,10010,1,UNKNOWN,DNp01
947666724,10283,1,UNKNOWN,DNp103
947696282,10752,1,UNKNOWN,DNp03
948262738,10584,1,UNKNOWN,DNp06
948343030,531898,1,UNKNOWN,DNp04
948462600,10001,1,UNKNOWN,DNp01
948639428,524001,1,UNKNOWN,DNp05
948719508,10558,1,UNKNOWN,DNp35
948788663,10197,1,UNKNOWN,DNp02
948841074,10558,1,UNKNOWN,DNp35
948905796,10106,1,UNKNOWN,DNp11
949107747,10091,1,UNKNOWN,DNpe042
949124032,10417,1,UNKNOWN,DNp103
949397208,10584,1,UNKNOWN,DNp06
949550451,12628,1,UNKNOWN,DNpe042
949669901,10417,1,UNKNOWN,DNp103
949764115,10259,1,UNKNOWN,DNp11
949773382,11020,1,UNKNOWN,DNp05
949850751,10228,1,UNKNOWN,DNp06
949850751,10234,1,UNKNOWN,DNp35
950015374,10752,1,UNKNOWN,DNp03
950015374,531898,1,UNKNOWN,DNp04
950033857,10010,1,UNKNOWN,DNp01
950033309,10010,1,UNKNOWN,DNp01
950092277,10091,1,UNKNOWN,DNpe042
950359252,519771,1,UNKNOWN,DNp71
950423853,531898,1,UNKNOWN,DNp04
950455375,10417,1,UNKNOWN,DNp103
950475227,531898,1,UNKNOWN,DNp04
950487443,10752,1,UNKNOWN,DNp03
950508308,10989,1,UNKNOWN,DNp03
950646131,10117,1,UNKNOWN,DNp02
950674183,11573,1,UNKNOWN,DNpe021
950789303,10601,1,UNKNOWN,DNpe025
950824200,10091,1,UNKNOWN,DNpe042
950862541,10601,1,UNKNOWN,DNpe025
950897522,12628,1,UNKNOWN,DNpe042
950982234,10584,1,UNKNOWN,DNp06
951085983,10283,1,UNKNOWN,DNp103
951161651,10117,1,UNKNOWN,DNp02
951180808,10010,1,UNKNOWN,DNp01
951345153,10752,1,UNKNOWN,DNp03
951387507,531898,1,,DNp04
951387507,10361,1,,DNg40
951387507,10449,1,,DNpe025
951456698,10259,1,UNKNOWN,DNp11
951494472,10010,1,UNKNOWN,DNp01
951505743,10091,1,UNKNOWN,DNpe042
951528644,10010,1,UNKNOWN,DNp01
951541341,10558,1,UNKNOWN,DNp35
951610470,10228,1,UNKNOWN,DNp06
951610470,10234,1,UNKNOWN,DNp35
951876840,10091,1,UNKNOWN,DNpe042
951883740,10117,1,UNKNOWN,DNp02
951977397,10234,1,UNKNOWN,DNp35
952303130,10228,1,UNKNOWN,DNp06
952416392,10752,1,UNKNOWN,DNp03
952484003,10197,1,UNKNOWN,DNp02
952538796,10106,1,UNKNOWN,DNp11
952711869,10091,1,UNKNOWN,DNpe042
952801686,11334,1,UNKNOWN,DNpe045
952859402,10228,1,UNKNOWN,DNp06
952866296,10417,1,UNKNOWN,DNp103
952890641,10010,1,UNKNOWN,DNp01
952977345,524001,1,UNKNOWN,DNp05
953073201,10197,1,UNKNOWN,DNp02
953321450,12628,1,UNKNOWN,DNpe042
953359782,10010,1,UNKNOWN,DNp01
953530082,10010,1,UNKNOWN,DNp01
953621854,531898,1,UNKNOWN,DNp04
953693561,10259,1,UNKNOWN,DNp11
953719464,11137,1,UNKNOWN,DNp04
953729436,524001,1,UNKNOWN,DNp05
953756270,10558,1,UNKNOWN,DNp35
953993605,10010,1,UNKNOWN,DNp01
953993605,10417,1,UNKNOWN,DNp103
954053018,10989,1,UNKNOWN,DNp03
954199745,10010,1,UNKNOWN,DNp01
954217926,10601,1,UNKNOWN,DNpe025
954518357,10228,1,UNKNOWN,DNp06
954518357,10234,1,UNKNOWN,DNp35
954802589,531898,1,UNKNOWN,DNp04
954941196,10117,1,UNKNOWN,DNp02
955301997,10010,1,UNKNOWN,DNp01
955361763,10106,1,UNKNOWN,DNp11
955435246,10001,1,UNKNOWN,DNp01
955435246,10601,1,UNKNOWN,DNpe025
955598004,10010,1,UNKNOWN,DNp01
955724073,10417,1,UNKNOWN,DNp103
955866713,10752,1,UNKNOWN,DNp03
955917372,10197,1,UNKNOWN,DNp02
956066259,10001,1,UNKNOWN,DNp01
956119213,10010,1,UNKNOWN,DNp01
956170140,10558,1,UNKNOWN,DNp35
956199874,10001,1,UNKNOWN,DNp01
956199874,10283,1,UNKNOWN,DNp103
956228614,12628,1,UNKNOWN,DNpe042
956231605,10010,1,UNKNOWN,DNp01
956245768,10259,1,UNKNOWN,DNp11
956299857,10989,1,UNKNOWN,DNp03
956299857,10558,1,UNKNOWN,DNp35
956299857,10584,1,UNKNOWN,DNp06
956503259,10091,1,UNKNOWN,DNpe042
956625615,10417,1,UNKNOWN,DNp103
956914640,10010,1,UNKNOWN,DNp01
956914640,10106,1,UNKNOWN,DNp11
956926916,10010,1,UNKNOWN,DNp01
956934285,12628,1,UNKNOWN,DNpe042
956951109,10584,1,UNKNOWN,DNp06
957062575,10449,1,UNKNOWN,DNpe025
957108791,10010,1,UNKNOWN,DNp01
957297532,10223,1,UNKNOWN,DNpe056
957293710,10223,1,UNKNOWN,DNpe056
957370187,10197,1,UNKNOWN,DNp02
957442109,10106,1,UNKNOWN,DNp11
957478211,10001,1,UNKNOWN,DNp01
957512206,10010,1,UNKNOWN,DNp01
957553856,10223,1,UNKNOWN,DNpe056
957650085,10010,1,UNKNOWN,DNp01
957717714,10106,1,UNKNOWN,DNp11
957717714,10989,1,UNKNOWN,DNp03
957771944,10234,1,UNKNOWN,DNp35
10069,531898,1,AN07B004,DNp04
958092059,11020,1,UNKNOWN,DNp05
958325880,10234,1,UNKNOWN,DNp35
958500658,10010,1,UNKNOWN,DNp01
958527531,10417,1,UNKNOWN,DNp103
958542064,10923,1,UNKNOWN,DNg40
958553058,10197,1,UNKNOWN,DNp02
958565961,11137,1,UNKNOWN,DNp04
958572292,11334,1,UNKNOWN,DNpe045
958641387,10361,1,UNKNOWN,DNg40
958672471,10417,1,UNKNOWN,DNp103
958814091,10449,1,UNKNOWN,DNpe025
959091767,10010,1,UNKNOWN,DNp01
959147635,10010,1,UNKNOWN,DNp01
959292359,10228,1,UNKNOWN,DNp06
959321313,10558,1,UNKNOWN,DNp35
959345096,10361,1,UNKNOWN,DNg40
959519153,519771,1,UNKNOWN,DNp71
959653989,10091,1,UNKNOWN,DNpe042
959680981,12628,1,UNKNOWN,DNpe042
959760003,10010,1,UNKNOWN,DNp01
959856371,10361,1,UNKNOWN,DNg40
960172996,524001,1,UNKNOWN,DNp05
960260501,10584,1,UNKNOWN,DNp06
10068,10228,1,DNp30,DNp06
10068,10010,1,DNp30,DNp01
960545468,10010,1,UNKNOWN,DNp01
960735800,10259,1,UNKNOWN,DNp11
960735800,10010,1,UNKNOWN,DNp01
960835783,10001,1,UNKNOWN,DNp01
961064219,10259,1,UNKNOWN,DNp11
961155832,10584,1,UNKNOWN,DNp06
961186449,10558,1,UNKNOWN,DNp35
961330255,10361,1,UNKNOWN,DNg40
961366184,10234,1,UNKNOWN,DNp35
961521862,10584,1,UNKNOWN,DNp06
961606390,10601,1,UNKNOWN,DNpe025
961614975,10584,1,UNKNOWN,DNp06
961869430,10223,1,UNKNOWN,DNpe056
961897433,10558,1,UNKNOWN,DNp35
962427593,10417,1,UNKNOWN,DNp103
962547115,10197,1,UNKNOWN,DNp02
962577232,10558,1,UNKNOWN,DNp35
962705115,11020,1,UNKNOWN,DNp05
962990511,10001,1,UNKNOWN,DNp01
963045808,10584,1,UNKNOWN,DNp06
963061765,10234,1,UNKNOWN,DNp35
963138246,10234,1,UNKNOWN,DNp35
963138246,10417,1,UNKNOWN,DNp103
963344887,10117,1,UNKNOWN,DNp02
963511012,10010,1,UNKNOWN,DNp01
963562758,10197,1,UNKNOWN,DNp02
963590976,10010,1,UNKNOWN,DNp01
963647065,10010,1,UNKNOWN,DNp01
963857875,10010,1,UNKNOWN,DNp01
963894666,10001,1,UNKNOWN,DNp01
963894666,12628,1,UNKNOWN,DNpe042
964018032,10989,1,UNKNOWN,DNp03
964084688,10106,1,UNKNOWN,DNp11
964158300,10010,1,UNKNOWN,DNp01
964248448,10010,1,UNKNOWN,DNp01
964332155,10283,1,UNKNOWN,DNp103
964332155,11159,1,UNKNOWN,DNp71
964355476,10010,1,UNKNOWN,DNp01
964355476,10228,1,UNKNOWN,DNp06
964504057,10228,1,UNKNOWN,DNp06
964660105,11137,1,UNKNOWN,DNp04
964809172,10001,1,UNKNOWN,DNp01
964848990,10732,1,UNKNOWN,DNpe056
964848990,11334,1,UNKNOWN,DNpe045
964990010,10417,1,UNKNOWN,DNp103
964991572,10449,1,UNKNOWN,DNpe025
965014460,10001,1,UNKNOWN,DNp01
965566748,10417,1,UNKNOWN,DNp103
965640363,10010,1,UNKNOWN,DNp01
965640363,10417,1,UNKNOWN,DNp103
965751239,524001,1,UNKNOWN,DNp05
965823022,10106,1,UNKNOWN,DNp11
965857949,10010,1,UNKNOWN,DNp01
965899951,10259,1,UNKNOWN,DNp11
966018038,10989,1,UNKNOWN,DNp03
966136758,10228,1,UNKNOWN,DNp06
966188877,10228,1,UNKNOWN,DNp06
966218285,10010,1,UNKNOWN,DNp01
966254905,10283,1,UNKNOWN,DNp103
966278971,10417,1,UNKNOWN,DNp103
966331498,10228,1,UNKNOWN,DNp06
966331498,10234,1,UNKNOWN,DNp35
966439929,10010,1,UNKNOWN,DNp01
966671770,10010,1,UNKNOWN,DNp01
966671770,10417,1,UNKNOWN,DNp103
966752111,10449,1,UNKNOWN,DNpe025
966766076,11159,1,UNKNOWN,DNp71
966878125,10558,1,UNKNOWN,DNp35
967032078,10584,1,UNKNOWN,DNp06
967044245,10989,1,UNKNOWN,DNp03
967105592,10449,1,UNKNOWN,DNpe025
967116822,10197,1,UNKNOWN,DNp02
967132124,10117,1,UNKNOWN,DNp02
967139979,10001,1,UNKNOWN,DNp01
967229758,10091,1,UNKNOWN,DNpe042
967330027,11334,1,UNKNOWN,DNpe045
967384220,10197,1,UNKNOWN,DNp02
967447685,10449,1,UNKNOWN,DNpe025
967487386,10259,1,UNKNOWN,DNp11
967497884,11334,1,UNKNOWN,DNpe045
967504093,10584,1,UNKNOWN,DNp06
967518375,11137,1,UNKNOWN,DNp04
967522791,11137,1,UNKNOWN,DNp04
967682058,10234,1,UNKNOWN,DNp35
967752952,10923,1,UNKNOWN,DNg40
967825455,10010,1,UNKNOWN,DNp01
967826193,10417,1,UNKNOWN,DNp103
967891696,10752,1,UNKNOWN,DNp03
968056546,10417,1,UNKNOWN,DNp103
968056546,10091,1,UNKNOWN,DNpe042
968069942,10361,1,UNKNOWN,DNg40
968093807,10752,1,UNKNOWN,DNp03
968133805,10001,1,UNKNOWN,DNp01
968318240,10283,1,UNKNOWN,DNp103
968350589,10001,1,UNKNOWN,DNp01
968410004,10223,1,UNKNOWN,DNpe056
968825177,10259,1,UNKNOWN,DNp11
968955006,10558,1,UNKNOWN,DNp35
969099160,10010,1,UNKNOWN,DNp01
969388594,10010,1,UNKNOWN,DNp01
969558781,10010,1,UNKNOWN,DNp01
969644342,10601,1,UNKNOWN,DNpe025
969765988,10197,1,UNKNOWN,DNp02
969788365,10197,1,UNKNOWN,DNp02
969814087,12628,1,UNKNOWN,DNpe042
969961236,10234,1,UNKNOWN,DNp35
970053431,10601,1,UNKNOWN,DNpe025
970070555,10259,1,UNKNOWN,DNp11
970084850,10752,1,UNKNOWN,DNp03
970153575,531898,1,UNKNOWN,DNp04
970149262,10001,1,UNKNOWN,DNp01
970403426,10259,1,UNKNOWN,DNp11
970577034,10931,1,UNKNOWN,DNpe045
970610761,10010,1,UNKNOWN,DNp01
970622095,519771,1,UNKNOWN,DNp71
970796622,10228,1,UNKNOWN,DNp06
970825105,10010,1,UNKNOWN,DNp01
970825105,10091,1,UNKNOWN,DNpe042
970863168,11573,1,UNKNOWN,DNpe021
970865332,10228,1,UNKNOWN,DNp06
971182120,10106,1,UNKNOWN,DNp11
971292729,10010,1,UNKNOWN,DNp01
971313101,10197,1,UNKNOWN,DNp02
971346359,10558,1,UNKNOWN,DNp35
971730014,10010,1,UNKNOWN,DNp01
971963520,10228,1,UNKNOWN,DNp06
972152906,11137,1,UNKNOWN,DNp04
972201000,10010,1,UNKNOWN,DNp01
972201000,10197,1,UNKNOWN,DNp02
972234162,12628,1,UNKNOWN,DNpe042
972248139,10989,1,UNKNOWN,DNp03
972311723,10117,1,UNKNOWN,DNp02
972355261,11334,1,UNKNOWN,DNpe045
972694545,10001,1,UNKNOWN,DNp01
972782134,10283,1,UNKNOWN,DNp103
972880312,10001,1,UNKNOWN,DNp01
973024306,10931,1,UNKNOWN,DNpe045
973052719,10584,1,UNKNOWN,DNp06
973132018,10283,1,UNKNOWN,DNp103
973259241,11020,1,UNKNOWN,DNp05
973577540,10283,1,UNKNOWN,DNp103
973603791,12628,1,UNKNOWN,DNpe042
973626598,519771,1,UNKNOWN,DNp71
973793304,10091,1,UNKNOWN,DNpe042
973793304,10228,1,UNKNOWN,DNp06
973831862,10001,1,UNKNOWN,DNp01
973943306,10931,1,UNKNOWN,DNpe045
973942914,10234,1,UNKNOWN,DNp35
973942914,10752,1,UNKNOWN,DNp03
974305248,10001,1,UNKNOWN,DNp01
974782644,10752,1,UNKNOWN,DNp03
974781947,10106,1,UNKNOWN,DNp11
974925145,10197,1,UNKNOWN,DNp02
975055160,10010,1,UNKNOWN,DNp01
975298843,10283,1,UNKNOWN,DNp103
975376028,10283,1,UNKNOWN,DNp103
975376028,10584,1,UNKNOWN,DNp06
975411953,10234,1,UNKNOWN,DNp35
975531016,11020,1,UNKNOWN,DNp05
975680702,524001,1,UNKNOWN,DNp05
975727001,531898,1,UNKNOWN,DNp04
975830062,10010,1,UNKNOWN,DNp01
976017086,10283,1,UNKNOWN,DNp103
976149432,11137,1,UNKNOWN,DNp04
976277872,10989,1,UNKNOWN,DNp03
976293364,10091,1,UNKNOWN,DNpe042
976331534,10010,1,UNKNOWN,DNp01
976564344,10449,1,UNKNOWN,DNpe025
976607968,10558,1,UNKNOWN,DNp35
976670635,12628,1,UNKNOWN,DNpe042
976720549,10010,1,UNKNOWN,DNp01
976754492,10923,1,UNKNOWN,DNg40
976754492,11334,1,UNKNOWN,DNpe045
976791337,10234,1,UNKNOWN,DNp35
976843570,10117,1,UNKNOWN,DNp02
976938803,10417,1,UNKNOWN,DNp103
976938803,10752,1,UNKNOWN,DNp03
976959036,10001,1,UNKNOWN,DNp01
976989894,10584,1,UNKNOWN,DNp06
977014105,10449,1,UNKNOWN,DNpe025
977026111,10223,1,UNKNOWN,DNpe056
977139519,10010,1,UNKNOWN,DNp01
977203170,10989,1,UNKNOWN,DNp03
977201893,531898,1,UNKNOWN,DNp04
977289156,11137,1,UNKNOWN,DNp04
977292552,10931,1,UNKNOWN,DNpe045
977410615,10234,1,UNKNOWN,DNp35
977584907,10010,1,UNKNOWN,DNp01
977779252,10197,1,UNKNOWN,DNp02
977779252,10010,1,UNKNOWN,DNp01
977942160,10106,1,UNKNOWN,DNp11
978020709,10001,1,UNKNOWN,DNp01
978046302,10417,1,,DNp103
978286297,10228,1,UNKNOWN,DNp06
978620340,10117,1,UNKNOWN,DNp02
978744432,10001,1,UNKNOWN,DNp01
978759431,10010,1,UNKNOWN,DNp01
979127578,10449,1,UNKNOWN,DNpe025
979158913,10010,1,UNKNOWN,DNp01
979247027,10197,1,UNKNOWN,DNp02
979320476,10449,1,UNKNOWN,DNpe025
979329929,10931,1,UNKNOWN,DNpe045
979520812,10010,1,UNKNOWN,DNp01
979758806,10001,1,UNKNOWN,DNp01
979826438,10234,1,UNKNOWN,DNp35
979825255,10931,1,UNKNOWN,DNpe045
979831835,10752,1,UNKNOWN,DNp03
980038459,10010,1,UNKNOWN,DNp01
980065462,10010,1,UNKNOWN,DNp01
980199598,10259,1,UNKNOWN,DNp11
980280097,10752,1,UNKNOWN,DNp03
980331197,519771,1,UNKNOWN,DNp71
980365809,10752,1,UNKNOWN,DNp03
980589632,10001,1,UNKNOWN,DNp01
980589632,10091,1,UNKNOWN,DNpe042
980589632,10283,1,UNKNOWN,DNp103
980608020,10989,1,UNKNOWN,DNp03
980728950,10417,1,UNKNOWN,DNp103
980892019,10584,1,UNKNOWN,DNp06
981388398,10752,1,UNKNOWN,DNp03
981380721,12628,1,UNKNOWN,DNpe042
981399935,10010,1,UNKNOWN,DNp01
981401647,10417,1,UNKNOWN,DNp103
981534677,10091,1,UNKNOWN,DNpe042
981586738,10752,1,,DNp03
981720360,10283,1,UNKNOWN,DNp103
981770396,531898,1,UNKNOWN,DNp04
981792792,10584,1,UNKNOWN,DNp06
981826217,10010,1,UNKNOWN,DNp01
981877717,11334,1,UNKNOWN,DNpe045
981974905,10197,1,UNKNOWN,DNp02
981974905,10234,1,UNKNOWN,DNp35
981992286,11137,1,UNKNOWN,DNp04
982140662,10117,1,UNKNOWN,DNp02
982163099,11334,1,UNKNOWN,DNpe045
982186162,10417,1,UNKNOWN,DNp103
982329410,10283,1,UNKNOWN,DNp103
982338378,10001,1,UNKNOWN,DNp01
982403710,10197,1,UNKNOWN,DNp02
982514813,11334,1,UNKNOWN,DNpe045
983312978,10283,1,UNKNOWN,DNp103
983343328,10010,1,UNKNOWN,DNp01
983374122,10752,1,UNKNOWN,DNp03
983388994,10584,1,UNKNOWN,DNp06
983513393,10001,1,UNKNOWN,DNp01
983673840,10584,1,UNKNOWN,DNp06
983679727,10010,1,,DNp01
983738154,10010,1,UNKNOWN,DNp01
983752101,12628,1,UNKNOWN,DNpe042
983754047,10117,1,UNKNOWN,DNp02
983988821,10558,1,,DNp35
983989679,10283,1,UNKNOWN,DNp103
984130923,10752,1,UNKNOWN,DNp03
984130923,531898,1,UNKNOWN,DNp04
984151110,10234,1,UNKNOWN,DNp35
984192325,10234,1,UNKNOWN,DNp35
984192325,531898,1,UNKNOWN,DNp04
984301010,10584,1,UNKNOWN,DNp06
984409392,10228,1,UNKNOWN,DNp06
984678148,531898,1,UNKNOWN,DNp04
984919697,10010,1,UNKNOWN,DNp01
984935365,10223,1,UNKNOWN,DNpe056
984977643,11334,1,UNKNOWN,DNpe045
984988239,10001,1,UNKNOWN,DNp01
985027279,531898,1,UNKNOWN,DNp04
985110228,10752,1,UNKNOWN,DNp03
985364674,10989,1,UNKNOWN,DNp03
985505824,10417,1,UNKNOWN,DNp103
985598302,10106,1,UNKNOWN,DNp11
985733983,10989,1,UNKNOWN,DNp03
985795261,10558,1,UNKNOWN,DNp35
985922637,10234,1,UNKNOWN,DNp35
985990820,10283,1,UNKNOWN,DNp103
985990820,10584,1,UNKNOWN,DNp06
986019883,10449,1,UNKNOWN,DNpe025
986033443,10283,1,UNKNOWN,DNp103
986041862,11334,1,UNKNOWN,DNpe045
986161318,10989,1,UNKNOWN,DNp03
986292128,10259,1,UNKNOWN,DNp11
986292128,10361,1,UNKNOWN,DNg40
986314018,10601,1,UNKNOWN,DNpe025
986314018,11137,1,UNKNOWN,DNp04
986314018,10283,1,UNKNOWN,DNp103
986564727,10197,1,UNKNOWN,DNp02
986699543,10259,1,UNKNOWN,DNp11
986768506,10752,1,UNKNOWN,DNp03
986768506,531898,1,UNKNOWN,DNp04
986782018,10584,1,UNKNOWN,DNp06
986794026,10001,1,UNKNOWN,DNp01
986970847,10010,1,UNKNOWN,DNp01
987016068,10584,1,UNKNOWN,DNp06
987029941,10732,1,UNKNOWN,DNpe056
987047524,10752,1,UNKNOWN,DNp03
987116896,10989,1,UNKNOWN,DNp03
987153557,10584,1,UNKNOWN,DNp06
987291793,10417,1,UNKNOWN,DNp103
987333663,10010,1,UNKNOWN,DNp01
987333663,10361,1,UNKNOWN,DNg40
987344070,531898,1,UNKNOWN,DNp04
987349751,10752,1,UNKNOWN,DNp03
987421227,10010,1,UNKNOWN,DNp01
987493875,10752,1,UNKNOWN,DNp03
987575423,10752,1,,DNp03
987604824,10228,1,UNKNOWN,DNp06
987604824,10923,1,UNKNOWN,DNg40
987769518,10558,1,UNKNOWN,DNp35
987769518,10989,1,UNKNOWN,DNp03
987863825,10001,1,UNKNOWN,DNp01
988010257,524001,1,UNKNOWN,DNp05
988072674,10923,1,UNKNOWN,DNg40
988222761,10361,1,UNKNOWN,DNg40
988379674,10197,1,UNKNOWN,DNp02
988409449,12628,1,UNKNOWN,DNpe042
988617452,10259,1,UNKNOWN,DNp11
988674162,12628,1,UNKNOWN,DNpe042
988897385,10923,1,UNKNOWN,DNg40
988987383,10228,1,UNKNOWN,DNp06
989089655,10558,1,UNKNOWN,DNp35
989262191,10228,1,UNKNOWN,DNp06
989483622,10228,1,UNKNOWN,DNp06
989553502,10283,1,UNKNOWN,DNp103
989558211,10197,1,UNKNOWN,DNp02
989627938,10197,1,UNKNOWN,DNp02
989680561,10234,1,UNKNOWN,DNp35
989746673,10931,1,UNKNOWN,DNpe045
989768938,10361,1,UNKNOWN,DNg40
989829223,10283,1,UNKNOWN,DNp103
989829223,12628,1,UNKNOWN,DNpe042
989885174,10197,1,UNKNOWN,DNp02
989952484,10106,1,UNKNOWN,DNp11
990233289,519771,1,UNKNOWN,DNp71
990270373,10228,1,UNKNOWN,DNp06
990282479,10283,1,UNKNOWN,DNp103
990282479,10584,1,UNKNOWN,DNp06
10065,10989,1,DNb05,DNp03
10065,11020,1,DNb05,DNp05
990513773,10010,1,UNKNOWN,DNp01
990532494,10197,1,UNKNOWN,DNp02
10065,10259,1,DNb05,DNp11
990552713,10417,1,UNKNOWN,DNp103
990722385,10010,1,UNKNOWN,DNp01
990736699,10417,1,UNKNOWN,DNp103
990911328,10001,1,UNKNOWN,DNp01
991001371,10417,1,UNKNOWN,DNp103
991050280,10584,1,UNKNOWN,DNp06
991065140,10010,1,UNKNOWN,DNp01
991122452,11573,1,UNKNOWN,DNpe021
991357870,10223,1,UNKNOWN,DNpe056
991403431,10361,1,UNKNOWN,DNg40
991485413,10259,1,UNKNOWN,DNp11
991559055,531898,1,UNKNOWN,DNp04
991559055,10234,1,UNKNOWN,DNp35
991702524,10228,1,UNKNOWN,DNp06
991719599,10584,1,UNKNOWN,DNp06
991753398,12628,1,UNKNOWN,DNpe042
991809950,10106,1,UNKNOWN,DNp11
992203458,10283,1,UNKNOWN,DNp103
992292074,10001,1,UNKNOWN,DNp01
992334366,10931,1,UNKNOWN,DNpe045
992804563,10989,1,UNKNOWN,DNp03
992922791,11573,1,UNKNOWN,DNpe021
993036510,10001,1,UNKNOWN,DNp01
993036510,10091,1,UNKNOWN,DNpe042
993223405,10283,1,UNKNOWN,DNp103
993283439,10283,1,UNKNOWN,DNp103
993351350,11159,1,UNKNOWN,DNp71
993377987,10584,1,UNKNOWN,DNp06
993417657,10989,1,,DNp03
993516509,10584,1,UNKNOWN,DNp06
993594807,10001,1,UNKNOWN,DNp01
993664560,10417,1,UNKNOWN,DNp103
993783971,10234,1,UNKNOWN,DNp35
993789572,10558,1,UNKNOWN,DNp35
993823406,531898,1,UNKNOWN,DNp04
993910212,11334,1,UNKNOWN,DNpe045
993931793,10923,1,UNKNOWN,DNg40
993977522,10001,1,UNKNOWN,DNp01
993977522,12628,1,UNKNOWN,DNpe042
993999236,10752,1,UNKNOWN,DNp03
993996367,524001,1,UNKNOWN,DNp05
994078612,10259,1,UNKNOWN,DNp11
994708819,10752,1,UNKNOWN,DNp03
994775190,10106,1,UNKNOWN,DNp11
994775190,10584,1,UNKNOWN,DNp06
994786976,10752,1,UNKNOWN,DNp03
994907077,12628,1,UNKNOWN,DNpe042
994972849,10001,1,UNKNOWN,DNp01
995004317,10417,1,UNKNOWN,DNp103
995019612,10259,1,UNKNOWN,DNp11
995030632,10106,1,UNKNOWN,DNp11
995030885,10259,1,UNKNOWN,DNp11
995421523,10234,1,UNKNOWN,DNp35
995462808,10001,1,UNKNOWN,DNp01
995497675,10010,1,UNKNOWN,DNp01
995497675,10228,1,UNKNOWN,DNp06
995501665,10001,1,UNKNOWN,DNp01
995508089,10923,1,UNKNOWN,DNg40
995508089,11137,1,UNKNOWN,DNp04
995554319,10234,1,UNKNOWN,DNp35
995584646,10010,1,UNKNOWN,DNp01
995622026,10417,1,UNKNOWN,DNp103
995698429,10010,1,UNKNOWN,DNp01
995822151,10010,1,UNKNOWN,DNp01
995887374,11020,1,UNKNOWN,DNp05
996051162,10228,1,UNKNOWN,DNp06
996139121,10234,1,UNKNOWN,DNp35
996209773,10361,1,UNKNOWN,DNg40
996250845,524001,1,UNKNOWN,DNp05
996352858,12628,1,UNKNOWN,DNpe042
996384724,10259,1,UNKNOWN,DNp11
996498587,10558,1,UNKNOWN,DNp35
996507522,10228,1,UNKNOWN,DNp06
996982563,10361,1,,DNg40
997021592,11159,1,UNKNOWN,DNp71
997052212,10283,1,UNKNOWN,DNp103
997083816,10117,1,UNKNOWN,DNp02
997099804,10010,1,UNKNOWN,DNp01
997099804,10106,1,UNKNOWN,DNp11
997119000,10001,1,UNKNOWN,DNp01
997155446,10259,1,UNKNOWN,DNp11
997458095,10558,1,UNKNOWN,DNp35
997458095,11159,1,UNKNOWN,DNp71
997501685,10259,1,UNKNOWN,DNp11
997781463,10601,1,UNKNOWN,DNpe025
998153198,11334,1,UNKNOWN,DNpe045
998163551,10259,1,UNKNOWN,DNp11
