body_pre,body_post,weight,source_type,target_type
33965,261505382,1,LPLC2,UNKNOWN
33965,264958980,1,LPLC2,UNKNOWN
33965,266522901,1,LPLC2,UNKNOWN
33965,267412013,1,LPLC2,UNKNOWN
33965,271758492,1,LPLC2,UNKNOWN
33965,272264931,1,LPLC2,UNKNOWN
33965,274204751,1,LPLC2,UNKNOWN
33965,238112338,1,LPLC2,UNKNOWN
33965,245128970,1,LPLC2,UNKNOWN
33965,246391024,1,LPLC2,UNKNOWN
33965,250233371,1,LPLC2,UNKNOWN
33965,250702489,1,LPLC2,UNKNOWN
33965,250808073,1,LPLC2,UNKNOWN
33965,253950685,1,LPLC2,UNKNOWN
33965,254074545,1,LPLC2,UNKNOWN
33965,216120303,1,LPLC2,UNKNOWN
33965,218104275,1,LPLC2,UNKNOWN
33965,219559096,1,LPLC2,UNKNOWN
33965,223824443,1,LPLC2,UNKNOWN
33965,224493919,1,LPLC2,UNKNOWN
33965,237029704,1,LPLC2,UNKNOWN
33965,204929338,1,LPLC2,UNKNOWN
33965,206225518,1,LPLC2,UNKNOWN
33965,207036819,1,LPLC2,UNKNOWN
33965,207956603,1,LPLC2,UNKNOWN
33965,208054908,1,LPLC2,UNKNOWN
33965,209000420,1,LPLC2,UNKNOWN
33965,209045129,1,LPLC2,UNKNOWN
33965,212401361,1,LPLC2,UNKNOWN
33965,166628871,1,LPLC2,UNKNOWN
33965,168340777,1,LPLC2,UNKNOWN
33965,174722181,1,LPLC2,UNKNOWN
33965,175858384,1,LPLC2,UNKNOWN
33965,181720874,1,LPLC2,UNKNOWN
33965,187132303,1,LPLC2,UNKNOWN
33965,200302340,1,LPLC2,UNKNOWN
33965,200542831,1,LPLC2,UNKNOWN
33965,145910829,1,LPLC2,UNKNOWN
33965,149292859,1,LPLC2,UNKNOWN
33965,151069575,1,LPLC2,UNKNOWN
33965,159737830,1,LPLC2,UNKNOWN
33965,161618151,1,LPLC2,UNKNOWN
33965,165934836,1,LPLC2,UNKNOWN
33965,125861536,1,LPLC2,UNKNOWN
33965,126216320,1,LPLC2,UNKNOWN
33965,126433184,1,LPLC2,UNKNOWN
33965,129956672,1,LPLC2,UNKNOWN
33965,133025232,1,LPLC2,UNKNOWN
33965,133271887,1,LPLC2,UNKNOWN
33965,133601782,1,LPLC2,UNKNOWN
33965,114006095,1,LPLC2,UNKNOWN
33965,116685730,1,LPLC2,UNKNOWN
33965,117094989,1,LPLC2,UNKNOWN
33965,118742171,1,LPLC2,UNKNOWN
33965,118832585,1,LPLC2,UNKNOWN
33965,119930978,1,LPLC2,UNKNOWN
33965,120507719,1,LPLC2,UNKNOWN
33965,123411108,1,LPLC2,UNKNOWN
33965,953266,1,LPLC2,T5d
33965,102442844,1,LPLC2,UNKNOWN
33965,104603237,1,LPLC2,UNKNOWN
33965,105244253,1,LPLC2,UNKNOWN
33965,107970441,1,LPLC2,UNKNOWN
33965,108593554,1,LPLC2,UNKNOWN
33965,111728826,1,LPLC2,UNKNOWN
33965,111828182,1,LPLC2,UNKNOWN
33965,524502,1,LPLC2,CB4163
33965,526032,1,LPLC2,AVLP711m
33965,531682,1,LPLC2,CB1688
33965,532335,1,LPLC2,Tm16
33965,533895,1,LPLC2,LPLC2
33965,534612,1,LPLC2,LC16
33965,536048,1,LPLC2,DNp27
33965,515971,1,LPLC2,LPLC2
33965,517426,1,LPLC2,PVLP026
33965,518731,1,LPLC2,LPLC2
33965,519387,1,LPLC2,WED060
33965,521627,1,LPLC2,LC31b
33965,521693,1,LPLC2,PVLP122
33965,522955,1,LPLC2,LC12
33965,524175,1,LPLC2,TmY18
33965,514756,1,LPLC2,Tm29
33965,134521,1,LPLC2,LPLC2
33965,25435,1,LPLC2,LPLC1
33965,25575,1,LPLC2,LPLC2
33965,25854,1,LPLC2,LPLC2
33965,26416,1,LPLC2,LPLC2
33965,26528,1,LPLC2,LPLC2
33965,27023,1,LPLC2,LPLC2
33965,27750,1,LPLC2,LC4
33965,39649,1,LPLC2,LC31a
33965,43070,1,LPLC2,Y3
33965,43599,1,LPLC2,LC9
33965,56605,1,LPLC2,LLPC2
33965,64357,1,LPLC2,TmY13
33965,89545,1,LPLC2,LAL301m
33965,102216,1,LPLC2,LPC1
33965,130655,1,LPLC2,Tm20
33965,33599,1,LPLC2,LPLC1
33965,34051,1,LPLC2,LPLC2
33965,34407,1,LPLC2,LPLC2
33965,36453,1,LPLC2,PVLP135
33965,37805,1,LPLC2,LC16
33965,38331,1,LPLC2,Li34a
33965,23472,1,LPLC2,TmY19b
33965,24605,1,LPLC2,LPLC2
33965,25136,1,LPLC2,LPLC2
33965,25286,1,LPLC2,LPLC2
33965,19302,1,LPLC2,
33965,20329,1,LPLC2,LPLC2
33965,21342,1,LPLC2,CL323
33965,22557,1,LPLC2,LPLC2
33965,29175,1,LPLC2,Y3
33965,29417,1,LPLC2,LC4
33965,29955,1,LPLC2,LPLC2
33965,31105,1,LPLC2,LPLC2
33965,32737,1,LPLC2,LPLC2
33965,10432,1,LPLC2,LoVCLo3
33965,10609,1,LPLC2,PVLP120
33965,10611,1,LPLC2,Li39
33965,10780,1,LPLC2,AVLP396
33965,10799,1,LPLC2,OA-VUMa4
33965,10862,1,LPLC2,LoVP109
33965,10992,1,LPLC2,PVLP122
33965,11018,1,LPLC2,AVLP258
33965,15061,1,LPLC2,PVLP148
33965,15520,1,LPLC2,PVLP073
33965,16482,1,LPLC2,PVLP123
33965,17059,1,LPLC2,LPLC2
33965,17774,1,LPLC2,LPLC2
33965,10020,1,LPLC2,AMMC-A1
33965,10105,1,LPLC2,MeVC25
33965,10265,1,LPLC2,OA-AL2i2
33965,11545,1,LPLC2,LoVP53
33965,11794,1,LPLC2,LC31b
33965,11894,1,LPLC2,MeLo8
33965,12384,1,LPLC2,LPLC2
33965,13036,1,LPLC2,AVLP370_a
33965,13764,1,LPLC2,LPLC2
33965,11165,1,LPLC2,Nod2
33694,987372534,1,LPLC2,UNKNOWN
33694,988911240,1,LPLC2,UNKNOWN
33694,992279410,1,LPLC2,UNKNOWN
33694,1025912988,1,LPLC2,UNKNOWN
33694,1030368305,1,LPLC2,UNKNOWN
33694,1037629749,1,LPLC2,UNKNOWN
33694,1007084830,1,LPLC2,UNKNOWN
33694,1007085877,1,LPLC2,UNKNOWN
33694,1012978437,1,LPLC2,UNKNOWN
33694,1013116657,1,LPLC2,UNKNOWN
33694,1015889302,1,LPLC2,UNKNOWN
33694,1018568456,1,LPLC2,UNKNOWN
33694,1020609808,1,LPLC2,UNKNOWN
33694,1022853185,1,LPLC2,UNKNOWN
33694,993536277,1,LPLC2,UNKNOWN
33694,995925443,1,LPLC2,UNKNOWN
33694,997090680,1,LPLC2,UNKNOWN
33694,999923415,1,LPLC2,UNKNOWN
33694,1001916321,1,LPLC2,UNKNOWN
33694,1004539345,1,LPLC2,UNKNOWN
33694,1006845594,1,LPLC2,UNKNOWN
33694,1006899512,1,LPLC2,UNKNOWN
33694,970313342,1,LPLC2,UNKNOWN
33694,973529661,1,LPLC2,UNKNOWN
33694,978699865,1,LPLC2,UNKNOWN
33694,979215672,1,LPLC2,UNKNOWN
33694,987186987,1,LPLC2,UNKNOWN
33694,987312539,1,LPLC2,UNKNOWN
33694,943743026,1,LPLC2,UNKNOWN
33694,956343946,1,LPLC2,UNKNOWN
33694,959568403,1,LPLC2,UNKNOWN
33694,961375693,1,LPLC2,UNKNOWN
33694,966823964,1,LPLC2,UNKNOWN
33694,967897071,1,LPLC2,UNKNOWN
33694,968058494,1,LPLC2,UNKNOWN
33694,969219420,1,LPLC2,UNKNOWN
33694,914414117,1,LPLC2,UNKNOWN
33694,916317992,1,LPLC2,UNKNOWN
33694,934026065,1,LPLC2,UNKNOWN
33694,936878246,1,LPLC2,UNKNOWN
33694,939774486,1,LPLC2,UNKNOWN
33694,942266306,1,LPLC2,UNKNOWN
33694,942531526,1,LPLC2,UNKNOWN
33694,877612657,1,LPLC2,UNKNOWN
33694,878741179,1,LPLC2,UNKNOWN
33694,883716169,1,LPLC2,UNKNOWN
33694,889038927,1,LPLC2,UNKNOWN
33694,892853844,1,LPLC2,UNKNOWN
33694,892973508,1,LPLC2,UNKNOWN
33694,895970929,1,LPLC2,UNKNOWN
33694,899935826,1,LPLC2,UNKNOWN
33694,846180590,1,LPLC2,UNKNOWN
33694,854717317,1,LPLC2,UNKNOWN
33694,855250373,1,LPLC2,UNKNOWN
33694,855777537,1,LPLC2,UNKNOWN
33694,860175287,1,LPLC2,UNKNOWN
33694,862569939,1,LPLC2,UNKNOWN
33694,867315789,1,LPLC2,UNKNOWN
33694,875168298,1,LPLC2,UNKNOWN
33694,842840012,1,LPLC2,UNKNOWN
33694,799167485,1,LPLC2,UNKNOWN
33694,802460593,1,LPLC2,UNKNOWN
33694,804453292,1,LPLC2,UNKNOWN
33694,807957672,1,LPLC2,UNKNOWN
33694,809330199,1,LPLC2,UNKNOWN
33694,811200809,1,LPLC2,UNKNOWN
33694,816429609,1,LPLC2,UNKNOWN
33694,816527390,1,LPLC2,UNKNOWN
33694,787177934,1,LPLC2,UNKNOWN
33694,787678991,1,LPLC2,UNKNOWN
33694,792103865,1,LPLC2,UNKNOWN
33694,792797151,1,LPLC2,UNKNOWN
33694,793241761,1,LPLC2,UNKNOWN
33694,793301592,1,LPLC2,UNKNOWN
33694,796696121,1,LPLC2,UNKNOWN
33694,797618451,1,LPLC2,UNKNOWN
33694,784172552,1,LPLC2,UNKNOWN
33694,786529162,1,LPLC2,UNKNOWN
33694,902911074,1,LPLC2,UNKNOWN
33694,907137257,1,LPLC2,UNKNOWN
33694,908209828,1,LPLC2,UNKNOWN
33694,759962845,1,LPLC2,UNKNOWN
33694,767550370,1,LPLC2,UNKNOWN
33694,772048678,1,LPLC2,UNKNOWN
33694,772834278,1,LPLC2,UNKNOWN
33694,773565353,1,LPLC2,UNKNOWN
33694,773582191,1,LPLC2,UNKNOWN
33694,774316721,1,LPLC2,UNKNOWN
33694,778446928,1,LPLC2,UNKNOWN
33694,729155352,1,LPLC2,
33694,738936213,1,LPLC2,UNKNOWN
33694,740824127,1,LPLC2,UNKNOWN
33694,741555788,1,LPLC2,UNKNOWN
33694,744054211,1,LPLC2,UNKNOWN
33694,747383624,1,LPLC2,UNKNOWN
33694,756494383,1,LPLC2,UNKNOWN
33694,757155398,1,LPLC2,UNKNOWN
33694,715337205,1,LPLC2,UNKNOWN
33694,716957350,1,LPLC2,UNKNOWN
33694,724838227,1,LPLC2,UNKNOWN
33694,829863373,1,LPLC2,UNKNOWN
33694,833531592,1,LPLC2,UNKNOWN
33694,838314945,1,LPLC2,UNKNOWN
33694,840632741,1,LPLC2,UNKNOWN
33694,695884087,1,LPLC2,UNKNOWN
33694,697644028,1,LPLC2,UNKNOWN
33694,699500973,1,LPLC2,UNKNOWN
33694,699693688,1,LPLC2,UNKNOWN
33694,702268071,1,LPLC2,UNKNOWN
33694,705589000,1,LPLC2,UNKNOWN
33694,706128875,1,LPLC2,UNKNOWN
33694,713673593,1,LPLC2,UNKNOWN
33694,676451113,1,LPLC2,UNKNOWN
33694,676460302,1,LPLC2,UNKNOWN
33694,679186240,1,LPLC2,UNKNOWN
33694,681984657,1,LPLC2,UNKNOWN
33694,685056546,1,LPLC2,UNKNOWN
33694,686843038,1,LPLC2,UNKNOWN
33694,693357188,1,LPLC2,UNKNOWN
33694,694755875,1,LPLC2,UNKNOWN
33694,660613925,1,LPLC2,UNKNOWN
33694,661707447,1,LPLC2,UNKNOWN
33694,664912443,1,LPLC2,UNKNOWN
33694,668103237,1,LPLC2,UNKNOWN
33694,669673879,1,LPLC2,UNKNOWN
33694,611663176,1,LPLC2,UNKNOWN
33694,612334463,1,LPLC2,UNKNOWN
33694,615882650,1,LPLC2,UNKNOWN
33694,616116465,1,LPLC2,UNKNOWN
33694,617072261,1,LPLC2,UNKNOWN
33694,649605307,1,LPLC2,UNKNOWN
33694,650575887,1,LPLC2,UNKNOWN
33694,652130987,1,LPLC2,UNKNOWN
33694,653825021,1,LPLC2,UNKNOWN
33694,658872495,1,LPLC2,UNKNOWN
33694,636287286,1,LPLC2,UNKNOWN
33694,638144950,1,LPLC2,UNKNOWN
33694,638473431,1,LPLC2,UNKNOWN
33694,641435893,1,LPLC2,UNKNOWN
33694,643299582,1,LPLC2,UNKNOWN
33694,647893382,1,LPLC2,UNKNOWN
33694,647989006,1,LPLC2,UNKNOWN
33694,649555643,1,LPLC2,UNKNOWN
33694,617711478,1,LPLC2,UNKNOWN
33694,624590527,1,LPLC2,UNKNOWN
33694,626761581,1,LPLC2,UNKNOWN
33694,628116555,1,LPLC2,UNKNOWN
33694,628382472,1,LPLC2,UNKNOWN
33694,629323883,1,LPLC2,UNKNOWN
33694,632665951,1,LPLC2,UNKNOWN
33694,633911371,1,LPLC2,UNKNOWN
33694,592259209,1,LPLC2,UNKNOWN
33694,600541990,1,LPLC2,UNKNOWN
33694,600991792,1,LPLC2,UNKNOWN
33694,605736761,1,LPLC2,UNKNOWN
33694,609132814,1,LPLC2,UNKNOWN
33694,579109528,1,LPLC2,UNKNOWN
33694,581041297,1,LPLC2,UNKNOWN
33694,581087018,1,LPLC2,UNKNOWN
33694,585079540,1,LPLC2,UNKNOWN
33694,585675417,1,LPLC2,UNKNOWN
33694,586481765,1,LPLC2,UNKNOWN
33694,586578303,1,LPLC2,UNKNOWN
33694,587107911,1,LPLC2,UNKNOWN
33694,558748706,1,LPLC2,UNKNOWN
33694,559944988,1,LPLC2,UNKNOWN
33694,566835157,1,LPLC2,UNKNOWN
33694,568934653,1,LPLC2,UNKNOWN
33694,569851835,1,LPLC2,UNKNOWN
33694,570120208,1,LPLC2,UNKNOWN
33694,575428639,1,LPLC2,UNKNOWN
33694,575632651,1,LPLC2,UNKNOWN
33694,553821830,1,LPLC2,UNKNOWN
33694,555527781,1,LPLC2,UNKNOWN
33694,555894151,1,LPLC2,UNKNOWN
33694,556650577,1,LPLC2,UNKNOWN
33694,516895342,1,LPLC2,UNKNOWN
33694,531444581,1,LPLC2,UNKNOWN
33694,532522110,1,LPLC2,UNKNOWN
33694,535860601,1,LPLC2,UNKNOWN
33694,539470496,1,LPLC2,UNKNOWN
33694,540748475,1,LPLC2,UNKNOWN
33694,543147775,1,LPLC2,UNKNOWN
33694,546981657,1,LPLC2,UNKNOWN
33694,497380003,1,LPLC2,UNKNOWN
33694,500346048,1,LPLC2,UNKNOWN
33694,503916681,1,LPLC2,UNKNOWN
33694,504238369,1,LPLC2,UNKNOWN
33694,504557186,1,LPLC2,UNKNOWN
33694,507663796,1,LPLC2,UNKNOWN
33694,509160673,1,LPLC2,UNKNOWN
33694,514655930,1,LPLC2,UNKNOWN
33694,547458949,1,LPLC2,UNKNOWN
33694,547669883,1,LPLC2,UNKNOWN
33694,549189685,1,LPLC2,UNKNOWN
33694,552183825,1,LPLC2,UNKNOWN
33694,552833720,1,LPLC2,UNKNOWN
33694,479823689,1,LPLC2,UNKNOWN
33694,480882765,1,LPLC2,UNKNOWN
33694,486446256,1,LPLC2,UNKNOWN
33694,491022067,1,LPLC2,UNKNOWN
33694,493797989,1,LPLC2,UNKNOWN
33694,495788736,1,LPLC2,UNKNOWN
33694,451849520,1,LPLC2,UNKNOWN
33694,453290788,1,LPLC2,UNKNOWN
33694,454146185,1,LPLC2,UNKNOWN
33694,456829651,1,LPLC2,UNKNOWN
33694,463087169,1,LPLC2,UNKNOWN
33694,466568932,1,LPLC2,UNKNOWN
33694,469478177,1,LPLC2,UNKNOWN
33694,469653162,1,LPLC2,UNKNOWN
33694,430699092,1,LPLC2,UNKNOWN
33694,437656270,1,LPLC2,UNKNOWN
33694,440002246,1,LPLC2,UNKNOWN
33694,442063642,1,LPLC2,UNKNOWN
33694,442280134,1,LPLC2,UNKNOWN
33694,443154310,1,LPLC2,UNKNOWN
33694,444898649,1,LPLC2,UNKNOWN
33694,446352350,1,LPLC2,UNKNOWN
33694,415699293,1,LPLC2,UNKNOWN
33694,416640909,1,LPLC2,UNKNOWN
33694,418348059,1,LPLC2,UNKNOWN
33694,418717927,1,LPLC2,UNKNOWN
33694,423402533,1,LPLC2,UNKNOWN
33694,424259352,1,LPLC2,UNKNOWN
33694,424548823,1,LPLC2,UNKNOWN
33694,428152321,1,LPLC2,UNKNOWN
33694,399852318,1,LPLC2,UNKNOWN
33694,401677212,1,LPLC2,UNKNOWN
33694,402174629,1,LPLC2,UNKNOWN
33694,407422620,1,LPLC2,UNKNOWN
33694,409274596,1,LPLC2,UNKNOWN
33694,411455044,1,LPLC2,UNKNOWN
33694,412313666,1,LPLC2,UNKNOWN
33694,412379889,1,LPLC2,UNKNOWN
33694,388460450,1,LPLC2,UNKNOWN
33694,388633564,1,LPLC2,UNKNOWN
33694,389879933,1,LPLC2,UNKNOWN
33694,391829605,1,LPLC2,UNKNOWN
33694,391913321,1,LPLC2,UNKNOWN
33694,392473380,1,LPLC2,UNKNOWN
33694,393027810,1,LPLC2,UNKNOWN
33694,393712253,1,LPLC2,UNKNOWN
33694,360455826,1,LPLC2,UNKNOWN
33694,361204456,1,LPLC2,UNKNOWN
33694,363096289,1,LPLC2,UNKNOWN
33694,363496031,1,LPLC2,UNKNOWN
33694,364003897,1,LPLC2,UNKNOWN
33694,370657404,1,LPLC2,UNKNOWN
33694,371926196,1,LPLC2,UNKNOWN
33694,374467178,1,LPLC2,UNKNOWN
33694,335336522,1,LPLC2,UNKNOWN
33694,339350409,1,LPLC2,UNKNOWN
33694,341731390,1,LPLC2,UNKNOWN
33694,341974206,1,LPLC2,UNKNOWN
33694,343221370,1,LPLC2,UNKNOWN
33694,351113908,1,LPLC2,UNKNOWN
33694,351394666,1,LPLC2,UNKNOWN
33694,357513336,1,LPLC2,UNKNOWN
33694,428343482,1,LPLC2,UNKNOWN
33694,299754653,1,LPLC2,UNKNOWN
33694,300717578,1,LPLC2,UNKNOWN
33694,302505082,1,LPLC2,UNKNOWN
33694,307225345,1,LPLC2,UNKNOWN
33694,307740291,1,LPLC2,UNKNOWN
33694,307789415,1,LPLC2,UNKNOWN
33694,314277297,1,LPLC2,UNKNOWN
33694,318741179,1,LPLC2,UNKNOWN
33694,280588714,1,LPLC2,UNKNOWN
33694,287597384,1,LPLC2,UNKNOWN
33694,290110501,1,LPLC2,UNKNOWN
33694,290282744,1,LPLC2,UNKNOWN
33694,293950689,1,LPLC2,UNKNOWN
33694,295170069,1,LPLC2,UNKNOWN
33694,297237975,1,LPLC2,UNKNOWN
33694,297592928,1,LPLC2,UNKNOWN
33694,272220836,1,LPLC2,UNKNOWN
33694,277299387,1,LPLC2,UNKNOWN
33694,376572860,1,LPLC2,UNKNOWN
33694,377881150,1,LPLC2,UNKNOWN
33694,378872709,1,LPLC2,UNKNOWN
33694,382298046,1,LPLC2,UNKNOWN
33694,383003626,1,LPLC2,UNKNOWN
33694,383461139,1,LPLC2,UNKNOWN
33694,385038058,1,LPLC2,UNKNOWN
33694,326952739,1,LPLC2,UNKNOWN
33694,328376067,1,LPLC2,UNKNOWN
33694,332661883,1,LPLC2,UNKNOWN
33694,254005328,1,LPLC2,UNKNOWN
33694,255708133,1,LPLC2,UNKNOWN
33694,258676807,1,LPLC2,UNKNOWN
33694,259755599,1,LPLC2,UNKNOWN
33694,264112227,1,LPLC2,UNKNOWN
33694,228449106,1,LPLC2,UNKNOWN
33694,231615053,1,LPLC2,UNKNOWN
33694,234902298,1,LPLC2,UNKNOWN
33694,235615667,1,LPLC2,UNKNOWN
33694,242695538,1,LPLC2,UNKNOWN
33694,243644790,1,LPLC2,UNKNOWN
33694,247788979,1,LPLC2,UNKNOWN
33694,250552723,1,LPLC2,UNKNOWN
33694,211536313,1,LPLC2,UNKNOWN
33694,215393026,1,LPLC2,UNKNOWN
33694,217785916,1,LPLC2,UNKNOWN
33694,220344151,1,LPLC2,UNKNOWN
33694,222203578,1,LPLC2,UNKNOWN
33694,224028676,1,LPLC2,UNKNOWN
33694,225742437,1,LPLC2,UNKNOWN
33694,226017456,1,LPLC2,UNKNOWN
33694,206407212,1,LPLC2,UNKNOWN
33694,209500308,1,LPLC2,UNKNOWN
33694,210925713,1,LPLC2,UNKNOWN
33694,211239686,1,LPLC2,UNKNOWN
33694,173441777,1,LPLC2,UNKNOWN
33694,177790344,1,LPLC2,UNKNOWN
33694,177853162,1,LPLC2,UNKNOWN
33694,178822738,1,LPLC2,UNKNOWN
33694,178982944,1,LPLC2,UNKNOWN
33694,192073972,1,LPLC2,UNKNOWN
33694,192867190,1,LPLC2,UNKNOWN
33694,196306662,1,LPLC2,UNKNOWN
33694,158561280,1,LPLC2,UNKNOWN
33694,160101903,1,LPLC2,UNKNOWN
33694,161427947,1,LPLC2,UNKNOWN
33694,162611037,1,LPLC2,UNKNOWN
33694,164225457,1,LPLC2,UNKNOWN
33694,167179204,1,LPLC2,UNKNOWN
33694,169451037,1,LPLC2,UNKNOWN
33694,171303465,1,LPLC2,UNKNOWN
33694,149401332,1,LPLC2,UNKNOWN
33694,150612681,1,LPLC2,UNKNOWN
33694,152146669,1,LPLC2,UNKNOWN
33694,156845133,1,LPLC2,UNKNOWN
33694,125031035,1,LPLC2,UNKNOWN
33694,132588405,1,LPLC2,UNKNOWN
33694,134713102,1,LPLC2,UNKNOWN
33694,135372575,1,LPLC2,UNKNOWN
33694,139302201,1,LPLC2,UNKNOWN
33694,139344103,1,LPLC2,UNKNOWN
33694,145752446,1,LPLC2,UNKNOWN
33694,148997775,1,LPLC2,UNKNOWN
33694,532199,1,LPLC2,AMMC-A1
33694,101269649,1,LPLC2,UNKNOWN
33694,102076242,1,LPLC2,UNKNOWN
33694,102820944,1,LPLC2,UNKNOWN
33694,113856950,1,LPLC2,UNKNOWN
33694,118209968,1,LPLC2,UNKNOWN
33694,118346566,1,LPLC2,UNKNOWN
33694,122666274,1,LPLC2,UNKNOWN
33694,197829439,1,LPLC2,UNKNOWN
33694,197900116,1,LPLC2,UNKNOWN
33694,203208188,1,LPLC2,UNKNOWN
33694,77124,1,LPLC2,TmY9a
33694,78367,1,LPLC2,Tm5Y
33694,85077,1,LPLC2,T4c
33694,87221,1,LPLC2,LC12
33694,94094,1,LPLC2,Tm5c
33694,96167,1,LPLC2,TmY20
33694,96401,1,LPLC2,TmY9b
33694,107583,1,LPLC2,LC18
33694,59837,1,LPLC2,TmY21
33694,59946,1,LPLC2,Tm32
33694,62033,1,LPLC2,TmY17
33694,66476,1,LPLC2,LT70
33694,66948,1,LPLC2,Tm37
33694,67807,1,LPLC2,LC13
33694,70640,1,LPLC2,TmY13
33694,74168,1,LPLC2,Tm37
33694,54410,1,LPLC2,Y12
33694,54536,1,LPLC2,PVLP068
33694,49323,1,LPLC2,Tlp13
33694,50368,1,LPLC2,LC31a
33694,51048,1,LPLC2,Tm16
33694,52559,1,LPLC2,CB4163
33694,32170,1,LPLC2,LC31a
33694,33439,1,LPLC2,LPLC2
33694,34228,1,LPLC2,LC11
33694,40397,1,LPLC2,Tlp11
33694,42265,1,LPLC2,LC6
33694,108285,1,LPLC2,LPC2
33694,111891,1,LPLC2,Tm20
33694,147564,1,LPLC2,T5c
33694,202892,1,LPLC2,
33694,510278,1,LPLC2,UNKNOWN
33694,29391,1,LPLC2,LPLC2
33694,30041,1,LPLC2,LPLC2
33694,30207,1,LPLC2,LPLC2
33694,30938,1,LPLC2,LPLC2
33694,31040,1,LPLC2,LC11
33694,20694,1,LPLC2,LPLC2
33694,21355,1,LPLC2,MeLo13
33694,21703,1,LPLC2,LPLC2
33694,25267,1,LPLC2,LPLC2
33694,25316,1,LPLC2,LPLC2
33694,25636,1,LPLC2,LPLC2
33694,26147,1,LPLC2,LPLC2
33694,26393,1,LPLC2,LPLC2
33694,28415,1,LPLC2,LC14a-1
33694,29183,1,LPLC2,LPLC2
33694,29287,1,LPLC2,LPLC2
33694,20269,1,LPLC2,LPLC2
33694,10387,1,LPLC2,LT83
33694,10441,1,LPLC2,dCal1
33694,11133,1,LPLC2,DNp70
33694,11303,1,LPLC2,PLP211
33694,11405,1,LPLC2,LAL016
33694,11473,1,LPLC2,LT61a
33694,11696,1,LPLC2,LPT26
33694,13111,1,LPLC2,AVLP169
33694,14789,1,LPLC2,PVLP070
33694,15266,1,LPLC2,PVLP070
33694,19229,1,LPLC2,LPLC2
33694,19300,1,LPLC2,PVLP080_b
33694,19756,1,LPLC2,CB1852
33694,21862,1,LPLC2,LPLC2
33694,21947,1,LPLC2,MeLo9
33694,22200,1,LPLC2,MeLo10
33694,22324,1,LPLC2,LPLC1
33694,23590,1,LPLC2,LPLC2
33694,24401,1,LPLC2,LPLC2
33694,10063,1,LPLC2,DNp27
33694,10093,1,LPLC2,Am1
33694,12444,1,LPLC2,AVLP592
33694,10325,1,LPLC2,AVLP572
33694,10353,1,LPLC2,AVLP538
33439,968117226,1,LPLC2,UNKNOWN
33439,969391737,1,LPLC2,UNKNOWN
33439,975706165,1,LPLC2,UNKNOWN
33439,989455273,1,LPLC2,UNKNOWN
33439,996890722,1,LPLC2,UNKNOWN
33439,998597529,1,LPLC2,UNKNOWN
33439,1002119759,1,LPLC2,UNKNOWN
33439,1002161396,1,LPLC2,UNKNOWN
33439,965818000,1,LPLC2,UNKNOWN
33439,1008888669,1,LPLC2,UNKNOWN
33439,1009181311,1,LPLC2,UNKNOWN
33439,1010612036,1,LPLC2,UNKNOWN
33439,1016440156,1,LPLC2,UNKNOWN
33439,1020057512,1,LPLC2,UNKNOWN
33439,1022702464,1,LPLC2,UNKNOWN
33439,940129229,1,LPLC2,UNKNOWN
33439,942025086,1,LPLC2,UNKNOWN
33439,943505063,1,LPLC2,UNKNOWN
33439,945092505,1,LPLC2,UNKNOWN
33439,918546912,1,LPLC2,UNKNOWN
33439,919898373,1,LPLC2,UNKNOWN
33439,920830742,1,LPLC2,UNKNOWN
33439,932892945,1,LPLC2,UNKNOWN
33439,932915696,1,LPLC2,UNKNOWN
33439,935603522,1,LPLC2,UNKNOWN
33439,937216285,1,LPLC2,UNKNOWN
33439,937808539,1,LPLC2,UNKNOWN
33439,878277588,1,LPLC2,UNKNOWN
33439,880657402,1,LPLC2,UNKNOWN
33439,883921220,1,LPLC2,UNKNOWN
33439,886725681,1,LPLC2,UNKNOWN
33439,887983787,1,LPLC2,UNKNOWN
33439,888853079,1,LPLC2,UNKNOWN
33439,899136565,1,LPLC2,UNKNOWN
33439,905691973,1,LPLC2,UNKNOWN
33439,837408915,1,LPLC2,UNKNOWN
33439,858247843,1,LPLC2,UNKNOWN
33439,869790767,1,LPLC2,UNKNOWN
33439,870742865,1,LPLC2,UNKNOWN
33439,873730878,1,LPLC2,UNKNOWN
33439,822754400,1,LPLC2,UNKNOWN
33439,829142421,1,LPLC2,UNKNOWN
33439,831795189,1,LPLC2,UNKNOWN
33439,835883682,1,LPLC2,UNKNOWN
33439,836059911,1,LPLC2,UNKNOWN
33439,799077418,1,LPLC2,UNKNOWN
33439,805775831,1,LPLC2,UNKNOWN
33439,809744445,1,LPLC2,UNKNOWN
33439,813358590,1,LPLC2,UNKNOWN
33439,815504805,1,LPLC2,UNKNOWN
33439,816687529,1,LPLC2,UNKNOWN
33439,817661994,1,LPLC2,UNKNOWN
33439,819534515,1,LPLC2,UNKNOWN
33439,764332197,1,LPLC2,
33439,768553778,1,LPLC2,UNKNOWN
33439,773443202,1,LPLC2,UNKNOWN
33439,774165524,1,LPLC2,UNKNOWN
33439,775442398,1,LPLC2,UNKNOWN
33439,779405150,1,LPLC2,UNKNOWN
33439,782799201,1,LPLC2,UNKNOWN
33439,792560237,1,LPLC2,UNKNOWN
33439,684611180,1,LPLC2,UNKNOWN
33439,722054177,1,LPLC2,UNKNOWN
33439,724844958,1,LPLC2,UNKNOWN
33439,732961024,1,LPLC2,UNKNOWN
