body_pre,body_post,weight,source_type,target_type
29514,674582825,1,LC4,UNKNOWN
29514,676153362,1,LC4,UNKNOWN
29514,676378100,1,LC4,UNKNOWN
29514,678881223,1,LC4,UNKNOWN
29514,680271672,1,LC4,UNKNOWN
29514,606166010,1,LC4,UNKNOWN
29514,607999217,1,LC4,UNKNOWN
29514,611990680,1,LC4,UNKNOWN
29514,650510163,1,LC4,UNKNOWN
29514,652235099,1,LC4,UNKNOWN
29514,655151713,1,LC4,UNKNOWN
29514,656060456,1,LC4,UNKNOWN
29514,660050664,1,LC4,UNKNOWN
29514,660578005,1,LC4,UNKNOWN
29514,663870516,1,LC4,UNKNOWN
29514,664278106,1,LC4,UNKNOWN
29514,629652409,1,LC4,UNKNOWN
29514,638357404,1,LC4,UNKNOWN
29514,638717919,1,LC4,UNKNOWN
29514,643940720,1,LC4,UNKNOWN
29514,644887205,1,LC4,UNKNOWN
29514,646477372,1,LC4,UNKNOWN
29514,646724476,1,LC4,UNKNOWN
29514,647275352,1,LC4,UNKNOWN
29514,612442433,1,LC4,UNKNOWN
29514,614357358,1,LC4,UNKNOWN
29514,616551025,1,LC4,UNKNOWN
29514,620657929,1,LC4,UNKNOWN
29514,620671375,1,LC4,UNKNOWN
29514,621988151,1,LC4,UNKNOWN
29514,623417723,1,LC4,UNKNOWN
29514,628330335,1,LC4,UNKNOWN
29514,587042219,1,LC4,UNKNOWN
29514,587187458,1,LC4,UNKNOWN
29514,587321856,1,LC4,UNKNOWN
29514,592267635,1,LC4,UNKNOWN
29514,593293855,1,LC4,UNKNOWN
29514,593319294,1,LC4,UNKNOWN
29514,594139944,1,LC4,UNKNOWN
29514,594277816,1,LC4,UNKNOWN
29514,558567232,1,LC4,UNKNOWN
29514,567300105,1,LC4,UNKNOWN
29514,568684012,1,LC4,UNKNOWN
29514,570240994,1,LC4,UNKNOWN
29514,572659252,1,LC4,UNKNOWN
29514,580358324,1,LC4,UNKNOWN
29514,580576350,1,LC4,UNKNOWN
29514,581212662,1,LC4,UNKNOWN
29514,530729485,1,LC4,UNKNOWN
29514,533721282,1,LC4,UNKNOWN
29514,540290654,1,LC4,UNKNOWN
29514,547897339,1,LC4,UNKNOWN
29514,550980176,1,LC4,UNKNOWN
29514,552632217,1,LC4,UNKNOWN
29514,554115589,1,LC4,UNKNOWN
29514,558339740,1,LC4,UNKNOWN
29514,604088901,1,LC4,UNKNOWN
29514,504941274,1,LC4,UNKNOWN
29514,505620928,1,LC4,UNKNOWN
29514,507580823,1,LC4,UNKNOWN
29514,510297063,1,LC4,UNKNOWN
29514,510832463,1,LC4,UNKNOWN
29514,511709184,1,LC4,UNKNOWN
29514,513527258,1,LC4,UNKNOWN
29514,519174282,1,LC4,UNKNOWN
29514,470564145,1,LC4,UNKNOWN
29514,475799176,1,LC4,UNKNOWN
29514,477822549,1,LC4,UNKNOWN
29514,479389694,1,LC4,UNKNOWN
29514,486695469,1,LC4,UNKNOWN
29514,487141072,1,LC4,UNKNOWN
29514,490460428,1,LC4,UNKNOWN
29514,490928126,1,LC4,UNKNOWN
29514,455258806,1,LC4,UNKNOWN
29514,455591910,1,LC4,UNKNOWN
29514,460837670,1,LC4,UNKNOWN
29514,469242821,1,LC4,UNKNOWN
29514,425524452,1,LC4,UNKNOWN
29514,428081465,1,LC4,UNKNOWN
29514,431770146,1,LC4,UNKNOWN
29514,431823342,1,LC4,UNKNOWN
29514,433743617,1,LC4,UNKNOWN
29514,434343735,1,LC4,UNKNOWN
29514,442707596,1,LC4,UNKNOWN
29514,445319007,1,LC4,UNKNOWN
29514,402873028,1,LC4,UNKNOWN
29514,404173514,1,LC4,UNKNOWN
29514,405591450,1,LC4,UNKNOWN
29514,406080542,1,LC4,UNKNOWN
29514,406370361,1,LC4,UNKNOWN
29514,413464180,1,LC4,UNKNOWN
29514,413894457,1,LC4,UNKNOWN
29514,416127247,1,LC4,UNKNOWN
29514,394197376,1,LC4,UNKNOWN
29514,398082789,1,LC4,UNKNOWN
29514,400072169,1,LC4,UNKNOWN
29514,401172481,1,LC4,UNKNOWN
29514,526531719,1,LC4,UNKNOWN
29514,528103439,1,LC4,UNKNOWN
29514,528973213,1,LC4,UNKNOWN
29514,530592654,1,LC4,UNKNOWN
29514,374505136,1,LC4,UNKNOWN
29514,375595109,1,LC4,UNKNOWN
29514,380847195,1,LC4,UNKNOWN
29514,383427543,1,LC4,UNKNOWN
29514,384261207,1,LC4,UNKNOWN
29514,384939219,1,LC4,UNKNOWN
29514,386077731,1,LC4,UNKNOWN
29514,386830041,1,LC4,UNKNOWN
29514,335529294,1,LC4,UNKNOWN
29514,343778335,1,LC4,UNKNOWN
29514,350165741,1,LC4,UNKNOWN
29514,355001629,1,LC4,UNKNOWN
29514,355425109,1,LC4,UNKNOWN
29514,362424689,1,LC4,UNKNOWN
29514,369636502,1,LC4,UNKNOWN
29514,371069680,1,LC4,UNKNOWN
29514,328081504,1,LC4,UNKNOWN
29514,334805839,1,LC4,UNKNOWN
29514,445510329,1,LC4,UNKNOWN
29514,446946958,1,LC4,UNKNOWN
29514,447701932,1,LC4,UNKNOWN
29514,448056809,1,LC4,UNKNOWN
29514,448333398,1,LC4,UNKNOWN
29514,449136518,1,LC4,UNKNOWN
29514,450843737,1,LC4,UNKNOWN
29514,450894250,1,LC4,UNKNOWN
29514,278621101,1,LC4,UNKNOWN
29514,290365799,1,LC4,UNKNOWN
29514,296051736,1,LC4,UNKNOWN
29514,298032620,1,LC4,UNKNOWN
29514,298246595,1,LC4,UNKNOWN
29514,298301510,1,LC4,UNKNOWN
29514,299629824,1,LC4,UNKNOWN
29514,300804966,1,LC4,UNKNOWN
29514,260548699,1,LC4,UNKNOWN
29514,261631923,1,LC4,UNKNOWN
29514,262678524,1,LC4,UNKNOWN
29514,263252972,1,LC4,UNKNOWN
29514,263985107,1,LC4,UNKNOWN
29514,265875794,1,LC4,UNKNOWN
29514,267134380,1,LC4,UNKNOWN
29514,277585785,1,LC4,UNKNOWN
29514,257246269,1,LC4,UNKNOWN
29514,257568016,1,LC4,UNKNOWN
29514,391760239,1,LC4,UNKNOWN
29514,392915468,1,LC4,UNKNOWN
29514,393087637,1,LC4,UNKNOWN
29514,218279089,1,LC4,UNKNOWN
29514,218760371,1,LC4,UNKNOWN
29514,220038998,1,LC4,UNKNOWN
29514,224131559,1,LC4,UNKNOWN
29514,226690646,1,LC4,UNKNOWN
29514,229404857,1,LC4,UNKNOWN
29514,232166834,1,LC4,UNKNOWN
29514,234700857,1,LC4,UNKNOWN
29514,207558461,1,LC4,UNKNOWN
29514,208784512,1,LC4,UNKNOWN
29514,209659654,1,LC4,UNKNOWN
29514,211270016,1,LC4,UNKNOWN
29514,212589414,1,LC4,UNKNOWN
29514,301372342,1,LC4,UNKNOWN
29514,302849973,1,LC4,UNKNOWN
29514,313750442,1,LC4,UNKNOWN
29514,314035002,1,LC4,UNKNOWN
29514,317716733,1,LC4,UNKNOWN
29514,319016083,1,LC4,UNKNOWN
29514,321507844,1,LC4,UNKNOWN
29514,321878591,1,LC4,UNKNOWN
29514,234780398,1,LC4,UNKNOWN
29514,242616533,1,LC4,UNKNOWN
29514,243972569,1,LC4,UNKNOWN
29514,248604695,1,LC4,UNKNOWN
29514,253127583,1,LC4,UNKNOWN
29514,255264960,1,LC4,UNKNOWN
29514,255931779,1,LC4,UNKNOWN
29514,256266282,1,LC4,UNKNOWN
29514,196125343,1,LC4,UNKNOWN
29514,196885030,1,LC4,UNKNOWN
29514,204994933,1,LC4,UNKNOWN
29514,159513287,1,LC4,UNKNOWN
29514,166348847,1,LC4,UNKNOWN
29514,168109972,1,LC4,UNKNOWN
29514,168191567,1,LC4,UNKNOWN
29514,170595497,1,LC4,UNKNOWN
29514,189619552,1,LC4,UNKNOWN
29514,192836874,1,LC4,UNKNOWN
29514,195697363,1,LC4,UNKNOWN
29514,140756447,1,LC4,UNKNOWN
29514,148546155,1,LC4,UNKNOWN
29514,151221493,1,LC4,UNKNOWN
29514,152823594,1,LC4,UNKNOWN
29514,152993305,1,LC4,UNKNOWN
29514,154542191,1,LC4,UNKNOWN
29514,126464808,1,LC4,UNKNOWN
29514,130509208,1,LC4,UNKNOWN
29514,132030579,1,LC4,UNKNOWN
29514,132138931,1,LC4,UNKNOWN
29514,133236970,1,LC4,UNKNOWN
29514,134683222,1,LC4,UNKNOWN
29514,532255,1,LC4,MeVC23
29514,541861,1,LC4,MeLo13
29514,556556,1,LC4,LPLC4
29514,103067253,1,LC4,UNKNOWN
29514,103469092,1,LC4,UNKNOWN
29514,118450292,1,LC4,UNKNOWN
29514,122504941,1,LC4,UNKNOWN
29514,125099216,1,LC4,UNKNOWN
29514,524899,1,LC4,LC4
29514,530085,1,LC4,PVLP022
29514,532254,1,LC4,LC4
29514,162926,1,LC4,Tm3
29514,514022,1,LC4,AVLP601
29514,517426,1,LC4,PVLP026
29514,518439,1,LC4,LC4
29514,518915,1,LC4,LC11
29514,518983,1,LC4,LC4
29514,519899,1,LC4,LoVC15
29514,520604,1,LC4,PLP150
29514,72290,1,LC4,TmY18
29514,127314,1,LC4,CB4245
29514,132681,1,LC4,Tm4
29514,19911,1,LC4,LPLC2
29514,20190,1,LC4,LoVP50
29514,22123,1,LC4,TmY15
29514,38423,1,LC4,CB2940
29514,40842,1,LC4,PVLP066
29514,56878,1,LC4,LC18
29514,68230,1,LC4,CB1934
29514,69537,1,LC4,CB4103
29514,18350,1,LC4,PVLP046
29514,18396,1,LC4,LC4
29514,19088,1,LC4,CB1932
29514,27194,1,LC4,PVLP046
29514,27624,1,LC4,LC4
29514,28220,1,LC4,CB1932
29514,29469,1,LC4,LC4
29514,29700,1,LC4,TmY3
29514,31301,1,LC4,LC4
29514,35961,1,LC4,LC29
29514,37587,1,LC4,LC4
29514,23226,1,LC4,LC4
29514,25031,1,LC4,LPLC1
29514,26416,1,LC4,LPLC2
29514,12501,1,LC4,PLP018
29514,14121,1,LC4,AN08B010
29514,14168,1,LC4,CB1932
29514,14612,1,LC4,CB2676
29514,15666,1,LC4,Li17
29514,10675,1,LC4,LT66
29514,11085,1,LC4,Li38
29514,11102,1,LC4,PVLP046
29514,11509,1,LC4,AVLP339
29514,11794,1,LC4,LC31b
29514,11810,1,LC4,PLP300m
29514,12032,1,LC4,LC4
29514,12395,1,LC4,IB114
29514,10089,1,LC4,PLP034
29514,10105,1,LC4,MeVC25
29469,1034132146,1,LC4,UNKNOWN
29469,1035837163,1,LC4,UNKNOWN
29469,1038324011,1,LC4,UNKNOWN
29469,1039186142,1,LC4,UNKNOWN
29469,1040223291,1,LC4,UNKNOWN
29469,1027323454,1,LC4,UNKNOWN
29469,1030068486,1,LC4,UNKNOWN
29469,1016179307,1,LC4,UNKNOWN
29469,1016314036,1,LC4,UNKNOWN
29469,1016645087,1,LC4,UNKNOWN
29469,1017436519,1,LC4,UNKNOWN
29469,1018937852,1,LC4,UNKNOWN
29469,1020082389,1,LC4,UNKNOWN
29469,1021359897,1,LC4,UNKNOWN
29469,1022125732,1,LC4,UNKNOWN
29469,1003985177,1,LC4,UNKNOWN
29469,1004622124,1,LC4,UNKNOWN
29469,1005057253,1,LC4,UNKNOWN
29469,1006717739,1,LC4,UNKNOWN
29469,1006770628,1,LC4,UNKNOWN
29469,1010164119,1,LC4,UNKNOWN
29469,1010782590,1,LC4,UNKNOWN
29469,1015579276,1,LC4,UNKNOWN
29469,991370993,1,LC4,UNKNOWN
29469,993630243,1,LC4,UNKNOWN
29469,995881281,1,LC4,UNKNOWN
29469,997226840,1,LC4,UNKNOWN
29469,997415420,1,LC4,UNKNOWN
29469,997487507,1,LC4,UNKNOWN
29469,999266192,1,LC4,UNKNOWN
29469,1002493470,1,LC4,UNKNOWN
29469,986979706,1,LC4,UNKNOWN
29469,963427132,1,LC4,UNKNOWN
29469,964644435,1,LC4,UNKNOWN
29469,969487276,1,LC4,UNKNOWN
29469,969905977,1,LC4,UNKNOWN
29469,970606021,1,LC4,UNKNOWN
29469,973064758,1,LC4,UNKNOWN
29469,974096078,1,LC4,UNKNOWN
29469,976719762,1,LC4,UNKNOWN
29469,946118802,1,LC4,UNKNOWN
29469,949645426,1,LC4,UNKNOWN
29469,950473722,1,LC4,UNKNOWN
29469,950908204,1,LC4,UNKNOWN
29469,953254718,1,LC4,UNKNOWN
29469,953773778,1,LC4,UNKNOWN
29469,960633116,1,LC4,UNKNOWN
29469,961325030,1,LC4,UNKNOWN
29469,935948634,1,LC4,UNKNOWN
29469,936884600,1,LC4,UNKNOWN
29469,939793667,1,LC4,UNKNOWN
29469,939985283,1,LC4,UNKNOWN
29469,941650536,1,LC4,UNKNOWN
29469,943277783,1,LC4,UNKNOWN
29469,920698355,1,LC4,UNKNOWN
29469,923918140,1,LC4,UNKNOWN
29469,924767875,1,LC4,UNKNOWN
29469,927825558,1,LC4,UNKNOWN
29469,928509427,1,LC4,UNKNOWN
29469,930198558,1,LC4,UNKNOWN
29469,933711775,1,LC4,UNKNOWN
29469,935633113,1,LC4,UNKNOWN
29469,899022674,1,LC4,UNKNOWN
29469,904831126,1,LC4,UNKNOWN
29469,907202648,1,LC4,UNKNOWN
29469,910344909,1,LC4,UNKNOWN
29469,914312942,1,LC4,UNKNOWN
29469,918560749,1,LC4,UNKNOWN
29469,919514941,1,LC4,UNKNOWN
29469,920684828,1,LC4,UNKNOWN
29469,886040571,1,LC4,UNKNOWN
29469,893395182,1,LC4,UNKNOWN
29469,893534524,1,LC4,UNKNOWN
29469,984706206,1,LC4,UNKNOWN
29469,866115925,1,LC4,UNKNOWN
29469,867271444,1,LC4,UNKNOWN
29469,868007880,1,LC4,UNKNOWN
29469,868532523,1,LC4,UNKNOWN
29469,869768879,1,LC4,UNKNOWN
29469,872073523,1,LC4,UNKNOWN
29469,876361045,1,LC4,UNKNOWN
29469,878672156,1,LC4,UNKNOWN
29469,854051343,1,LC4,UNKNOWN
29469,854375398,1,LC4,UNKNOWN
29469,854662112,1,LC4,UNKNOWN
29469,855567580,1,LC4,UNKNOWN
29469,857142398,1,LC4,UNKNOWN
29469,857538884,1,LC4,UNKNOWN
29469,859525085,1,LC4,UNKNOWN
29469,862668635,1,LC4,UNKNOWN
29469,845764980,1,LC4,UNKNOWN
29469,849460577,1,LC4,UNKNOWN
29469,852937618,1,LC4,UNKNOWN
29469,852946419,1,LC4,UNKNOWN
29469,879408360,1,LC4,UNKNOWN
29469,882855724,1,LC4,UNKNOWN
29469,883314150,1,LC4,
29469,885212509,1,LC4,UNKNOWN
29469,830671522,1,LC4,UNKNOWN
29469,831288201,1,LC4,UNKNOWN
29469,840472759,1,LC4,UNKNOWN
29469,842968679,1,LC4,UNKNOWN
29469,843831366,1,LC4,UNKNOWN
29469,843873851,1,LC4,UNKNOWN
29469,845013729,1,LC4,UNKNOWN
29469,812408447,1,LC4,UNKNOWN
29469,812513856,1,LC4,UNKNOWN
29469,814422371,1,LC4,UNKNOWN
29469,816459157,1,LC4,UNKNOWN
29469,821717323,1,LC4,UNKNOWN
29469,821886638,1,LC4,UNKNOWN
29469,824274433,1,LC4,UNKNOWN
29469,824794620,1,LC4,UNKNOWN
29469,799480726,1,LC4,UNKNOWN
29469,802540873,1,LC4,UNKNOWN
29469,803871615,1,LC4,UNKNOWN
29469,804693831,1,LC4,UNKNOWN
29469,805819259,1,LC4,UNKNOWN
29469,808321073,1,LC4,UNKNOWN
29469,810447904,1,LC4,UNKNOWN
29469,811610915,1,LC4,UNKNOWN
29469,790037035,1,LC4,UNKNOWN
29469,791653388,1,LC4,UNKNOWN
29469,794712805,1,LC4,UNKNOWN
29469,767252316,1,LC4,UNKNOWN
29469,775434947,1,LC4,UNKNOWN
29469,776375291,1,LC4,UNKNOWN
29469,781345037,1,LC4,UNKNOWN
29469,782587231,1,LC4,UNKNOWN
29469,788927539,1,LC4,UNKNOWN
29469,750241398,1,LC4,UNKNOWN
29469,750522875,1,LC4,UNKNOWN
29469,750800389,1,LC4,UNKNOWN
29469,750903662,1,LC4,UNKNOWN
29469,751512367,1,LC4,UNKNOWN
29469,758398897,1,LC4,UNKNOWN
29469,759222752,1,LC4,UNKNOWN
29469,761661021,1,LC4,UNKNOWN
29469,735932048,1,LC4,UNKNOWN
29469,736730232,1,LC4,UNKNOWN
29469,741178864,1,LC4,UNKNOWN
29469,746215831,1,LC4,UNKNOWN
29469,746517279,1,LC4,UNKNOWN
29469,747050821,1,LC4,UNKNOWN
29469,749278812,1,LC4,UNKNOWN
29469,749897462,1,LC4,UNKNOWN
29469,735623648,1,LC4,UNKNOWN
29469,728627471,1,LC4,UNKNOWN
29469,729092044,1,LC4,UNKNOWN
29469,731748985,1,LC4,UNKNOWN
29469,733097113,1,LC4,UNKNOWN
29469,734222062,1,LC4,UNKNOWN
29469,717936823,1,LC4,UNKNOWN
29469,719540065,1,LC4,UNKNOWN
29469,721848900,1,LC4,UNKNOWN
29469,722717775,1,LC4,UNKNOWN
29469,722723291,1,LC4,UNKNOWN
29469,725895401,1,LC4,UNKNOWN
29469,727442392,1,LC4,UNKNOWN
29469,727864247,1,LC4,UNKNOWN
29469,697623292,1,LC4,UNKNOWN
29469,700177667,1,LC4,UNKNOWN
29469,703229494,1,LC4,UNKNOWN
29469,703927898,1,LC4,UNKNOWN
29469,705051009,1,LC4,UNKNOWN
29469,706847623,1,LC4,UNKNOWN
29469,709972537,1,LC4,UNKNOWN
29469,713329650,1,LC4,UNKNOWN
29469,685661306,1,LC4,UNKNOWN
29469,689330685,1,LC4,UNKNOWN
29469,691375810,1,LC4,UNKNOWN
29469,692548825,1,LC4,UNKNOWN
29469,697397865,1,LC4,UNKNOWN
29469,683451141,1,LC4,UNKNOWN
29469,667755719,1,LC4,UNKNOWN
29469,670380563,1,LC4,UNKNOWN
29469,674582825,1,LC4,UNKNOWN
29469,675000553,1,LC4,UNKNOWN
29469,675425001,1,LC4,UNKNOWN
29469,679616424,1,LC4,UNKNOWN
29469,679838496,1,LC4,UNKNOWN
29469,681854643,1,LC4,UNKNOWN
29469,658933143,1,LC4,UNKNOWN
29469,659403533,1,LC4,UNKNOWN
29469,660349186,1,LC4,UNKNOWN
29469,660784886,1,LC4,UNKNOWN
29469,661385948,1,LC4,UNKNOWN
29469,663710152,1,LC4,UNKNOWN
29469,664921295,1,LC4,UNKNOWN
29469,665122841,1,LC4,UNKNOWN
29469,646994954,1,LC4,UNKNOWN
29469,647488682,1,LC4,UNKNOWN
29469,648242898,1,LC4,UNKNOWN
29469,648454598,1,LC4,UNKNOWN
29469,650485203,1,LC4,UNKNOWN
29469,651397727,1,LC4,UNKNOWN
29469,656391762,1,LC4,UNKNOWN
29469,656964353,1,LC4,UNKNOWN
29469,628554331,1,LC4,UNKNOWN
29469,632457269,1,LC4,UNKNOWN
29469,636648154,1,LC4,UNKNOWN
29469,638746658,1,LC4,UNKNOWN
29469,645216865,1,LC4,UNKNOWN
29469,646216318,1,LC4,UNKNOWN
29469,612747567,1,LC4,UNKNOWN
29469,612870882,1,LC4,UNKNOWN
29469,613188515,1,LC4,UNKNOWN
29469,613273982,1,LC4,UNKNOWN
29469,625510840,1,LC4,UNKNOWN
29469,626234109,1,LC4,UNKNOWN
29469,626244136,1,LC4,UNKNOWN
29469,627843843,1,LC4,UNKNOWN
29469,596114557,1,LC4,UNKNOWN
29469,600653337,1,LC4,UNKNOWN
29469,605559714,1,LC4,UNKNOWN
29469,609766725,1,LC4,UNKNOWN
29469,609794832,1,LC4,UNKNOWN
29469,610123314,1,LC4,UNKNOWN
29469,585700234,1,LC4,UNKNOWN
29469,587915724,1,LC4,UNKNOWN
29469,591541512,1,LC4,UNKNOWN
29469,593576221,1,LC4,UNKNOWN
29469,562482731,1,LC4,UNKNOWN
29469,566806317,1,LC4,UNKNOWN
29469,569718688,1,LC4,UNKNOWN
29469,574598216,1,LC4,UNKNOWN
29469,575501475,1,LC4,UNKNOWN
29469,575924982,1,LC4,UNKNOWN
29469,577370522,1,LC4,UNKNOWN
29469,583399478,1,LC4,UNKNOWN
29469,539435109,1,LC4,UNKNOWN
29469,543208257,1,LC4,UNKNOWN
29469,547090909,1,LC4,UNKNOWN
29469,547865780,1,LC4,UNKNOWN
29469,551954471,1,LC4,UNKNOWN
29469,552707756,1,LC4,UNKNOWN
29469,556100578,1,LC4,UNKNOWN
29469,559762663,1,LC4,UNKNOWN
29469,522121303,1,LC4,UNKNOWN
29469,523245967,1,LC4,UNKNOWN
29469,527445791,1,LC4,UNKNOWN
29469,532624996,1,LC4,UNKNOWN
29469,506510358,1,LC4,UNKNOWN
29469,507292160,1,LC4,UNKNOWN
29469,511677276,1,LC4,UNKNOWN
29469,511790818,1,LC4,UNKNOWN
29469,511983758,1,LC4,UNKNOWN
29469,514120291,1,LC4,UNKNOWN
29469,516073336,1,LC4,UNKNOWN
29469,518995393,1,LC4,UNKNOWN
29469,485269226,1,LC4,UNKNOWN
29469,485761786,1,LC4,UNKNOWN
29469,494438044,1,LC4,UNKNOWN
29469,495910228,1,LC4,UNKNOWN
29469,498275505,1,LC4,UNKNOWN
29469,498917607,1,LC4,UNKNOWN
29469,501344391,1,LC4,UNKNOWN
29469,504786405,1,LC4,UNKNOWN
29469,478391928,1,LC4,UNKNOWN
29469,479681782,1,LC4,UNKNOWN
29469,481484960,1,LC4,UNKNOWN
29469,482328722,1,LC4,UNKNOWN
29469,484288181,1,LC4,UNKNOWN
29469,467696618,1,LC4,UNKNOWN
29469,468460783,1,LC4,UNKNOWN
29469,469054256,1,LC4,UNKNOWN
29469,472080016,1,LC4,UNKNOWN
29469,472268403,1,LC4,UNKNOWN
29469,473153260,1,LC4,UNKNOWN
29469,474204055,1,LC4,UNKNOWN
29469,476770163,1,LC4,UNKNOWN
29469,446307955,1,LC4,UNKNOWN
29469,447165146,1,LC4,UNKNOWN
29469,448803469,1,LC4,UNKNOWN
29469,451818574,1,LC4,UNKNOWN
29469,454519429,1,LC4,UNKNOWN
29469,455244604,1,LC4,UNKNOWN
29469,459107130,1,LC4,UNKNOWN
29469,465555688,1,LC4,UNKNOWN
29469,435343878,1,LC4,UNKNOWN
29469,435454236,1,LC4,UNKNOWN
29469,435835977,1,LC4,UNKNOWN
29469,437037214,1,LC4,UNKNOWN
29469,442895696,1,LC4,UNKNOWN
29469,443555057,1,LC4,UNKNOWN
29469,443874996,1,LC4,UNKNOWN
29469,445445940,1,LC4,UNKNOWN
29469,434316560,1,LC4,UNKNOWN
29469,476958789,1,LC4,UNKNOWN
29469,394688086,1,LC4,UNKNOWN
29469,397515584,1,LC4,UNKNOWN
29469,398985500,1,LC4,UNKNOWN
29469,431239462,1,LC4,UNKNOWN
29469,431731509,1,LC4,UNKNOWN
29469,431954679,1,LC4,UNKNOWN
29469,433634059,1,LC4,UNKNOWN
29469,433830827,1,LC4,UNKNOWN
29469,433912313,1,LC4,UNKNOWN
29469,416594973,1,LC4,UNKNOWN
29469,418040632,1,LC4,UNKNOWN
29469,418987236,1,LC4,UNKNOWN
29469,419754283,1,LC4,UNKNOWN
29469,420345728,1,LC4,UNKNOWN
29469,427938230,1,LC4,UNKNOWN
29469,430690142,1,LC4,UNKNOWN
29469,431191677,1,LC4,UNKNOWN
29469,400310573,1,LC4,UNKNOWN
29469,402246227,1,LC4,UNKNOWN
29469,403221027,1,LC4,UNKNOWN
29469,405237696,1,LC4,UNKNOWN
29469,405656179,1,LC4,UNKNOWN
29469,407485207,1,LC4,UNKNOWN
29469,407653689,1,LC4,UNKNOWN
29469,408752212,1,LC4,UNKNOWN
29469,382811631,1,LC4,UNKNOWN
29469,385549499,1,LC4,UNKNOWN
29469,387536327,1,LC4,UNKNOWN
29469,387941585,1,LC4,UNKNOWN
29469,388607887,1,LC4,UNKNOWN
29469,389601650,1,LC4,UNKNOWN
29469,391772138,1,LC4,UNKNOWN
29469,393935098,1,LC4,UNKNOWN
29469,371664243,1,LC4,UNKNOWN
29469,374211447,1,LC4,UNKNOWN
29469,374704453,1,LC4,UNKNOWN
29469,376897790,1,LC4,UNKNOWN
29469,377677478,1,LC4,UNKNOWN
29469,380584739,1,LC4,UNKNOWN
29469,381526320,1,LC4,UNKNOWN
29469,381569810,1,LC4,UNKNOWN
29469,347229421,1,LC4,UNKNOWN
29469,351323915,1,LC4,UNKNOWN
29469,353904296,1,LC4,UNKNOWN
29469,354317321,1,LC4,UNKNOWN
29469,357118006,1,LC4,UNKNOWN
29469,363405110,1,LC4,UNKNOWN
29469,365650744,1,LC4,UNKNOWN
29469,365687806,1,LC4,UNKNOWN
29469,394401965,1,LC4,UNKNOWN
29469,336181556,1,LC4,UNKNOWN
29469,342643566,1,LC4,UNKNOWN
29469,343658347,1,LC4,UNKNOWN
29469,344995606,1,LC4,UNKNOWN
29469,346193503,1,LC4,UNKNOWN
29469,346207620,1,LC4,UNKNOWN
29469,319707578,1,LC4,UNKNOWN
29469,324770785,1,LC4,UNKNOWN
29469,324901645,1,LC4,UNKNOWN
29469,329027145,1,LC4,UNKNOWN
29469,332612404,1,LC4,UNKNOWN
29469,333612294,1,LC4,UNKNOWN
29469,333708999,1,LC4,UNKNOWN
29469,335514033,1,LC4,UNKNOWN
29469,305762460,1,LC4,UNKNOWN
29469,308552431,1,LC4,UNKNOWN
29469,310167893,1,LC4,UNKNOWN
29469,310317295,1,LC4,UNKNOWN
29469,314672104,1,LC4,UNKNOWN
29469,315864363,1,LC4,UNKNOWN
29469,315988777,1,LC4,UNKNOWN
29469,319543772,1,LC4,UNKNOWN
29469,303589281,1,LC4,UNKNOWN
29469,304047730,1,LC4,UNKNOWN
29469,305499238,1,LC4,UNKNOWN
29469,287352484,1,LC4,UNKNOWN
29469,289092246,1,LC4,UNKNOWN
29469,293086346,1,LC4,UNKNOWN
29469,293432965,1,LC4,UNKNOWN
29469,293561702,1,LC4,UNKNOWN
29469,293698095,1,LC4,UNKNOWN
29469,296802864,1,LC4,UNKNOWN
29469,301483849,1,LC4,UNKNOWN
29469,274524307,1,LC4,UNKNOWN
29469,274567272,1,LC4,UNKNOWN
29469,276739927,1,LC4,UNKNOWN
29469,280412138,1,LC4,UNKNOWN
29469,282201529,1,LC4,UNKNOWN
29469,284183229,1,LC4,UNKNOWN
29469,284504836,1,LC4,UNKNOWN
29469,287182440,1,LC4,UNKNOWN
29469,263671794,1,LC4,UNKNOWN
29469,266633169,1,LC4,UNKNOWN
29469,269581459,1,LC4,UNKNOWN
29469,269681887,1,LC4,UNKNOWN
29469,271334771,1,LC4,UNKNOWN
29469,272752448,1,LC4,UNKNOWN
29469,272986470,1,LC4,UNKNOWN
29469,240379449,1,LC4,UNKNOWN
29469,241357758,1,LC4,UNKNOWN
29469,245051948,1,LC4,UNKNOWN
29469,245872838,1,LC4,UNKNOWN
29469,246840279,1,LC4,UNKNOWN
29469,248306043,1,LC4,UNKNOWN
29469,249789342,1,LC4,UNKNOWN
29469,251228937,1,LC4,UNKNOWN
29469,234626026,1,LC4,UNKNOWN
29469,235065264,1,LC4,UNKNOWN
29469,235522517,1,LC4,UNKNOWN
29469,235663108,1,LC4,UNKNOWN
29469,236137761,1,LC4,UNKNOWN
29469,237404129,1,LC4,UNKNOWN
29469,239252504,1,LC4,UNKNOWN
29469,239993166,1,LC4,UNKNOWN
29469,231427764,1,LC4,UNKNOWN
29469,231833791,1,LC4,UNKNOWN
29469,232255763,1,LC4,UNKNOWN
29469,173978279,1,LC4,UNKNOWN
29469,177525926,1,LC4,UNKNOWN
29469,180687320,1,LC4,UNKNOWN
29469,184149672,1,LC4,UNKNOWN
29469,251873167,1,LC4,UNKNOWN
29469,253136384,1,LC4,UNKNOWN
29469,254261155,1,LC4,UNKNOWN
29469,255166881,1,LC4,UNKNOWN
29469,262429831,1,LC4,UNKNOWN
29469,222613280,1,LC4,UNKNOWN
