body_pre,body_post,weight,source_type,descending_type
19954,10584,5,LC4,DNp06
16809,10228,5,LC4,DNp06
20673,10584,5,LC4,DNp06
22328,10584,5,LC4,DNp06
532254,10228,5,LC4,DNp06
17860,10584,5,LC4,DNp06
19543,10584,5,LC4,DNp06
129687,10228,5,LPLC2,DNp06
21361,10228,5,LPLC2,DNp06
25267,10584,5,LPLC2,DNp06
31105,10228,5,LPLC2,DNp06
20584,10584,5,LPLC2,DNp06
38542,10584,5,LPLC2,DNp06
95241,10228,5,LPLC2,DNp06
518731,10228,5,LPLC2,DNp06
26393,10584,5,LPLC2,DNp06
28011,10228,5,LPLC2,DNp06
24118,10584,5,LPLC2,DNp06
27399,10228,5,LPLC2,DNp06
27796,10228,5,LPLC2,DNp06
18900,10228,5,LPLC2,DNp06
19146,10584,5,LPLC2,DNp06
17774,10228,5,LPLC2,DNp06
32737,10228,5,LPLC2,DNp06
111787,10228,4,LC4,DNp06
35262,10228,4,LC4,DNp06
21804,10584,4,LC4,DNp06
514956,10228,4,LC4,DNp06
27829,10228,4,LC4,DNp06
112292,10228,4,LPLC2,DNp06
35680,10584,4,LPLC2,DNp06
26528,10228,4,LPLC2,DNp06
17880,10228,4,LPLC2,DNp06
34407,10228,4,LPLC2,DNp06
24840,10228,4,LPLC2,DNp06
25497,10584,4,LPLC2,DNp06
20471,10584,4,LPLC2,DNp06
29873,10584,4,LPLC2,DNp06
29986,10584,4,LPLC2,DNp06
29753,10228,4,LPLC2,DNp06
20103,10584,4,LPLC2,DNp06
20269,10584,4,LPLC2,DNp06
21703,10584,4,LPLC2,DNp06
29216,10584,4,LPLC2,DNp06
29391,10584,4,LPLC2,DNp06
28741,10584,4,LPLC2,DNp06
28871,10584,4,LPLC2,DNp06
100485,10228,3,LC4,DNp06
21225,10584,3,LC4,DNp06
20976,10228,3,LC4,DNp06
19550,10584,3,LC4,DNp06
35616,10228,3,LC4,DNp06
535341,10228,3,LC4,DNp06
38065,10584,3,LC4,DNp06
514508,10228,3,LC4,DNp06
24568,10228,3,LPLC2,DNp06
25027,10228,3,LPLC2,DNp06
25253,10584,3,LPLC2,DNp06
25524,10228,3,LPLC2,DNp06
22261,10584,3,LPLC2,DNp06
19787,10228,3,LPLC2,DNp06
32507,10584,3,LPLC2,DNp06
34655,10228,3,LPLC2,DNp06
17990,10228,3,LPLC2,DNp06
531014,10228,3,LPLC2,DNp06
520764,10228,3,LPLC2,DNp06
521115,10228,3,LPLC2,DNp06
518730,10228,2,LC4,DNp06
518016,10228,2,LC4,DNp06
16128,10584,2,LC4,DNp06
31262,10584,2,LC4,DNp06
13726,10228,2,LPLC2,DNp06
19034,10584,2,LPLC2,DNp06
20182,10584,2,LPLC2,DNp06
20329,10228,2,LPLC2,DNp06
20535,10584,2,LPLC2,DNp06
23878,10584,2,LPLC2,DNp06
33965,10228,2,LPLC2,DNp06
34051,10228,2,LPLC2,DNp06
35889,10584,2,LPLC2,DNp06
41097,10228,2,LPLC2,DNp06
50287,10584,2,LPLC2,DNp06
30480,10584,1,LC4,DNp06
28980,10228,1,LC4,DNp06
33185,10584,1,LPLC2,DNp06
29014,10584,1,LPLC2,DNp06
28188,10228,1,LPLC2,DNp06
100103,10228,1,LPLC2,DNp06
18936,10228,1,LPLC2,DNp06
17775,10228,1,LPLC2,DNp06
514670,10228,1,LPLC2,DNp06
515971,10228,1,LPLC2,DNp06
20917,11513,2,LC4,DNp07
17266,11513,1,LC4,DNp07
16128,11513,1,LC4,DNp07
525844,10783,13,LPLC2,DNp09
30893,10783,13,LPLC2,DNp09
23919,10783,10,LPLC2,DNp09
25136,10783,9,LPLC2,DNp09
27355,10783,7,LPLC2,DNp09
35294,10783,6,LPLC2,DNp09
30512,10783,5,LPLC2,DNp09
32237,10783,5,LPLC2,DNp09
24268,11177,4,LPLC2,DNp09
29753,10783,4,LPLC2,DNp09
29319,10783,3,LPLC2,DNp09
32223,10783,3,LPLC2,DNp09
18936,10783,3,LPLC2,DNp09
34655,10783,3,LPLC2,DNp09
17544,10783,3,LPLC2,DNp09
26528,10783,2,LPLC2,DNp09
30895,10783,2,LPLC2,DNp09
31105,10783,2,LPLC2,DNp09
33303,10783,2,LPLC2,DNp09
40811,10783,2,LPLC2,DNp09
41097,10783,2,LPLC2,DNp09
35632,11177,1,LPLC2,DNp09
31563,10783,1,LPLC2,DNp09
29702,10783,1,LPLC2,DNp09
29391,11177,1,LPLC2,DNp09
25209,10783,1,LPLC2,DNp09
24187,11177,1,LPLC2,DNp09
111903,10783,1,LPLC2,DNp09
531014,10783,1,LPLC2,DNp09
21808,10283,53,LPLC2,DNp103
23497,10283,51,LPLC2,DNp103
25316,10283,51,LPLC2,DNp103
20471,10283,50,LPLC2,DNp103
29598,10283,50,LPLC2,DNp103
20162,10283,50,LPLC2,DNp103
18672,10283,48,LPLC2,DNp103
25253,10283,47,LPLC2,DNp103
21862,10283,44,LPLC2,DNp103
29702,10417,44,LPLC2,DNp103
30207,10283,44,LPLC2,DNp103
21045,10283,43,LPLC2,DNp103
22261,10283,43,LPLC2,DNp103
20334,10283,42,LPLC2,DNp103
32737,10417,42,LPLC2,DNp103
518731,10417,42,LPLC2,DNp103
29183,10283,41,LPLC2,DNp103
24268,10283,40,LPLC2,DNp103
30893,10417,40,LPLC2,DNp103
26730,10283,39,LPLC2,DNp103
34372,10283,39,LPLC2,DNp103
20269,10283,39,LPLC2,DNp103
21769,10283,38,LPLC2,DNp103
23590,10283,38,LPLC2,DNp103
23878,10283,38,LPLC2,DNp103
37925,10283,37,LPLC2,DNp103
19549,10283,37,LPLC2,DNp103
20749,10283,37,LPLC2,DNp103
22253,10417,37,LPLC2,DNp103
25027,10417,36,LPLC2,DNp103
34681,10283,36,LPLC2,DNp103
35889,10283,36,LPLC2,DNp103
19608,10283,35,LPLC2,DNp103
26915,10283,35,LPLC2,DNp103
22677,10283,35,LPLC2,DNp103
29391,10283,35,LPLC2,DNp103
39620,10283,35,LPLC2,DNp103
19146,10283,34,LPLC2,DNp103
26416,10417,34,LPLC2,DNp103
28044,10283,34,LPLC2,DNp103
25511,10283,34,LPLC2,DNp103
20535,10283,34,LPLC2,DNp103
19229,10283,33,LPLC2,DNp103
536444,10417,33,LPLC2,DNp103
20799,10417,33,LPLC2,DNp103
17544,10417,33,LPLC2,DNp103
24605,10417,33,LPLC2,DNp103
37613,10283,32,LPLC2,DNp103
29873,10283,32,LPLC2,DNp103
18936,10417,32,LPLC2,DNp103
40811,10417,32,LPLC2,DNp103
20047,10283,32,LPLC2,DNp103
31105,10417,32,LPLC2,DNp103
515971,10417,32,LPLC2,DNp103
30041,10283,32,LPLC2,DNp103
30938,10283,31,LPLC2,DNp103
20240,10417,31,LPLC2,DNp103
23247,10417,31,LPLC2,DNp103
35632,10283,31,LPLC2,DNp103
17880,10417,31,LPLC2,DNp103
21562,10283,31,LPLC2,DNp103
19830,10417,31,LPLC2,DNp103
19911,10417,31,LPLC2,DNp103
31988,10283,31,LPLC2,DNp103
27471,10283,30,LPLC2,DNp103
525844,10417,30,LPLC2,DNp103
24840,10417,30,LPLC2,DNp103
24308,10417,30,LPLC2,DNp103
32237,10417,30,LPLC2,DNp103
24187,10283,29,LPLC2,DNp103
37431,10283,29,LPLC2,DNp103
35838,10283,29,LPLC2,DNp103
111903,10417,29,LPLC2,DNp103
20103,10283,29,LPLC2,DNp103
17551,10283,29,LPLC2,DNp103
31964,10283,29,LPLC2,DNp103
31257,10283,29,LPLC2,DNp103
25497,10283,29,LPLC2,DNp103
33396,10283,29,LPLC2,DNp103
29287,10283,29,LPLC2,DNp103
14465,10283,29,LPLC2,DNp103
24800,10283,28,LPLC2,DNp103
34110,10283,28,LPLC2,DNp103
25286,10417,28,LPLC2,DNp103
18900,10417,28,LPLC2,DNp103
29986,10283,28,LPLC2,DNp103
17774,10417,28,LPLC2,DNp103
34407,10417,28,LPLC2,DNp103
19589,10283,28,LPLC2,DNp103
24118,10283,27,LPLC2,DNp103
24568,10417,27,LPLC2,DNp103
55627,10283,27,LPLC2,DNp103
517079,10417,27,LPLC2,DNp103
27355,10417,27,LPLC2,DNp103
27023,10417,26,LPLC2,DNp103
19842,10283,26,LPLC2,DNp103
33694,10283,26,LPLC2,DNp103
17059,10417,26,LPLC2,DNp103
29216,10283,26,LPLC2,DNp103
26147,10283,26,LPLC2,DNp103
31563,10417,26,LPLC2,DNp103
38542,10283,26,LPLC2,DNp103
18929,10283,26,LPLC2,DNp103
23665,10417,26,LPLC2,DNp103
20694,10283,26,LPLC2,DNp103
27566,10283,25,LPLC2,DNp103
25572,10417,25,LPLC2,DNp103
129687,10417,25,LPLC2,DNp103
25636,10283,25,LPLC2,DNp103
26393,10283,25,LPLC2,DNp103
20584,10283,25,LPLC2,DNp103
531014,10417,25,LPLC2,DNp103
19249,10283,25,LPLC2,DNp103
21899,10283,24,LPLC2,DNp103
27796,10417,24,LPLC2,DNp103
28003,10283,24,LPLC2,DNp103
30512,10417,24,LPLC2,DNp103
14102,10417,24,LPLC2,DNp103
17990,10417,24,LPLC2,DNp103
25575,10417,24,LPLC2,DNp103
520764,10417,23,LPLC2,DNp103
533895,10417,23,LPLC2,DNp103
28871,10283,23,LPLC2,DNp103
50287,10283,23,LPLC2,DNp103
32223,10417,23,LPLC2,DNp103
32507,10283,23,LPLC2,DNp103
95241,10417,23,LPLC2,DNp103
27716,10417,23,LPLC2,DNp103
22218,10283,22,LPLC2,DNp103
517819,10417,22,LPLC2,DNp103
29014,10283,22,LPLC2,DNp103
13726,10417,22,LPLC2,DNp103
514670,10417,22,LPLC2,DNp103
24401,10283,21,LPLC2,DNp103
21299,10417,21,LPLC2,DNp103
521115,10417,21,LPLC2,DNp103
21703,10283,21,LPLC2,DNp103
19034,10283,21,LPLC2,DNp103
33965,10417,21,LPLC2,DNp103
17775,10417,21,LPLC2,DNp103
29319,10417,21,LPLC2,DNp103
28741,10283,20,LPLC2,DNp103
26528,10417,20,LPLC2,DNp103
25267,10283,20,LPLC2,DNp103
12384,10417,20,LPLC2,DNp103
23349,10417,20,LPLC2,DNp103
41097,10417,20,LPLC2,DNp103
30895,10417,19,LPLC2,DNp103
29955,10417,19,LPLC2,DNp103
25854,10417,19,LPLC2,DNp103
25136,10417,19,LPLC2,DNp103
112292,10417,19,LPLC2,DNp103
21318,10283,18,LPLC2,DNp103
33303,10417,18,LPLC2,DNp103
13764,10417,18,LPLC2,DNp103
19787,10417,17,LPLC2,DNp103
21361,10417,17,LPLC2,DNp103
134521,10417,17,LPLC2,DNp103
22557,10417,16,LPLC2,DNp103
25209,10417,16,LPLC2,DNp103
40841,10417,16,LPLC2,DNp103
33439,10283,16,LPLC2,DNp103
29815,10417,16,LPLC2,DNp103
100103,10417,16,LPLC2,DNp103
20329,10417,15,LPLC2,DNp103
27399,10417,15,LPLC2,DNp103
23550,10417,15,LPLC2,DNp103
11498,10417,15,LPLC2,DNp103
20182,10283,15,LPLC2,DNp103
35294,10417,15,LPLC2,DNp103
23919,10417,15,LPLC2,DNp103
28011,10417,15,LPLC2,DNp103
28188,10417,14,LPLC2,DNp103
33185,10283,14,LPLC2,DNp103
34655,10417,14,LPLC2,DNp103
19543,10283,13,LC4,DNp103
13132,10417,13,LPLC2,DNp103
524366,10417,13,LPLC2,DNp103
34051,10417,13,LPLC2,DNp103
29753,10417,13,LPLC2,DNp103
33406,10417,12,LPLC2,DNp103
15804,10417,12,LPLC2,DNp103
35680,10283,11,LPLC2,DNp103
14030,10417,11,LPLC2,DNp103
517078,10417,10,LPLC2,DNp103
17653,10417,9,LC4,DNp103
25524,10417,9,LPLC2,DNp103
520449,10417,8,LC4,DNp103
18396,10417,8,LC4,DNp103
20917,10283,8,LC4,DNp103
17478,10417,7,LC4,DNp103
17548,10283,7,LC4,DNp103
515900,10417,7,LC4,DNp103
21804,10283,7,LC4,DNp103
25584,10283,7,LC4,DNp103
518730,10417,7,LC4,DNp103
12349,10417,7,LC4,DNp103
19550,10283,6,LC4,DNp103
19794,10283,6,LC4,DNp103
20808,10283,6,LC4,DNp103
19260,10283,6,LC4,DNp103
22847,10283,6,LC4,DNp103
18127,10283,6,LC4,DNp103
20859,10417,5,LC4,DNp103
21336,10283,5,LC4,DNp103
17054,10283,5,LC4,DNp103
30803,10283,5,LC4,DNp103
27750,10417,5,LC4,DNp103
19634,10283,5,LC4,DNp103
17987,10283,5,LC4,DNp103
23098,10283,4,LC4,DNp103
12032,10417,4,LC4,DNp103
22328,10283,4,LC4,DNp103
27624,10417,4,LC4,DNp103
24338,10283,4,LC4,DNp103
518983,10417,4,LC4,DNp103
519650,10417,4,LC4,DNp103
20588,10283,4,LC4,DNp103
20673,10283,4,LC4,DNp103
512366,10417,4,LC4,DNp103
38065,10283,4,LC4,DNp103
17266,10283,4,LC4,DNp103
31301,10417,4,LC4,DNp103
20282,10283,4,LC4,DNp103
16138,10283,4,LC4,DNp103
21313,10283,4,LC4,DNp103
23392,10283,3,LC4,DNp103
23226,10417,3,LC4,DNp103
27829,10417,3,LC4,DNp103
22034,10283,3,LC4,DNp103
20542,10283,3,LC4,DNp103
20440,10417,3,LC4,DNp103
77614,10417,3,LC4,DNp103
31308,10417,3,LC4,DNp103
19954,10283,3,LC4,DNp103
31429,10417,3,LC4,DNp103
33137,10417,3,LC4,DNp103
18478,10417,3,LC4,DNp103
35616,10417,3,LC4,DNp103
17926,10283,3,LC4,DNp103
17860,10283,3,LC4,DNp103
17668,10283,3,LC4,DNp103
17364,10283,3,LC4,DNp103
17340,10417,3,LC4,DNp103
512705,10417,3,LC4,DNp103
518016,10417,3,LC4,DNp103
515476,10417,2,LC4,DNp103
16128,10283,2,LC4,DNp103
514508,10417,2,LC4,DNp103
20399,10283,2,LC4,DNp103
20976,10417,2,LC4,DNp103
21151,10283,2,LC4,DNp103
22772,10417,2,LC4,DNp103
23792,10283,2,LC4,DNp103
28945,10283,2,LC4,DNp103
29417,10417,2,LC4,DNp103
29469,10417,2,LC4,DNp103
81112,10417,2,LC4,DNp103
30087,10417,2,LC4,DNp103
34845,10417,1,LC4,DNp103
31262,10283,1,LC4,DNp103
29563,10283,1,LC4,DNp103
26112,10283,1,LC4,DNp103
22975,10283,1,LC4,DNp103
22194,10283,1,LC4,DNp103
21225,10283,1,LC4,DNp103
20572,10417,1,LC4,DNp103
18432,10417,1,LC4,DNp103
17608,10417,1,LC4,DNp103
17270,10417,1,LC4,DNp103
511914,10417,1,LC4,DNp103
16809,10417,1,LC4,DNp103
514956,10417,1,LC4,DNp103
516909,10417,1,LC4,DNp103
518544,10417,1,LC4,DNp103
14888,10417,1,LC4,DNp103
532254,10417,1,LC4,DNp103
535341,10417,1,LC4,DNp103
17608,10259,99,LC4,DNp11
30803,10106,80,LC4,DNp11
518439,10259,80,LC4,DNp11
30480,10106,78,LC4,DNp11
22966,10106,77,LC4,DNp11
15018,10259,75,LC4,DNp11
514956,10259,73,LC4,DNp11
22847,10106,71,LC4,DNp11
18396,10259,70,LC4,DNp11
28945,10106,67,LC4,DNp11
27624,10259,67,LC4,DNp11
29514,10259,63,LC4,DNp11
38065,10106,60,LC4,DNp11
32597,10259,58,LC4,DNp11
22975,10106,58,LC4,DNp11
532254,10259,57,LC4,DNp11
530029,10259,57,LC4,DNp11
28980,10259,56,LC4,DNp11
12032,10259,56,LC4,DNp11
23929,10106,55,LC4,DNp11
23792,10106,54,LC4,DNp11
515476,10259,53,LC4,DNp11
29563,10106,53,LC4,DNp11
31262,10106,52,LC4,DNp11
514508,10259,50,LC4,DNp11
107513,10259,50,LC4,DNp11
30087,10259,49,LC4,DNp11
512366,10259,48,LC4,DNp11
26112,10106,48,LC4,DNp11
29417,10259,48,LC4,DNp11
22034,10106,47,LC4,DNp11
21287,10106,46,LC4,DNp11
37587,10259,44,LC4,DNp11
21804,10106,44,LC4,DNp11
29469,10259,41,LC4,DNp11
20399,10106,41,LC4,DNp11
27750,10259,39,LC4,DNp11
519931,10259,37,LC4,DNp11
17860,10106,37,LC4,DNp11
17266,10106,37,LC4,DNp11
20016,10106,36,LC4,DNp11
527408,10106,36,LC4,DNp11
100485,10259,36,LC4,DNp11
20673,10106,36,LC4,DNp11
20440,10259,35,LC4,DNp11
517752,10259,35,LC4,DNp11
16917,10259,34,LC4,DNp11
20588,10106,34,LC4,DNp11
21165,10106,34,LC4,DNp11
18478,10259,34,LC4,DNp11
524899,10259,33,LC4,DNp11
17364,10106,32,LC4,DNp11
34845,10259,32,LC4,DNp11
19543,10106,32,LC4,DNp11
22328,10106,31,LC4,DNp11
20282,10106,30,LC4,DNp11
16809,10259,30,LC4,DNp11
111787,10259,30,LC4,DNp11
31301,10259,29,LC4,DNp11
24338,10106,29,LC4,DNp11
20542,10106,29,LC4,DNp11
22194,10106,28,LC4,DNp11
519650,10259,27,LC4,DNp11
16138,10106,27,LC4,DNp11
12349,10259,27,LC4,DNp11
20808,10106,27,LC4,DNp11
535341,10259,26,LC4,DNp11
21721,10259,24,LC4,DNp11
19794,10106,24,LC4,DNp11
19634,10106,21,LC4,DNp11
35262,10259,21,LC4,DNp11
22772,10259,21,LC4,DNp11
22922,10259,20,LC4,DNp11
21336,10106,20,LC4,DNp11
81112,10259,19,LC4,DNp11
23392,10106,19,LC4,DNp11
31308,10259,18,LC4,DNp11
77614,10259,17,LC4,DNp11
31429,10259,15,LC4,DNp11
35616,10259,14,LC4,DNp11
512705,10259,13,LC4,DNp11
20859,10259,12,LC4,DNp11
19420,10106,12,LC4,DNp11
17270,10259,12,LC4,DNp11
17478,10259,12,LC4,DNp11
17668,10106,11,LC4,DNp11
18432,10259,11,LC4,DNp11
518016,10259,11,LC4,DNp11
23226,10259,11,LC4,DNp11
19550,10106,10,LC4,DNp11
33137,10259,9,LC4,DNp11
20572,10259,9,LC4,DNp11
533129,10259,9,LC4,DNp11
16628,10106,9,LC4,DNp11
20917,10106,9,LC4,DNp11
19260,10106,9,LC4,DNp11
25584,10106,8,LC4,DNp11
20976,10259,8,LC4,DNp11
518544,10259,8,LC4,DNp11
518730,10259,8,LC4,DNp11
18127,10106,7,LC4,DNp11
21151,10106,7,LC4,DNp11
14888,10259,7,LC4,DNp11
23098,10106,6,LC4,DNp11
16128,10106,6,LC4,DNp11
17340,10259,6,LC4,DNp11
29702,10259,6,LPLC2,DNp11
21313,10106,5,LC4,DNp11
17653,10259,5,LC4,DNp11
17987,10106,5,LC4,DNp11
26528,10259,5,LPLC2,DNp11
23202,10259,4,LC4,DNp11
518983,10259,4,LC4,DNp11
520764,10259,4,LPLC2,DNp11
24523,10259,3,LC4,DNp11
27829,10259,3,LC4,DNp11
20967,10259,3,LC4,DNp11
18189,10106,3,LC4,DNp11
17926,10106,3,LC4,DNp11
25524,10259,3,LPLC2,DNp11
27355,10259,3,LPLC2,DNp11
29753,10259,3,LPLC2,DNp11
33965,10259,3,LPLC2,DNp11
533895,10259,3,LPLC2,DNp11
525844,10259,3,LPLC2,DNp11
516909,10259,2,LC4,DNp11
515900,10259,2,LC4,DNp11
511914,10259,2,LC4,DNp11
17548,10106,2,LC4,DNp11
21225,10106,2,LC4,DNp11
20162,10106,2,LPLC2,DNp11
23919,10259,2,LPLC2,DNp11
27399,10259,2,LPLC2,DNp11
28011,10259,2,LPLC2,DNp11
31105,10259,2,LPLC2,DNp11
33303,10259,2,LPLC2,DNp11
33406,10259,2,LPLC2,DNp11
34681,10106,2,LPLC2,DNp11
12824,10259,1,LC4,DNp11
55627,10106,1,LPLC2,DNp11
37431,10106,1,LPLC2,DNp11
35889,10106,1,LPLC2,DNp11
35294,10259,1,LPLC2,DNp11
34372,10106,1,LPLC2,DNp11
33185,10106,1,LPLC2,DNp11
31964,10106,1,LPLC2,DNp11
30938,10106,1,LPLC2,DNp11
30895,10259,1,LPLC2,DNp11
28188,10259,1,LPLC2,DNp11
27023,10259,1,LPLC2,DNp11
26147,10106,1,LPLC2,DNp11
25253,10106,1,LPLC2,DNp11
25136,10259,1,LPLC2,DNp11
25027,10259,1,LPLC2,DNp11
24308,10259,1,LPLC2,DNp11
24118,10106,1,LPLC2,DNp11
23665,10259,1,LPLC2,DNp11
23590,10106,1,LPLC2,DNp11
22253,10259,1,LPLC2,DNp11
19911,10259,1,LPLC2,DNp11
17544,10259,1,LPLC2,DNp11
19260,536048,2,LC4,DNp27
517079,10063,2,LPLC2,DNp27
531014,10063,2,LPLC2,DNp27
19842,536048,2,LPLC2,DNp27
24568,536048,2,LPLC2,DNp27
24605,10063,2,LPLC2,DNp27
23226,536048,1,LC4,DNp27
23202,10063,1,LC4,DNp27
23098,536048,1,LC4,DNp27
22328,10063,1,LC4,DNp27
21151,536048,1,LC4,DNp27
19543,10063,1,LC4,DNp27
16628,10063,1,LC4,DNp27
35294,536048,1,LPLC2,DNp27
33965,536048,1,LPLC2,DNp27
33694,10063,1,LPLC2,DNp27
32507,10063,1,LPLC2,DNp27
31563,10063,1,LPLC2,DNp27
29815,10063,1,LPLC2,DNp27
29183,10063,1,LPLC2,DNp27
28188,536048,1,LPLC2,DNp27
28188,10063,1,LPLC2,DNp27
28011,536048,1,LPLC2,DNp27
27399,536048,1,LPLC2,DNp27
27355,536048,1,LPLC2,DNp27
27023,536048,1,LPLC2,DNp27
26730,10063,1,LPLC2,DNp27
26528,10063,1,LPLC2,DNp27
23919,536048,1,LPLC2,DNp27
22677,536048,1,LPLC2,DNp27
22557,536048,1,LPLC2,DNp27
22253,10063,1,LPLC2,DNp27
21299,536048,1,LPLC2,DNp27
20584,10063,1,LPLC2,DNp27
19787,536048,1,LPLC2,DNp27
517819,536048,1,LPLC2,DNp27
521115,10063,1,LPLC2,DNp27
13764,10063,1,LPLC2,DNp27
536444,536048,1,LPLC2,DNp27
17608,10068,2,LC4,DNp30
23929,10143,1,LC4,DNp30
22975,10143,1,LC4,DNp30
515900,10234,24,LC4,DNp35
13764,10234,23,LPLC2,DNp35
11498,10234,22,LPLC2,DNp35
21318,10558,16,LPLC2,DNp35
18929,10558,16,LPLC2,DNp35
21769,10558,16,LPLC2,DNp35
25316,10558,15,LPLC2,DNp35
22677,10558,15,LPLC2,DNp35
25575,10234,14,LPLC2,DNp35
18936,10234,14,LPLC2,DNp35
19249,10558,13,LPLC2,DNp35
12384,10234,13,LPLC2,DNp35
21225,10558,12,LC4,DNp35
20240,10234,12,LPLC2,DNp35
25267,10558,12,LPLC2,DNp35
16628,10558,11,LC4,DNp35
19229,10558,11,LPLC2,DNp35
22966,10558,10,LC4,DNp35
30480,10558,10,LC4,DNp35
16128,10558,10,LC4,DNp35
23202,10234,10,LC4,DNp35
18672,10558,10,LPLC2,DNp35
23878,10558,10,LPLC2,DNp35
25636,10558,10,LPLC2,DNp35
27399,10234,10,LPLC2,DNp35
517078,10234,10,LPLC2,DNp35
20440,10234,9,LC4,DNp35
17054,10558,9,LC4,DNp35
17926,10558,9,LC4,DNp35
23098,10558,9,LC4,DNp35
13132,10234,9,LPLC2,DNp35
20584,10558,9,LPLC2,DNp35
23497,10558,9,LPLC2,DNp35
33303,10234,9,LPLC2,DNp35
32223,10234,9,LPLC2,DNp35
20749,10558,9,LPLC2,DNp35
17340,10234,8,LC4,DNp35
22922,10234,8,LC4,DNp35
21165,10558,8,LC4,DNp35
19911,10234,8,LPLC2,DNp35
19830,10234,8,LPLC2,DNp35
17059,10234,8,LPLC2,DNp35
19549,10558,8,LPLC2,DNp35
20162,10558,8,LPLC2,DNp35
25253,10558,8,LPLC2,DNp35
19842,10558,8,LPLC2,DNp35
25286,10234,8,LPLC2,DNp35
34681,10558,8,LPLC2,DNp35
19608,10558,8,LPLC2,DNp35
112292,10234,8,LPLC2,DNp35
95241,10234,8,LPLC2,DNp35
32507,10558,8,LPLC2,DNp35
33185,10558,8,LPLC2,DNp35
30041,10558,8,LPLC2,DNp35
18432,10234,7,LC4,DNp35
28945,10558,7,LC4,DNp35
527408,10558,7,LC4,DNp35
29469,10234,7,LC4,DNp35
33396,10558,7,LPLC2,DNp35
14102,10234,7,LPLC2,DNp35
21703,10558,7,LPLC2,DNp35
21562,10558,7,LPLC2,DNp35
24118,10558,7,LPLC2,DNp35
24401,10558,7,LPLC2,DNp35
23247,10234,7,LPLC2,DNp35
26730,10558,7,LPLC2,DNp35
37613,10558,7,LPLC2,DNp35
20694,10558,7,LPLC2,DNp35
134521,10234,7,LPLC2,DNp35
30207,10558,7,LPLC2,DNp35
31257,10558,7,LPLC2,DNp35
30893,10234,7,LPLC2,DNp35
18478,10234,6,LC4,DNp35
31308,10234,6,LC4,DNp35
18396,10234,6,LC4,DNp35
31429,10234,6,LC4,DNp35
33137,10234,6,LC4,DNp35
28980,10234,6,LC4,DNp35
12032,10234,6,LC4,DNp35
17668,10558,6,LC4,DNp35
38065,10558,6,LC4,DNp35
526286,10234,6,LC4,DNp35
18189,10558,6,LC4,DNp35
111903,10234,6,LPLC2,DNp35
24800,10558,6,LPLC2,DNp35
23665,10234,6,LPLC2,DNp35
19787,10234,6,LPLC2,DNp35
29955,10234,6,LPLC2,DNp35
28188,10234,6,LPLC2,DNp35
20334,10558,6,LPLC2,DNp35
27355,10234,6,LPLC2,DNp35
22261,10558,6,LPLC2,DNp35
20471,10558,6,LPLC2,DNp35
524366,10234,6,LPLC2,DNp35
518731,10234,6,LPLC2,DNp35
17990,10234,6,LPLC2,DNp35
37431,10558,6,LPLC2,DNp35
17544,10234,6,LPLC2,DNp35
14465,10558,6,LPLC2,DNp35
520449,10234,5,LC4,DNp35
21336,10558,5,LC4,DNp35
21151,10558,5,LC4,DNp35
20572,10234,5,LC4,DNp35
23792,10558,5,LC4,DNp35
518983,10234,5,LC4,DNp35
524899,10234,5,LC4,DNp35
515476,10234,5,LC4,DNp35
22194,10558,5,LC4,DNp35
32597,10234,5,LC4,DNp35
17478,10234,5,LC4,DNp35
535341,10234,5,LC4,DNp35
19543,10558,5,LC4,DNp35
21045,10558,5,LPLC2,DNp35
21299,10234,5,LPLC2,DNp35
25209,10234,5,LPLC2,DNp35
25136,10234,5,LPLC2,DNp35
29986,10558,5,LPLC2,DNp35
20329,10234,5,LPLC2,DNp35
30512,10234,5,LPLC2,DNp35
21862,10558,5,LPLC2,DNp35
28011,10234,5,LPLC2,DNp35
27566,10558,5,LPLC2,DNp35
22218,10558,5,LPLC2,DNp35
35294,10234,5,LPLC2,DNp35
18900,10234,5,LPLC2,DNp35
35632,10558,5,LPLC2,DNp35
27624,10234,4,LC4,DNp35
17860,10558,4,LC4,DNp35
14888,10234,4,LC4,DNp35
35616,10234,4,LC4,DNp35
23392,10558,4,LC4,DNp35
107513,10234,4,LC4,DNp35
19550,10558,4,LC4,DNp35
20859,10234,4,LC4,DNp35
17270,10234,4,LC4,DNp35
37587,10234,4,LC4,DNp35
77614,10234,4,LC4,DNp35
17548,10558,4,LC4,DNp35
15804,10234,4,LPLC2,DNp35
22253,10234,4,LPLC2,DNp35
27471,10558,4,LPLC2,DNp35
17774,10234,4,LPLC2,DNp35
26915,10558,4,LPLC2,DNp35
17880,10234,4,LPLC2,DNp35
33439,10558,4,LPLC2,DNp35
23550,10234,4,LPLC2,DNp35
33965,10234,4,LPLC2,DNp35
25497,10558,4,LPLC2,DNp35
25511,10558,4,LPLC2,DNp35
25524,10234,4,LPLC2,DNp35
20535,10558,4,LPLC2,DNp35
29753,10234,4,LPLC2,DNp35
129687,10234,4,LPLC2,DNp35
20799,10234,4,LPLC2,DNp35
20047,10558,4,LPLC2,DNp35
31105,10234,4,LPLC2,DNp35
19146,10558,4,LPLC2,DNp35
27796,10234,4,LPLC2,DNp35
27716,10234,4,LPLC2,DNp35
29183,10558,4,LPLC2,DNp35
28741,10558,4,LPLC2,DNp35
24523,10234,3,LC4,DNp35
24338,10558,3,LC4,DNp35
