bodyId_pre,pre_type,pre_side,bodyId_post,post_type,post_side,weight
526286,LC4,left,515900,LC4,left,12
17551,LPLC2,right,19146,LPLC2,right,12
100103,LPLC2,left,21361,LPLC2,left,12
517752,LC4,left,10228,DNp06,left,12
518731,LPLC2,left,15804,LPLC2,left,12
18189,LC4,right,10584,DNp06,right,12
24840,LPLC2,left,23550,LPLC2,left,12
20329,LPLC2,left,15804,LPLC2,left,12
18936,LPLC2,left,14102,LPLC2,left,12
31262,LC4,right,30803,LC4,right,12
27796,LPLC2,left,33303,LPLC2,left,12
25572,LPLC2,left,10228,DNp06,left,12
20103,LPLC2,right,14465,LPLC2,right,12
13726,LPLC2,left,17774,LPLC2,left,12
17548,LC4,right,19954,LC4,right,12
27566,LPLC2,right,25253,LPLC2,right,12
31301,LC4,left,10228,DNp06,left,12
16628,LC4,right,17926,LC4,right,12
31964,LPLC2,right,10584,DNp06,right,12
19229,LPLC2,right,18672,LPLC2,right,12
518730,LC4,left,519931,LC4,left,12
19911,LPLC2,left,10228,DNp06,left,12
19608,LPLC2,right,28044,LPLC2,right,12
100103,LPLC2,left,17059,LPLC2,left,12
21361,LPLC2,left,11498,LPLC2,left,12
20967,LC4,left,10228,DNp06,left,12
17478,LC4,left,20440,LC4,left,12
23098,LC4,right,10584,DNp06,right,12
22975,LC4,right,30803,LC4,right,12
536444,LPLC2,left,40811,LPLC2,left,12
19229,LPLC2,right,21899,LPLC2,right,12
17775,LPLC2,left,13726,LPLC2,left,11
512366,LC4,left,10228,DNp06,left,11
30803,LC4,right,19543,LC4,right,11
31964,LPLC2,right,28044,LPLC2,right,11
31964,LPLC2,right,20182,LPLC2,right,11
19787,LPLC2,left,20799,LPLC2,left,11
14030,LPLC2,left,514670,LPLC2,left,11
20334,LPLC2,right,21225,LC4,right,11
31563,LPLC2,left,533895,LPLC2,left,11
24401,LPLC2,right,21808,LPLC2,right,11
17990,LPLC2,left,517079,LPLC2,left,11
27023,LPLC2,left,10010,DNp01,left,11
514670,LPLC2,left,517819,LPLC2,left,11
28188,LPLC2,left,31563,LPLC2,left,11
19787,LPLC2,left,25572,LPLC2,left,11
21899,LPLC2,right,10584,DNp06,right,11
20799,LPLC2,left,22253,LPLC2,left,11
20471,LPLC2,right,21045,LPLC2,right,11
20399,LC4,right,22328,LC4,right,11
20917,LC4,right,10584,DNp06,right,11
32597,LC4,left,27750,LC4,left,11
32223,LPLC2,left,24840,LPLC2,left,11
28003,LPLC2,right,29014,LPLC2,right,11
20269,LPLC2,right,20103,LPLC2,right,11
20976,LC4,left,22772,LC4,left,11
516909,LC4,left,18478,LC4,left,11
19146,LPLC2,right,18672,LPLC2,right,11
19634,LC4,right,10584,DNp06,right,11
100103,LPLC2,left,518731,LPLC2,left,11
14102,LPLC2,left,517819,LPLC2,left,11
17774,LPLC2,left,100103,LPLC2,left,11
12032,LC4,left,20967,LC4,left,11
24568,LPLC2,left,32737,LPLC2,left,11
25136,LPLC2,left,10228,DNp06,left,11
40811,LPLC2,left,41097,LPLC2,left,11
19550,LC4,right,19954,LC4,right,11
32237,LPLC2,left,10228,DNp06,left,11
20282,LC4,right,20588,LC4,right,11
24568,LPLC2,left,20240,LPLC2,left,11
19608,LPLC2,right,20269,LPLC2,right,11
518731,LPLC2,left,517819,LPLC2,left,11
23202,LC4,left,526286,LC4,left,11
21721,LC4,left,17478,LC4,left,11
22922,LC4,left,31301,LC4,left,11
17551,LPLC2,right,21703,LPLC2,right,11
21045,LPLC2,right,19034,LPLC2,right,11
20859,LC4,left,35616,LC4,left,11
14102,LPLC2,left,17990,LPLC2,left,11
14102,LPLC2,left,18936,LPLC2,left,11
100485,LC4,left,12032,LC4,left,11
19034,LPLC2,right,21045,LPLC2,right,11
37925,LPLC2,right,10584,DNp06,right,11
22922,LC4,left,519650,LC4,left,11
31563,LPLC2,left,19787,LPLC2,left,11
17551,LPLC2,right,10584,DNp06,right,11
14465,LPLC2,right,19842,LPLC2,right,11
23202,LC4,left,33137,LC4,left,11
19034,LPLC2,right,28044,LPLC2,right,11
19550,LC4,right,17987,LC4,right,11
20588,LC4,right,22328,LC4,right,11
515971,LPLC2,left,17774,LPLC2,left,11
22218,LPLC2,right,10584,DNp06,right,11
520449,LC4,left,20440,LC4,left,11
16628,LC4,right,17548,LC4,right,11
21361,LPLC2,left,515971,LPLC2,left,11
23929,LC4,right,29563,LC4,right,11
25854,LPLC2,left,525844,LPLC2,left,11
35889,LPLC2,right,27471,LPLC2,right,11
18396,LC4,left,37587,LC4,left,11
517079,LPLC2,left,20799,LPLC2,left,11
20103,LPLC2,right,20471,LPLC2,right,11
37613,LPLC2,right,21045,LPLC2,right,11
41097,LPLC2,left,23550,LPLC2,left,11
29955,LPLC2,left,524366,LPLC2,left,11
19249,LPLC2,right,20694,LPLC2,right,11
17860,LC4,right,20016,LC4,right,11
33303,LPLC2,left,27796,LPLC2,left,11
24118,LPLC2,right,21862,LPLC2,right,11
21287,LC4,right,17860,LC4,right,11
12824,LC4,left,533129,LC4,left,11
19830,LPLC2,left,11498,LPLC2,left,11
30041,LPLC2,right,10584,DNp06,right,11
17478,LC4,left,515900,LC4,left,11
21225,LC4,right,23098,LC4,right,11
24187,LPLC2,right,20471,LPLC2,right,11
20162,LPLC2,right,19608,LPLC2,right,11
26393,LPLC2,right,23590,LPLC2,right,11
22253,LPLC2,left,517819,LPLC2,left,11
20047,LPLC2,right,20182,LPLC2,right,11
24187,LPLC2,right,31964,LPLC2,right,11
18929,LPLC2,right,21899,LPLC2,right,11
23665,LPLC2,left,10228,DNp06,left,11
29702,LPLC2,left,27355,LPLC2,left,11
23665,LPLC2,left,25209,LPLC2,left,11
23590,LPLC2,right,20471,LPLC2,right,11
526286,LC4,left,516909,LC4,left,11
25572,LPLC2,left,521115,LPLC2,left,11
22253,LPLC2,left,20799,LPLC2,left,11
20584,LPLC2,right,21318,LPLC2,right,11
29702,LPLC2,left,533895,LPLC2,left,11
19842,LPLC2,right,19549,LPLC2,right,11
29514,LC4,left,107513,LC4,left,11
13726,LPLC2,left,27355,LPLC2,left,11
33694,LPLC2,right,10001,DNp01,right,11
19954,LC4,right,19550,LC4,right,11
23792,LC4,right,22975,LC4,right,11
531014,LPLC2,left,524366,LPLC2,left,11
17880,LPLC2,left,22557,LPLC2,left,11
20016,LC4,right,21313,LC4,right,11
20584,LPLC2,right,18672,LPLC2,right,11
20047,LPLC2,right,10584,DNp06,right,11
18189,LC4,right,16128,LC4,right,11
515900,LC4,left,22772,LC4,left,11
25636,LPLC2,right,29216,LPLC2,right,11
23878,LPLC2,right,29014,LPLC2,right,11
532254,LC4,left,21721,LC4,left,11
17774,LPLC2,left,17653,LC4,left,11
14030,LPLC2,left,23247,LPLC2,left,11
24338,LC4,right,10584,DNp06,right,11
20535,LPLC2,right,21562,LPLC2,right,11
30512,LPLC2,left,10228,DNp06,left,11
17926,LC4,right,16628,LC4,right,11
30480,LC4,right,22975,LC4,right,11
26528,LPLC2,left,20799,LPLC2,left,11
26528,LPLC2,left,517079,LPLC2,left,11
517819,LPLC2,left,17059,LPLC2,left,11
17926,LC4,right,17548,LC4,right,11
17774,LPLC2,left,20240,LPLC2,left,11
20182,LPLC2,right,23878,LPLC2,right,11
129687,LPLC2,left,27023,LPLC2,left,11
35294,LPLC2,left,10010,DNp01,left,11
111787,LC4,left,16809,LC4,left,11
19787,LPLC2,left,533895,LPLC2,left,11
517819,LPLC2,left,514670,LPLC2,left,11
95241,LPLC2,left,10010,DNp01,left,11
37587,LC4,left,34845,LC4,left,11
17653,LC4,left,14888,LC4,left,11
23349,LPLC2,left,23247,LPLC2,left,11
33185,LPLC2,right,24401,LPLC2,right,11
23349,LPLC2,left,22557,LPLC2,left,11
23349,LPLC2,left,14102,LPLC2,left,11
12824,LC4,left,23202,LC4,left,11
95241,LPLC2,left,13132,LPLC2,left,10
18432,LC4,left,512705,LC4,left,10
17054,LC4,right,16128,LC4,right,10
32597,LC4,left,530029,LC4,left,10
25524,LPLC2,left,20329,LPLC2,left,10
22253,LPLC2,left,25854,LPLC2,left,10
20584,LPLC2,right,19842,LPLC2,right,10
517752,LC4,left,17478,LC4,left,10
17774,LPLC2,left,517078,LPLC2,left,10
22253,LPLC2,left,27716,LPLC2,left,10
512705,LC4,left,18432,LC4,left,10
20859,LC4,left,23202,LC4,left,10
18396,LC4,left,10228,DNp06,left,10
32223,LPLC2,left,10010,DNp01,left,10
22772,LC4,left,515900,LC4,left,10
11498,LPLC2,left,515900,LC4,left,10
514670,LPLC2,left,17774,LPLC2,left,10
21862,LPLC2,right,24118,LPLC2,right,10
517819,LPLC2,left,31563,LPLC2,left,10
22253,LPLC2,left,20329,LPLC2,left,10
100103,LPLC2,left,18900,LPLC2,left,10
15804,LPLC2,left,17775,LPLC2,left,10
17668,LC4,right,19260,LC4,right,10
517819,LPLC2,left,129687,LPLC2,left,10
22253,LPLC2,left,10228,DNp06,left,10
33694,LPLC2,right,34110,LPLC2,right,10
31964,LPLC2,right,24187,LPLC2,right,10
22557,LPLC2,left,23349,LPLC2,left,10
15804,LPLC2,left,19787,LPLC2,left,10
32737,LPLC2,left,41097,LPLC2,left,10
517079,LPLC2,left,525844,LPLC2,left,10
517079,LPLC2,left,531014,LPLC2,left,10
15804,LPLC2,left,13726,LPLC2,left,10
514670,LPLC2,left,17775,LPLC2,left,10
14888,LC4,left,12824,LC4,left,10
17551,LPLC2,right,20749,LPLC2,right,10
95241,LPLC2,left,14102,LPLC2,left,10
100103,LPLC2,left,14102,LPLC2,left,10
20584,LPLC2,right,21703,LPLC2,right,10
19589,LPLC2,right,18929,LPLC2,right,10
16138,LC4,right,10584,DNp06,right,10
22253,LPLC2,left,23349,LPLC2,left,10
15804,LPLC2,left,21361,LPLC2,left,10
20471,LPLC2,right,21808,LPLC2,right,10
524366,LPLC2,left,10228,DNp06,left,10
100103,LPLC2,left,12384,LPLC2,left,10
20694,LPLC2,right,18672,LPLC2,right,10
95241,LPLC2,left,515971,LPLC2,left,10
21899,LPLC2,right,20334,LPLC2,right,10
20749,LPLC2,right,10584,DNp06,right,10
32597,LC4,left,10228,DNp06,left,10
521115,LPLC2,left,520764,LPLC2,left,10
524899,LC4,left,519650,LC4,left,10
517819,LPLC2,left,22557,LPLC2,left,10
20749,LPLC2,right,21703,LPLC2,right,10
11498,LPLC2,left,22253,LPLC2,left,10
20440,LC4,left,14888,LC4,left,10
517079,LPLC2,left,10228,DNp06,left,10
25316,LPLC2,right,21804,LC4,right,10
95241,LPLC2,left,21361,LPLC2,left,10
26416,LPLC2,left,27023,LPLC2,left,10
26147,LPLC2,right,29216,LPLC2,right,10
22328,LC4,right,24338,LC4,right,10
33303,LPLC2,left,26528,LPLC2,left,10
32507,LPLC2,right,33694,LPLC2,right,10
21862,LPLC2,right,20269,LPLC2,right,10
531014,LPLC2,left,26528,LPLC2,left,10
20535,LPLC2,right,24187,LPLC2,right,10
22261,LPLC2,right,27471,LPLC2,right,10
27355,LPLC2,left,23919,LPLC2,left,10
19146,LPLC2,right,29873,LPLC2,right,10
19146,LPLC2,right,20535,LPLC2,right,10
95241,LPLC2,left,18900,LPLC2,left,10
17774,LPLC2,left,18936,LPLC2,left,10
34407,LPLC2,left,24308,LPLC2,left,10
22772,LC4,left,20976,LC4,left,10
22194,LC4,right,21313,LC4,right,10
20749,LPLC2,right,21899,LPLC2,right,10
26528,LPLC2,left,33303,LPLC2,left,10
17774,LPLC2,left,19830,LPLC2,left,10
41097,LPLC2,left,40811,LPLC2,left,10
16128,LC4,right,19954,LC4,right,10
19260,LC4,right,21165,LC4,right,10
517078,LPLC2,left,18936,LPLC2,left,10
18396,LC4,left,27624,LC4,left,10
16128,LC4,right,19420,LC4,right,10
20471,LPLC2,right,20103,LPLC2,right,10
55627,LPLC2,right,33396,LPLC2,right,10
25854,LPLC2,left,31563,LPLC2,left,10
20399,LC4,right,21151,LC4,right,10
33396,LPLC2,right,25267,LPLC2,right,10
19229,LPLC2,right,10584,DNp06,right,10
20535,LPLC2,right,19229,LPLC2,right,10
27023,LPLC2,left,25209,LPLC2,left,10
18127,LC4,right,23392,LC4,right,10
512366,LC4,left,530029,LC4,left,10
27355,LPLC2,left,536444,LPLC2,left,10
19146,LPLC2,right,20749,LPLC2,right,10
517819,LPLC2,left,21361,LPLC2,left,10
20542,LC4,right,16128,LC4,right,10
26528,LPLC2,left,24568,LPLC2,left,10
21899,LPLC2,right,18929,LPLC2,right,10
13726,LPLC2,left,14030,LPLC2,left,10
20240,LPLC2,left,21361,LPLC2,left,10
107513,LC4,left,29514,LC4,left,10
30803,LC4,right,23929,LC4,right,10
24401,LPLC2,right,19608,LPLC2,right,10
30803,LC4,right,23792,LC4,right,10
28188,LPLC2,left,517079,LPLC2,left,10
23919,LPLC2,left,31563,LPLC2,left,10
515971,LPLC2,left,100103,LPLC2,left,10
107513,LC4,left,27624,LC4,left,10
21361,LPLC2,left,100103,LPLC2,left,10
29873,LPLC2,right,26147,LPLC2,right,10
21045,LPLC2,right,29014,LPLC2,right,10
515971,LPLC2,left,13132,LPLC2,left,10
21703,LPLC2,right,20749,LPLC2,right,10
533895,LPLC2,left,20799,LPLC2,left,10
29319,LPLC2,left,27716,LPLC2,left,10
17478,LC4,left,20967,LC4,left,10
18900,LPLC2,left,24568,LPLC2,left,10
129687,LPLC2,left,40841,LPLC2,left,10
17860,LC4,right,21287,LC4,right,10
34845,LC4,left,17608,LC4,left,10
28044,LPLC2,right,19608,LPLC2,right,10
19787,LPLC2,left,12384,LPLC2,left,10
29873,LPLC2,right,19146,LPLC2,right,10
18936,LPLC2,left,23665,LPLC2,left,10
24523,LC4,left,20976,LC4,left,10
34845,LC4,left,37587,LC4,left,10
14102,LPLC2,left,18900,LPLC2,left,10
34845,LC4,left,514956,LC4,left,10
21287,LC4,right,17364,LC4,right,10
21703,LPLC2,right,21899,LPLC2,right,10
18900,LPLC2,left,12384,LPLC2,left,10
21045,LPLC2,right,20162,LPLC2,right,10
14102,LPLC2,left,13764,LPLC2,left,10
18900,LPLC2,left,14102,LPLC2,left,10
21045,LPLC2,right,20182,LPLC2,right,10
35262,LC4,left,27624,LC4,left,10
20240,LPLC2,left,13764,LPLC2,left,10
18900,LPLC2,left,24605,LPLC2,left,10
29955,LPLC2,left,10228,DNp06,left,10
17478,LC4,left,21721,LC4,left,10
19830,LPLC2,left,17059,LPLC2,left,10
18900,LPLC2,left,95241,LPLC2,left,10
30087,LC4,left,29469,LC4,left,10
111787,LC4,left,517752,LC4,left,10
17775,LPLC2,left,531014,LPLC2,left,10
21225,LC4,right,18127,LC4,right,10
21562,LPLC2,right,25497,LPLC2,right,10
23497,LPLC2,right,21045,LPLC2,right,10
19830,LPLC2,left,13132,LPLC2,left,10
29955,LPLC2,left,27355,LPLC2,left,10
23497,LPLC2,right,19589,LPLC2,right,10
18900,LPLC2,left,517078,LPLC2,left,10
21562,LPLC2,right,24401,LPLC2,right,10
20162,LPLC2,right,10584,DNp06,right,10
24118,LPLC2,right,24268,LPLC2,right,10
524899,LC4,left,10228,DNp06,left,10
23392,LC4,right,23792,LC4,right,10
18900,LPLC2,left,40811,LPLC2,left,10
515971,LPLC2,left,17775,LPLC2,left,10
20103,LPLC2,right,21703,LPLC2,right,10
35889,LPLC2,right,29598,LPLC2,right,10
515971,LPLC2,left,33303,LPLC2,left,10
17926,LC4,right,18127,LC4,right,10
31964,LPLC2,right,20269,LPLC2,right,10
20103,LPLC2,right,19229,LPLC2,right,10
30480,LC4,right,30803,LC4,right,10
35889,LPLC2,right,26393,LPLC2,right,10
23349,LPLC2,left,27399,LPLC2,left,10
111787,LC4,left,29417,LC4,left,10
23349,LPLC2,left,27716,LPLC2,left,10
19830,LPLC2,left,20329,LPLC2,left,10
14030,LPLC2,left,11498,LPLC2,left,10
17270,LC4,left,20859,LC4,left,10
29287,LPLC2,right,31964,LPLC2,right,10
24268,LPLC2,right,20269,LPLC2,right,10
37587,LC4,left,17608,LC4,left,10
30938,LPLC2,right,10584,DNp06,right,10
18929,LPLC2,right,14465,LPLC2,right,10
20240,LPLC2,left,517819,LPLC2,left,10
515900,LC4,left,14888,LC4,left,10
13132,LPLC2,left,514670,LPLC2,left,10
18672,LPLC2,right,19229,LPLC2,right,10
29563,LC4,right,23929,LC4,right,10
100103,LPLC2,left,26528,LPLC2,left,10
24800,LPLC2,right,21562,LPLC2,right,10
20917,LC4,right,20399,LC4,right,10
13726,LPLC2,left,24605,LPLC2,left,10
516909,LC4,left,515900,LC4,left,10
29514,LC4,left,35262,LC4,left,10
24523,LC4,left,524899,LC4,left,10
17478,LC4,left,10010,DNp01,left,10
20329,LPLC2,left,13726,LPLC2,left,10
19911,LPLC2,left,10010,DNp01,left,10
525844,LPLC2,left,33965,LPLC2,left,10
17059,LPLC2,left,20329,LPLC2,left,10
29563,LC4,right,30803,LC4,right,10
27716,LPLC2,left,27796,LPLC2,left,10
24605,LPLC2,left,10010,DNp01,left,10
521115,LPLC2,left,15804,LPLC2,left,10
27566,LPLC2,right,10001,DNp01,right,10
22847,LC4,right,20542,LC4,right,10
22847,LC4,right,29563,LC4,right,10
23665,LPLC2,left,22253,LPLC2,left,10
21336,LC4,right,10584,DNp06,right,10
23590,LPLC2,right,29391,LPLC2,right,10
19034,LPLC2,right,33694,LPLC2,right,10
23590,LPLC2,right,22218,LPLC2,right,10
517819,LPLC2,left,518731,LPLC2,left,10
520764,LPLC2,left,23550,LPLC2,left,10
19589,LPLC2,right,21703,LPLC2,right,10
12349,LC4,left,27829,LC4,left,10
17551,LPLC2,right,18929,LPLC2,right,10
27716,LPLC2,left,22253,LPLC2,left,10
31563,LPLC2,left,26528,LPLC2,left,10
20016,LC4,right,17860,LC4,right,10
112292,LPLC2,left,515971,LPLC2,left,10
20269,LPLC2,right,31964,LPLC2,right,10
23878,LPLC2,right,26147,LPLC2,right,10
20269,LPLC2,right,21862,LPLC2,right,10
520764,LPLC2,left,25854,LPLC2,left,10
518731,LPLC2,left,18900,LPLC2,left,10
19034,LPLC2,right,21862,LPLC2,right,10
21361,LPLC2,left,19830,LPLC2,left,10
20269,LPLC2,right,24268,LPLC2,right,10
23878,LPLC2,right,25253,LPLC2,right,10
27829,LC4,left,12349,LC4,left,10
134521,LPLC2,left,22253,LPLC2,left,10
13726,LPLC2,left,515971,LPLC2,left,10
20976,LC4,left,100485,LC4,left,10
19830,LPLC2,left,81112,LC4,left,10
23550,LPLC2,left,10228,DNp06,left,10
19034,LPLC2,right,23878,LPLC2,right,10
17653,LC4,left,511914,LC4,left,9
111903,LPLC2,left,17544,LPLC2,left,9
21313,LC4,right,16628,LC4,right,9
21287,LC4,right,26112,LC4,right,9
17860,LC4,right,23098,LC4,right,9
22253,LPLC2,left,29702,LPLC2,left,9
21361,LPLC2,left,15804,LPLC2,left,9
20694,LPLC2,right,19146,LPLC2,right,9
517079,LPLC2,left,19787,LPLC2,left,9
21287,LC4,right,18127,LC4,right,9
20673,LC4,right,23392,LC4,right,9
17478,LC4,left,14888,LC4,left,9
531014,LPLC2,left,518731,LPLC2,left,9
22253,LPLC2,left,15804,LPLC2,left,9
17668,LC4,right,17987,LC4,right,9
111903,LPLC2,left,77614,LC4,left,9
17364,LC4,right,19420,LC4,right,9
21361,LPLC2,left,20240,LPLC2,left,9
531014,LPLC2,left,517079,LPLC2,left,9
21313,LC4,right,10584,DNp06,right,9
20694,LPLC2,right,21899,LPLC2,right,9
16628,LC4,right,17860,LC4,right,9
23550,LPLC2,left,27716,LPLC2,left,9
55627,LPLC2,right,30938,LPLC2,right,9
55627,LPLC2,right,29216,LPLC2,right,9
512705,LC4,left,10228,DNp06,left,9
17668,LC4,right,10584,DNp06,right,9
515900,LC4,left,526286,LC4,left,9
531014,LPLC2,left,514670,LPLC2,left,9
23878,LPLC2,right,17551,LPLC2,right,9
23919,LPLC2,left,29753,LPLC2,left,9
20694,LPLC2,right,19229,LPLC2,right,9
25524,LPLC2,left,23550,LPLC2,left,9
23792,LC4,right,10584,DNp06,right,9
22253,LPLC2,left,23665,LPLC2,left,9
23550,LPLC2,left,41097,LPLC2,left,9
515900,LC4,left,17653,LC4,left,9
23878,LPLC2,right,19034,LPLC2,right,9
25511,LPLC2,right,37431,LPLC2,right,9
25497,LPLC2,right,21562,LPLC2,right,9
23590,LPLC2,right,10584,DNp06,right,9
23497,LPLC2,right,24268,LPLC2,right,9
524899,LC4,left,532254,LC4,left,9
22261,LPLC2,right,20182,LPLC2,right,9
16138,LC4,right,22194,LC4,right,9
23878,LPLC2,right,20182,LPLC2,right,9
21361,LPLC2,left,517819,LPLC2,left,9
514670,LPLC2,left,18936,LPLC2,left,9
17926,LC4,right,17987,LC4,right,9
21562,LPLC2,right,21862,LPLC2,right,9
23098,LC4,right,18189,LC4,right,9
17990,LPLC2,left,13726,LPLC2,left,9
517078,LPLC2,left,20240,LPLC2,left,9
22772,LC4,left,22922,LC4,left,9
21769,LPLC2,right,21045,LPLC2,right,9
20967,LC4,left,20440,LC4,left,9
21769,LPLC2,right,20749,LPLC2,right,9
20967,LC4,left,77614,LC4,left,9
17548,LC4,right,19420,LC4,right,9
20808,LC4,right,20588,LC4,right,9
16917,LC4,left,27624,LC4,left,9
20967,LC4,left,12032,LC4,left,9
20799,LPLC2,left,111903,LPLC2,left,9
25209,LPLC2,left,30087,LC4,left,9
17548,LC4,right,16138,LC4,right,9
517078,LPLC2,left,24605,LPLC2,left,9
530029,LC4,left,512366,LC4,left,9
25209,LPLC2,left,41097,LPLC2,left,9
22772,LC4,left,12349,LC4,left,9
20799,LPLC2,left,31563,LPLC2,left,9
23202,LC4,left,12824,LC4,left,9
95241,LPLC2,left,517078,LPLC2,left,9
20859,LC4,left,10010,DNp01,left,9
24523,LC4,left,22922,LC4,left,9
22922,LC4,left,27829,LC4,left,9
17054,LC4,right,19794,LC4,right,9
17990,LPLC2,left,23550,LPLC2,left,9
17551,LPLC2,right,19608,LPLC2,right,9
17551,LPLC2,right,20584,LPLC2,right,9
100103,LPLC2,left,17774,LPLC2,left,9
22922,LC4,left,17340,LC4,left,9
100103,LPLC2,left,22253,LPLC2,left,9
20859,LC4,left,81112,LC4,left,9
100103,LPLC2,left,14030,LPLC2,left,9
21808,LPLC2,right,20269,LPLC2,right,9
17059,LPLC2,left,15804,LPLC2,left,9
17990,LPLC2,left,20240,LPLC2,left,9
20917,LC4,right,17987,LC4,right,9
17990,LPLC2,left,18936,LPLC2,left,9
25027,LPLC2,left,23550,LPLC2,left,9
21808,LPLC2,right,19034,LPLC2,right,9
17059,LPLC2,left,10228,DNp06,left,9
17059,LPLC2,left,13132,LPLC2,left,9
514670,LPLC2,left,14030,LPLC2,left,9
17059,LPLC2,left,13726,LPLC2,left,9
530029,LC4,left,32597,LC4,left,9
530029,LC4,left,30087,LC4,left,9
25286,LPLC2,left,30893,LPLC2,left,9
21899,LPLC2,right,21703,LPLC2,right,9
515971,LPLC2,left,26416,LPLC2,left,9
530029,LC4,left,10228,DNp06,left,9
95241,LPLC2,left,12384,LPLC2,left,9
23349,LPLC2,left,23665,LPLC2,left,9
22328,LC4,right,20808,LC4,right,9
17775,LPLC2,left,517819,LPLC2,left,9
18127,LC4,right,17548,LC4,right,9
24268,LPLC2,right,26393,LPLC2,right,9
20749,LPLC2,right,20694,LPLC2,right,9
20749,LPLC2,right,19549,LPLC2,right,9
21703,LPLC2,right,19146,LPLC2,right,9
17544,LPLC2,left,10010,DNp01,left,9
21562,LPLC2,right,29391,LPLC2,right,9
16809,LC4,left,15018,LC4,left,9
18127,LC4,right,20542,LC4,right,9
21225,LC4,right,20917,LC4,right,9
111787,LC4,left,519931,LC4,left,9
22034,LC4,right,25584,LC4,right,9
527408,LC4,right,22975,LC4,right,9
22034,LC4,right,30480,LC4,right,9
17775,LPLC2,left,515971,LPLC2,left,9
21703,LPLC2,right,20103,LPLC2,right,9
514670,LPLC2,left,517078,LPLC2,left,9
25253,LPLC2,right,24401,LPLC2,right,9
17059,LPLC2,left,517819,LPLC2,left,9
129687,LPLC2,left,134521,LPLC2,left,9
22677,LPLC2,right,10001,DNp01,right,9
24401,LPLC2,right,24118,LPLC2,right,9
17775,LPLC2,left,33303,LPLC2,left,9
22557,LPLC2,left,41097,LPLC2,left,9
21899,LPLC2,right,17548,LC4,right,9
23247,LPLC2,left,23349,LPLC2,left,9
25253,LPLC2,right,24187,LPLC2,right,9
17926,LC4,right,23098,LC4,right,9
20799,LPLC2,left,10228,DNp06,left,9
107513,LC4,left,18396,LC4,left,9
25253,LPLC2,right,27566,LPLC2,right,9
25253,LPLC2,right,28741,LPLC2,right,9
16809,LC4,left,512366,LC4,left,9
24338,LC4,right,20808,LC4,right,9
22557,LPLC2,left,20799,LPLC2,left,9
20799,LPLC2,left,17775,LPLC2,left,9
21899,LPLC2,right,19229,LPLC2,right,9
22557,LPLC2,left,13726,LPLC2,left,9
525844,LPLC2,left,32237,LPLC2,left,9
22253,LPLC2,left,14102,LPLC2,left,9
27355,LPLC2,left,25286,LPLC2,left,9
31563,LPLC2,left,20799,LPLC2,left,9
19589,LPLC2,right,20535,LPLC2,right,9
517819,LPLC2,left,25572,LPLC2,left,9
14888,LC4,left,519650,LC4,left,9
31563,LPLC2,left,531014,LPLC2,left,9
18900,LPLC2,left,23349,LPLC2,left,9
31563,LPLC2,left,41097,LPLC2,left,9
37613,LPLC2,right,21769,LPLC2,right,9
518731,LPLC2,left,13764,LPLC2,left,9
18936,LPLC2,left,17774,LPLC2,left,9
39620,LPLC2,right,30938,LPLC2,right,9
533129,LC4,left,17340,LC4,left,9
18478,LC4,left,22772,LC4,left,9
29702,LPLC2,left,518731,LPLC2,left,9
12384,LPLC2,left,17059,LPLC2,left,9
12349,LC4,left,77614,LC4,left,9
19608,LPLC2,right,14465,LPLC2,right,9
18936,LPLC2,left,18900,LPLC2,left,9
19842,LPLC2,right,18929,LPLC2,right,9
18936,LPLC2,left,20240,LPLC2,left,9
20399,LC4,right,16138,LC4,right,9
34655,LPLC2,left,41097,LPLC2,left,9
518731,LPLC2,left,17775,LPLC2,left,9
19842,LPLC2,right,10584,DNp06,right,9
12384,LPLC2,left,11498,LPLC2,left,9
20334,LPLC2,right,31964,LPLC2,right,9
31262,LC4,right,30480,LC4,right,9
14888,LC4,left,520449,LC4,left,9
533129,LC4,left,10228,DNp06,left,9
19589,LPLC2,right,20334,LPLC2,right,9
31964,LPLC2,right,20047,LPLC2,right,9
19146,LPLC2,right,19229,LPLC2,right,9
13726,LPLC2,left,15804,LPLC2,left,9
35680,LPLC2,right,34681,LPLC2,right,9
20182,LPLC2,right,20047,LPLC2,right,9
15804,LPLC2,left,14030,LPLC2,left,9
26915,LPLC2,right,20047,LPLC2,right,9
29702,LPLC2,left,23919,LPLC2,left,9
20471,LPLC2,right,20047,LPLC2,right,9
20440,LC4,left,518730,LC4,left,9
19589,LPLC2,right,17551,LPLC2,right,9
31988,LPLC2,right,29287,LPLC2,right,9
39620,LPLC2,right,50287,LPLC2,right,9
39620,LPLC2,right,37613,LPLC2,right,9
20182,LPLC2,right,21703,LPLC2,right,9
