bodyId_pre,pre_type,pre_side,pre_nt,bodyId_post,post_type,post_side,weight,weight_normalized,edge_class
31988,LPLC2,right,acetylcholine,28044,LPLC2,right,3,0.01744186046511628,intra_population
17544,LPLC2,left,acetylcholine,16809,LC4,left,3,0.01744186046511628,cross_visual
31988,LPLC2,right,acetylcholine,28871,LPLC2,right,3,0.01744186046511628,intra_population
24338,LC4,right,acetylcholine,527408,LC4,right,3,0.01744186046511628,intra_population
31988,LPLC2,right,acetylcholine,29391,LPLC2,right,3,0.01744186046511628,intra_population
24338,LC4,right,acetylcholine,38065,LC4,right,3,0.01744186046511628,intra_population
25511,LPLC2,right,acetylcholine,28871,LPLC2,right,3,0.01744186046511628,intra_population
24338,LC4,right,acetylcholine,21151,LC4,right,3,0.01744186046511628,intra_population
31988,LPLC2,right,acetylcholine,31257,LPLC2,right,3,0.01744186046511628,intra_population
32223,LPLC2,left,acetylcholine,29955,LPLC2,left,3,0.01744186046511628,intra_population
29955,LPLC2,left,acetylcholine,32223,LPLC2,left,3,0.01744186046511628,intra_population
24308,LPLC2,left,acetylcholine,31563,LPLC2,left,3,0.01744186046511628,intra_population
24268,LPLC2,right,acetylcholine,28741,LPLC2,right,3,0.01744186046511628,intra_population
24268,LPLC2,right,acetylcholine,50287,LPLC2,right,3,0.01744186046511628,intra_population
17340,LC4,left,acetylcholine,516909,LC4,left,3,0.01744186046511628,intra_population
29955,LPLC2,left,acetylcholine,25572,LPLC2,left,3,0.01744186046511628,intra_population
24268,LPLC2,right,acetylcholine,33185,LPLC2,right,3,0.01744186046511628,intra_population
24268,LPLC2,right,acetylcholine,31257,LPLC2,right,3,0.01744186046511628,intra_population
31988,LPLC2,right,acetylcholine,26147,LPLC2,right,3,0.01744186046511628,intra_population
17544,LPLC2,left,acetylcholine,13764,LPLC2,left,3,0.01744186046511628,intra_population
24401,LPLC2,right,acetylcholine,20047,LPLC2,right,3,0.01744186046511628,intra_population
25511,LPLC2,right,acetylcholine,31964,LPLC2,right,3,0.01744186046511628,intra_population
32223,LPLC2,left,acetylcholine,17990,LPLC2,left,3,0.01744186046511628,intra_population
29955,LPLC2,left,acetylcholine,34407,LPLC2,left,3,0.01744186046511628,intra_population
24308,LPLC2,left,acetylcholine,517078,LPLC2,left,3,0.01744186046511628,intra_population
32223,LPLC2,left,acetylcholine,25136,LPLC2,left,3,0.01744186046511628,intra_population
32223,LPLC2,left,acetylcholine,25209,LPLC2,left,3,0.01744186046511628,intra_population
24308,LPLC2,left,acetylcholine,40841,LPLC2,left,3,0.01744186046511628,intra_population
32223,LPLC2,left,acetylcholine,25572,LPLC2,left,3,0.01744186046511628,intra_population
24308,LPLC2,left,acetylcholine,34655,LPLC2,left,3,0.01744186046511628,intra_population
25511,LPLC2,right,acetylcholine,31262,LC4,right,3,0.01744186046511628,cross_visual
31988,LPLC2,right,acetylcholine,34110,LPLC2,right,3,0.01744186046511628,intra_population
31988,LPLC2,right,acetylcholine,25253,LPLC2,right,3,0.01744186046511628,intra_population
29955,LPLC2,left,acetylcholine,521115,LPLC2,left,3,0.01744186046511628,intra_population
32507,LPLC2,right,acetylcholine,25316,LPLC2,right,3,0.01744186046511628,intra_population
29955,LPLC2,left,acetylcholine,533895,LPLC2,left,3,0.01744186046511628,intra_population
31988,LPLC2,right,acetylcholine,22218,LPLC2,right,3,0.01744186046511628,intra_population
31988,LPLC2,right,acetylcholine,22261,LPLC2,right,3,0.01744186046511628,intra_population
31988,LPLC2,right,acetylcholine,24118,LPLC2,right,3,0.01744186046511628,intra_population
25511,LPLC2,right,acetylcholine,24401,LPLC2,right,3,0.01744186046511628,intra_population
24401,LPLC2,right,acetylcholine,20103,LPLC2,right,3,0.01744186046511628,intra_population
31988,LPLC2,right,acetylcholine,24401,LPLC2,right,3,0.01744186046511628,intra_population
29815,LPLC2,left,acetylcholine,20240,LPLC2,left,3,0.01744186046511628,intra_population
25575,LPLC2,left,acetylcholine,134521,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,25136,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,29815,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,20329,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,21299,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,21361,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,22557,LPLC2,left,3,0.01744186046511628,intra_population
25572,LPLC2,left,acetylcholine,514670,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,23665,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,24308,LPLC2,left,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,19034,LPLC2,right,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,24840,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,25209,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,25524,LPLC2,left,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,22847,LC4,right,3,0.01744186046511628,intra_population
14888,LC4,left,acetylcholine,37587,LC4,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,27023,LPLC2,left,3,0.01744186046511628,intra_population
17340,LC4,left,acetylcholine,27829,LC4,left,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,21287,LC4,right,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,28011,LPLC2,left,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,20808,LC4,right,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,17551,LPLC2,right,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,20282,LC4,right,3,0.01744186046511628,intra_population
24401,LPLC2,right,acetylcholine,20182,LPLC2,right,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,29563,LC4,right,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,20016,LC4,right,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,17926,LC4,right,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,32237,LPLC2,left,3,0.01744186046511628,intra_population
25575,LPLC2,left,acetylcholine,14102,LPLC2,left,3,0.01744186046511628,intra_population
23665,LPLC2,left,acetylcholine,521115,LPLC2,left,3,0.01744186046511628,intra_population
23665,LPLC2,left,acetylcholine,517078,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,111903,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,112292,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,134521,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,514670,LPLC2,left,3,0.01744186046511628,intra_population
16628,LC4,right,acetylcholine,18189,LC4,right,3,0.01744186046511628,intra_population
23665,LPLC2,left,acetylcholine,34051,LPLC2,left,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,527408,LC4,right,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,521115,LPLC2,left,3,0.01744186046511628,intra_population
33303,LPLC2,left,acetylcholine,525844,LPLC2,left,3,0.01744186046511628,intra_population
23665,LPLC2,left,acetylcholine,32237,LPLC2,left,3,0.01744186046511628,intra_population
23665,LPLC2,left,acetylcholine,31563,LPLC2,left,3,0.01744186046511628,intra_population
23665,LPLC2,left,acetylcholine,30512,LPLC2,left,3,0.01744186046511628,intra_population
23665,LPLC2,left,acetylcholine,29815,LPLC2,left,3,0.01744186046511628,intra_population
14888,LC4,left,acetylcholine,29469,LC4,left,3,0.01744186046511628,intra_population
23665,LPLC2,left,acetylcholine,29702,LPLC2,left,3,0.01744186046511628,intra_population
33396,LPLC2,right,acetylcholine,20182,LPLC2,right,3,0.01744186046511628,intra_population
33396,LPLC2,right,acetylcholine,21318,LPLC2,right,3,0.01744186046511628,intra_population
23792,LC4,right,acetylcholine,18189,LC4,right,3,0.01744186046511628,intra_population
24401,LPLC2,right,acetylcholine,20694,LPLC2,right,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,29287,LPLC2,right,3,0.01744186046511628,intra_population
30087,LC4,left,acetylcholine,17608,LC4,left,3,0.01744186046511628,intra_population
17364,LC4,right,acetylcholine,21336,LC4,right,3,0.01744186046511628,intra_population
25253,LPLC2,right,acetylcholine,10584,DNp06,right,3,0.01744186046511628,visual_to_readout
30893,LPLC2,left,acetylcholine,29702,LPLC2,left,3,0.01744186046511628,intra_population
25253,LPLC2,right,acetylcholine,20162,LPLC2,right,3,0.01744186046511628,intra_population
25253,LPLC2,right,acetylcholine,19608,LPLC2,right,3,0.01744186046511628,intra_population
30893,LPLC2,left,acetylcholine,34051,LPLC2,left,3,0.01744186046511628,intra_population
30893,LPLC2,left,acetylcholine,35294,LPLC2,left,3,0.01744186046511628,intra_population
25253,LPLC2,right,acetylcholine,19549,LPLC2,right,3,0.01744186046511628,intra_population
25316,LPLC2,right,acetylcholine,23590,LPLC2,right,3,0.01744186046511628,intra_population
25253,LPLC2,right,acetylcholine,18672,LPLC2,right,3,0.01744186046511628,intra_population
25253,LPLC2,right,acetylcholine,17551,LPLC2,right,3,0.01744186046511628,intra_population
25316,LPLC2,right,acetylcholine,28741,LPLC2,right,3,0.01744186046511628,intra_population
30893,LPLC2,left,acetylcholine,533895,LPLC2,left,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,31105,LPLC2,left,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,533895,LPLC2,left,3,0.01744186046511628,intra_population
25316,LPLC2,right,acetylcholine,28871,LPLC2,right,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,12384,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,14102,LPLC2,left,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,40841,LPLC2,left,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,34051,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,19830,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,21361,LPLC2,left,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,21361,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,27399,LPLC2,left,3,0.01744186046511628,intra_population
25316,LPLC2,right,acetylcholine,31257,LPLC2,right,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,26528,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,32223,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,32737,LPLC2,left,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,29955,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,34407,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,37587,LC4,left,3,0.01744186046511628,cross_visual
30895,LPLC2,left,acetylcholine,40811,LPLC2,left,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,28188,LPLC2,left,3,0.01744186046511628,intra_population
30087,LC4,left,acetylcholine,21721,LC4,left,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,27716,LPLC2,left,3,0.01744186046511628,intra_population
30895,LPLC2,left,acetylcholine,29702,LPLC2,left,3,0.01744186046511628,intra_population
30938,LPLC2,right,acetylcholine,21899,LPLC2,right,3,0.01744186046511628,intra_population
16128,LC4,right,acetylcholine,17364,LC4,right,3,0.01744186046511628,intra_population
25316,LPLC2,right,acetylcholine,31262,LC4,right,3,0.01744186046511628,cross_visual
25316,LPLC2,right,acetylcholine,32507,LPLC2,right,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,24568,LPLC2,left,3,0.01744186046511628,intra_population
30938,LPLC2,right,acetylcholine,17551,LPLC2,right,3,0.01744186046511628,intra_population
30938,LPLC2,right,acetylcholine,19229,LPLC2,right,3,0.01744186046511628,intra_population
25209,LPLC2,left,acetylcholine,23247,LPLC2,left,3,0.01744186046511628,intra_population
30938,LPLC2,right,acetylcholine,20471,LPLC2,right,3,0.01744186046511628,intra_population
30938,LPLC2,right,acetylcholine,21862,LPLC2,right,3,0.01744186046511628,intra_population
25575,LPLC2,left,acetylcholine,13726,LPLC2,left,3,0.01744186046511628,intra_population
29815,LPLC2,left,acetylcholine,520764,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,24568,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,134521,LPLC2,left,3,0.01744186046511628,intra_population
25575,LPLC2,left,acetylcholine,35294,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,35294,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,34407,LPLC2,left,3,0.01744186046511628,intra_population
33439,LPLC2,right,acetylcholine,20471,LPLC2,right,3,0.01744186046511628,intra_population
33439,LPLC2,right,acetylcholine,20694,LPLC2,right,3,0.01744186046511628,intra_population
33439,LPLC2,right,acetylcholine,21862,LPLC2,right,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,33965,LPLC2,left,3,0.01744186046511628,intra_population
33439,LPLC2,right,acetylcholine,23590,LPLC2,right,3,0.01744186046511628,intra_population
29815,LPLC2,left,acetylcholine,24605,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,32737,LPLC2,left,3,0.01744186046511628,intra_population
33439,LPLC2,right,acetylcholine,27566,LPLC2,right,3,0.01744186046511628,intra_population
33439,LPLC2,right,acetylcholine,28044,LPLC2,right,3,0.01744186046511628,intra_population
29815,LPLC2,left,acetylcholine,24568,LPLC2,left,3,0.01744186046511628,intra_population
33439,LPLC2,right,acetylcholine,29183,LPLC2,right,3,0.01744186046511628,intra_population
25575,LPLC2,left,acetylcholine,81112,LC4,left,3,0.01744186046511628,cross_visual
33439,LPLC2,right,acetylcholine,29873,LPLC2,right,3,0.01744186046511628,intra_population
33396,LPLC2,right,acetylcholine,24187,LPLC2,right,3,0.01744186046511628,intra_population
33396,LPLC2,right,acetylcholine,21862,LPLC2,right,3,0.01744186046511628,intra_population
23919,LPLC2,left,acetylcholine,27716,LPLC2,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,22261,LPLC2,right,3,0.01744186046511628,intra_population
25572,LPLC2,left,acetylcholine,26528,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,112292,LPLC2,left,3,0.01744186046511628,intra_population
29815,LPLC2,left,acetylcholine,26416,LPLC2,left,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,19608,LPLC2,right,3,0.01744186046511628,intra_population
33406,LPLC2,left,acetylcholine,525844,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,24308,LPLC2,left,3,0.01744186046511628,intra_population
25575,LPLC2,left,acetylcholine,514670,LPLC2,left,3,0.01744186046511628,intra_population
29815,LPLC2,left,acetylcholine,13132,LPLC2,left,3,0.01744186046511628,intra_population
29815,LPLC2,left,acetylcholine,12384,LPLC2,left,3,0.01744186046511628,intra_population
33694,LPLC2,right,acetylcholine,20162,LPLC2,right,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,535341,LC4,left,3,0.01744186046511628,cross_visual
33694,LPLC2,right,acetylcholine,20182,LPLC2,right,3,0.01744186046511628,intra_population
33694,LPLC2,right,acetylcholine,20471,LPLC2,right,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,21862,LPLC2,right,3,0.01744186046511628,intra_population
33694,LPLC2,right,acetylcholine,22261,LPLC2,right,3,0.01744186046511628,intra_population
33694,LPLC2,right,acetylcholine,23878,LPLC2,right,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,50287,LPLC2,right,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,37613,LPLC2,right,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,33396,LPLC2,right,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,29598,LPLC2,right,3,0.01744186046511628,intra_population
33694,LPLC2,right,acetylcholine,28044,LPLC2,right,3,0.01744186046511628,intra_population
29815,LPLC2,left,acetylcholine,23665,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,29319,LPLC2,left,3,0.01744186046511628,intra_population
23550,LPLC2,left,acetylcholine,31105,LPLC2,left,3,0.01744186046511628,intra_population
33439,LPLC2,right,acetylcholine,30041,LPLC2,right,3,0.01744186046511628,intra_population
33406,LPLC2,left,acetylcholine,520764,LPLC2,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,29216,LPLC2,right,3,0.01744186046511628,intra_population
17548,LC4,right,acetylcholine,20399,LC4,right,3,0.01744186046511628,intra_population
14888,LC4,left,acetylcholine,519931,LC4,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,25636,LPLC2,right,3,0.01744186046511628,intra_population
23919,LPLC2,left,acetylcholine,23665,LPLC2,left,3,0.01744186046511628,intra_population
33137,LC4,left,acetylcholine,100485,LC4,left,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,24118,LPLC2,right,3,0.01744186046511628,intra_population
14888,LC4,left,acetylcholine,535341,LC4,left,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,23590,LPLC2,right,3,0.01744186046511628,intra_population
33137,LC4,left,acetylcholine,514956,LC4,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,55627,LPLC2,right,3,0.01744186046511628,intra_population
14888,LC4,left,acetylcholine,533129,LC4,left,3,0.01744186046511628,intra_population
25572,LPLC2,left,acetylcholine,24568,LPLC2,left,3,0.01744186046511628,intra_population
33137,LC4,left,acetylcholine,520449,LC4,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,37613,LPLC2,right,3,0.01744186046511628,intra_population
14888,LC4,left,acetylcholine,526286,LC4,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,35680,LPLC2,right,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,22218,LPLC2,right,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,33694,LPLC2,right,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,20162,LPLC2,right,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,20182,LPLC2,right,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,21862,LPLC2,right,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,20535,LPLC2,right,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,19249,LPLC2,right,3,0.01744186046511628,intra_population
25572,LPLC2,left,acetylcholine,514508,LC4,left,3,0.01744186046511628,cross_visual
23919,LPLC2,left,acetylcholine,24568,LPLC2,left,3,0.01744186046511628,intra_population
23919,LPLC2,left,acetylcholine,24840,LPLC2,left,3,0.01744186046511628,intra_population
23919,LPLC2,left,acetylcholine,27399,LPLC2,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,20694,LPLC2,right,3,0.01744186046511628,intra_population
17548,LC4,right,acetylcholine,20588,LC4,right,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,24187,LPLC2,right,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,25636,LPLC2,right,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,26147,LPLC2,right,3,0.01744186046511628,intra_population
25572,LPLC2,left,acetylcholine,29955,LPLC2,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,21703,LPLC2,right,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,21336,LC4,right,3,0.01744186046511628,cross_visual
25572,LPLC2,left,acetylcholine,32223,LPLC2,left,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,21318,LPLC2,right,3,0.01744186046511628,intra_population
25572,LPLC2,left,acetylcholine,100103,LPLC2,left,3,0.01744186046511628,intra_population
29873,LPLC2,right,acetylcholine,22261,LPLC2,right,3,0.01744186046511628,intra_population
25572,LPLC2,left,acetylcholine,129687,LPLC2,left,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,34681,LPLC2,right,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,35889,LPLC2,right,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,39620,LPLC2,right,3,0.01744186046511628,intra_population
23878,LPLC2,right,acetylcholine,19634,LC4,right,3,0.01744186046511628,cross_visual
23878,LPLC2,right,acetylcholine,19589,LPLC2,right,3,0.01744186046511628,intra_population
33185,LPLC2,right,acetylcholine,22328,LC4,right,3,0.01744186046511628,cross_visual
23878,LPLC2,right,acetylcholine,31964,LPLC2,right,3,0.01744186046511628,intra_population
33396,LPLC2,right,acetylcholine,21808,LPLC2,right,3,0.01744186046511628,intra_population
22034,LC4,right,acetylcholine,16628,LC4,right,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,28044,LPLC2,right,3,0.01744186046511628,intra_population
37613,LPLC2,right,acetylcholine,25316,LPLC2,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,15804,LPLC2,left,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,20162,LPLC2,right,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,21769,LPLC2,right,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,21562,LPLC2,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,23349,LPLC2,left,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,22261,LPLC2,right,3,0.01744186046511628,intra_population
17340,LC4,left,acetylcholine,18478,LC4,left,3,0.01744186046511628,intra_population
17340,LC4,left,acetylcholine,18432,LC4,left,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,20471,LPLC2,right,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,17054,LC4,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,27399,LPLC2,left,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,27796,LPLC2,left,3,0.01744186046511628,intra_population
34051,LPLC2,left,acetylcholine,24840,LPLC2,left,3,0.01744186046511628,intra_population
29753,LPLC2,left,acetylcholine,30512,LPLC2,left,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,19260,LC4,right,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,31257,LPLC2,right,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,24338,LC4,right,3,0.01744186046511628,cross_visual
34110,LPLC2,right,acetylcholine,25316,LPLC2,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,31105,LPLC2,left,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,30895,LPLC2,left,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,28741,LPLC2,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,28188,LPLC2,left,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,20240,LPLC2,left,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,22261,LPLC2,right,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,22194,LC4,right,3,0.01744186046511628,intra_population
14465,LPLC2,right,acetylcholine,31257,LPLC2,right,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,21313,LC4,right,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,20542,LC4,right,3,0.01744186046511628,intra_population
14465,LPLC2,right,acetylcholine,28044,LPLC2,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,536444,LPLC2,left,3,0.01744186046511628,intra_population
14465,LPLC2,right,acetylcholine,28003,LPLC2,right,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,19634,LC4,right,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,20282,LC4,right,3,0.01744186046511628,intra_population
34051,LPLC2,left,acetylcholine,23550,LPLC2,left,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,19543,LC4,right,3,0.01744186046511628,intra_population
34051,LPLC2,left,acetylcholine,24308,LPLC2,left,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,17668,LC4,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,29702,LPLC2,left,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,18929,LPLC2,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,17544,LPLC2,left,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,25511,LPLC2,right,3,0.01744186046511628,intra_population
17340,LC4,left,acetylcholine,20572,LC4,left,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,22218,LPLC2,right,3,0.01744186046511628,intra_population
33694,LPLC2,right,acetylcholine,34681,LPLC2,right,3,0.01744186046511628,intra_population
33694,LPLC2,right,acetylcholine,37431,LPLC2,right,3,0.01744186046511628,intra_population
33694,LPLC2,right,acetylcholine,37613,LPLC2,right,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,22677,LPLC2,right,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,28741,LPLC2,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,27023,LPLC2,left,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,29986,LPLC2,right,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,21225,LC4,right,3,0.01744186046511628,intra_population
29753,LPLC2,left,acetylcholine,27750,LC4,left,3,0.01744186046511628,cross_visual
34051,LPLC2,left,acetylcholine,34655,LPLC2,left,3,0.01744186046511628,intra_population
34051,LPLC2,left,acetylcholine,40811,LPLC2,left,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,524366,LPLC2,left,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,516909,LC4,left,3,0.01744186046511628,cross_visual
14465,LPLC2,right,acetylcholine,27566,LPLC2,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,134521,LPLC2,left,3,0.01744186046511628,intra_population
17340,LC4,left,acetylcholine,17653,LC4,left,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,20399,LC4,right,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,19608,LPLC2,right,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,20103,LPLC2,right,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,20808,LC4,right,3,0.01744186046511628,cross_visual
34681,LPLC2,right,acetylcholine,22261,LPLC2,right,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,22677,LPLC2,right,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,24118,LPLC2,right,3,0.01744186046511628,intra_population
29598,LPLC2,right,acetylcholine,22261,LPLC2,right,3,0.01744186046511628,intra_population
35632,LPLC2,right,acetylcholine,28871,LPLC2,right,3,0.01744186046511628,intra_population
16628,LC4,right,acetylcholine,22034,LC4,right,3,0.01744186046511628,intra_population
35632,LPLC2,right,acetylcholine,29287,LPLC2,right,3,0.01744186046511628,intra_population
29598,LPLC2,right,acetylcholine,23878,LPLC2,right,3,0.01744186046511628,intra_population
