intermediate_bodyId,intermediate_type,intermediate_side,LC4_input_weight,LPLC2_input_weight,total_visual_input_weight,total_incoming_weight,visual_input_share,output_weight_to_candidate_dns,num_downstream_candidate_dns,path_score_product,min_path_capacity,predicted_nt,predicted_nt_confidence,survives_w3,survives_w10
12556,PLP093,R,99,10,109,5127.0,0.021259996099083283,269,12,29321,109,acetylcholine,0.9668241542022497,True,True
13648,PVLP150,R,0,157,157,,,181,9,28417,157,acetylcholine,0.9636517326785049,True,True
14586,LC31b,R,57,150,207,,,137,7,28359,137,acetylcholine,0.9516737502942917,True,True
22574,CB1852,L,0,367,367,,,77,11,28259,77,acetylcholine,0.9736633982483939,True,True
523626,PVLP071,L,5,891,896,,,31,5,27776,31,acetylcholine,0.9685988640878133,True,True
570458,AVLP176_d,L,0,69,69,3209.0,0.021502025553131816,374,16,25806,69,acetylcholine,0.9340108395516542,True,True
22212,PVLP111,R,1,1968,1969,,,13,7,25597,13,gaba,0.7535557127595831,True,True
556817,SAD023,L,186,2,188,,,135,10,25380,135,gaba,0.8664814258878462,True,True
19463,CB1688,R,0,114,114,,,217,13,24738,114,acetylcholine,0.9669723585350576,True,True
18628,UNKNOWN,L,1146,744,1890,,,13,7,24570,13,acetylcholine,0.9559805711468902,True,True
13274,SAD073,L,6,22,28,3531.0,0.007929764939110734,865,27,24220,28,gaba,0.8495327998903798,True,True
11440,PLP060,R,46,0,46,7664.0,0.0060020876826722335,508,15,23368,46,gaba,0.8780276537533747,True,True
10778,CL286,L,0,18,18,7249.0,0.0024831011173955028,1294,28,23292,18,acetylcholine,0.9557358745169228,True,True
11511,PLP034,R,192,3,195,,,119,12,23205,119,glutamate,0.7664747895416826,True,True
24410,CB1852,L,0,134,134,,,172,16,23048,134,acetylcholine,0.9708558258584246,True,True
29859,SAD023,R,144,44,188,,,122,9,22936,122,gaba,0.8489499282451519,True,True
11102,PVLP046,L,154,1,155,,,142,8,22010,142,gaba,0.8713853758238163,True,True
16554,PVLP071,R,1,991,992,,,21,5,20832,21,acetylcholine,0.9689798314497744,True,True
76505,UNKNOWN,R,744,527,1271,,,16,7,20336,16,acetylcholine,0.9589496911285893,True,True
10089,PLP034,L,113,0,113,,,179,14,20227,113,glutamate,0.7667451044886248,True,True
19756,CB1852,R,0,229,229,,,88,6,20152,88,acetylcholine,0.9686008763114319,True,True
22292,AVLP094,L,46,0,46,1167.0,0.03941730934018852,437,14,20102,46,gaba,0.7751768751397599,True,True
527536,UNKNOWN,R,1069,290,1359,,,14,4,19026,14,acetylcholine,0.9474266729552411,True,True
514764,PVLP141,R,726,29,755,,,25,5,18875,25,acetylcholine,0.947282577126571,True,True
19924,CB2664,L,63,0,63,1580.0,0.039873417721518985,296,17,18648,63,acetylcholine,0.949037076997936,True,True
34740,UNKNOWN,R,299,9,308,,,60,12,18480,60,acetylcholine,0.9501592204830548,True,True
25392,PVLP111,L,0,1664,1664,,,11,8,18304,11,gaba,0.7891326915302653,True,True
531682,CB1688,L,0,72,72,,,251,15,18072,72,acetylcholine,0.9537458868460328,True,True
16469,LPLC4,R,3,62,65,4736.0,0.013724662162162162,271,7,17615,65,acetylcholine,0.9648230365103398,True,True
516152,PVLP027,L,36,26,62,4557.0,0.013605442176870748,275,22,17050,62,gaba,0.8159507394519302,True,True
10172,AVLP080,L,0,20,20,38670.0,0.000517196793379881,852,23,17040,20,gaba,0.8235094618624758,True,True
19187,WED125,L,269,0,269,,,63,9,16947,63,acetylcholine,0.9591954392403609,True,True
10993,AVLP078,L,0,108,108,,,153,8,16524,108,glutamate,0.7790542634944013,True,True
13111,AVLP169,R,0,112,112,,,145,11,16240,112,acetylcholine,0.9250713360533466,True,True
12678,LC31b,L,44,117,161,,,99,9,15939,99,acetylcholine,0.950546686993942,True,True
524753,PVLP124,L,47,12,59,1915.0,0.03080939947780679,269,22,15871,59,acetylcholine,0.9338662651141971,True,True
530850,AVLP176_d,R,0,46,46,3445.0,0.013352685050798258,345,15,15870,46,acetylcholine,0.9480529345037176,True,True
524364,PVLP111,L,3,1296,1299,,,12,8,15588,12,gaba,0.7795155066966115,True,True
11812,LC31b,R,91,550,641,,,24,5,15384,24,acetylcholine,0.9683538005439384,True,True
31784,SAD023,R,118,54,172,,,86,8,14792,86,gaba,0.7938782535591501,True,True
11832,CL367,L,5,7,12,5085.0,0.002359882005899705,1213,29,14556,12,gaba,0.8428096784419312,True,True
18631,LPLC4,R,1,85,86,4073.0,0.0211146575006138,169,7,14534,86,acetylcholine,0.9610083933356925,True,True
27194,PVLP046,R,133,0,133,,,108,7,14364,108,gaba,0.8545426550722244,True,True
52559,CB4163,R,0,115,115,,,122,12,14030,115,gaba,0.8264233012507115,True,True
11017,PVLP093,R,33,386,419,,,33,11,13827,33,gaba,0.8840289538295496,True,True
18981,UNKNOWN,L,0,227,227,,,60,7,13620,60,acetylcholine,0.9099162656242995,True,True
10448,PVLP093,L,11,318,329,,,41,11,13489,41,gaba,0.8786754633545315,True,True
12957,LT61b,R,40,6,46,9819.0,0.004684794785619717,293,13,13478,46,acetylcholine,0.9594598274111621,True,True
12237,SAD055,L,33,0,33,2243.0,0.014712438698172091,405,19,13365,33,acetylcholine,0.8803651250943256,True,True
525958,PLP060,L,11,11,22,7612.0,0.002890173410404624,607,14,13354,22,gaba,0.8685339334210542,True,True
19202,LPLC4,R,2,86,88,4247.0,0.02072050859430186,150,7,13200,88,acetylcholine,0.8961920291064728,True,True
18275,CL128a,L,59,0,59,,,222,18,13098,59,gaba,0.8420665186260342,True,True
535044,CL128a,R,49,0,49,,,264,19,12936,49,gaba,0.8270161496439588,True,True
18079,LPLC4,R,0,67,67,,,193,7,12931,67,acetylcholine,0.9445858279413882,True,True
139381,CB4163,L,0,92,92,,,139,15,12788,92,gaba,0.8238499925362881,True,True
10100,LoVCLo3,R,9,88,97,,,131,43,12707,97,octopamine,0.8676259321331098,True,True
12145,LoVP53,R,21,42,63,3322.0,0.018964479229379893,201,15,12663,63,acetylcholine,0.9689421256880596,True,True
25839,AVLP176_d,R,0,40,40,3781.0,0.01057921184871727,314,17,12560,40,acetylcholine,0.9649266482766372,True,True
11272,PVLP062,L,8,4,12,4974.0,0.0024125452352231603,1046,29,12552,12,acetylcholine,0.9512937100694027,True,True
21026,CB2371,L,534,29,563,,,22,3,12386,22,acetylcholine,0.9692448307080019,True,True
38423,CB2940,L,38,19,57,2792.0,0.02041547277936963,211,16,12027,57,acetylcholine,0.9566599027047427,True,True
27620,CB1638,R,13,39,52,907.0,0.05733186328555678,230,14,11960,52,acetylcholine,0.9503498206559147,True,True
22620,AVLP176_d,L,0,43,43,,,277,15,11911,43,acetylcholine,0.9350813709598236,True,True
18895,LPLC4,R,1,78,79,3678.0,0.021479064709081022,149,7,11771,79,acetylcholine,0.9601180162685129,True,True
522472,LT82a,L,171,18,189,,,62,5,11718,62,acetylcholine,0.9582517827159643,True,True
18687,CB3019,R,0,31,31,4109.0,0.007544414699440253,377,17,11687,31,acetylcholine,0.9450886121512819,True,True
11545,LoVP53,L,16,45,61,3420.0,0.01783625730994152,187,9,11407,61,acetylcholine,0.9669405536079361,True,True
92244,UNKNOWN,UNKNOWN,2,1421,1423,,,8,4,11384,8,gaba,0.8789046453976623,True,False
15261,CB2664,R,46,0,46,,,247,14,11362,46,acetylcholine,0.9699559230777467,True,True
17404,AVLP202,R,35,2,37,3502.0,0.0105653912050257,307,21,11359,37,gaba,0.7483107150626099,True,True
16438,PVLP071,L,2,662,664,,,17,4,11288,17,acetylcholine,0.9640269561160072,True,True
23756,PVLP111,R,2,1403,1405,,,8,6,11240,8,gaba,0.7813126299076749,True,False
20143,CB4102,L,62,9,71,2431.0,0.029206088029617442,158,14,11218,71,acetylcholine,0.9702073789260276,True,True
531583,WED104,R,0,38,38,8322.0,0.0045662100456621,294,14,11172,38,gaba,0.7704449401661708,True,True
80085,CL022_b,L,11,27,38,2767.0,0.013733285146367907,294,21,11172,38,acetylcholine,0.9612228070181611,True,True
20210,LPLC4,R,3,68,71,3698.0,0.01919956733369389,155,7,11005,71,acetylcholine,0.9561894403057725,True,True
12444,AVLP592,R,0,81,81,,,133,17,10773,81,acetylcholine,0.965308450937498,True,True
10879,AVLP076,R,0,9,9,40399.0,0.0002227777915294933,1194,24,10746,9,gaba,0.7962020416900281,True,False
21568,AVLP080,R,0,11,11,38096.0,0.0002887442251154977,962,20,10582,11,gaba,0.8228441739592474,True,True
556033,UNKNOWN,UNKNOWN,155,395,550,,,19,5,10450,19,gaba,0.8841423875867901,True,True
34246,PVLP066,R,213,4,217,,,48,12,10416,48,acetylcholine,0.9671220416187384,True,True
19977,PVLP074,L,0,90,90,,,115,9,10350,90,acetylcholine,0.9747326673375373,True,True
13876,AVLP430,L,219,68,287,,,36,13,10332,36,acetylcholine,0.9686151865631348,True,True
11108,CL286,R,1,7,8,6634.0,0.0012059089538739825,1283,30,10264,8,acetylcholine,0.9648603529321069,True,False
20801,LPLC4,R,1,61,62,4341.0,0.01428242340474545,165,6,10230,62,acetylcholine,0.9479089679541555,True,True
33211,PVLP111,L,2,779,781,,,13,6,10153,13,gaba,0.8234540385042161,True,True
21159,LPLC4,R,1,60,61,3589.0,0.01699637782112009,164,6,10004,61,acetylcholine,0.9384362558520339,True,True
11219,LT82a,L,158,20,178,,,56,7,9968,56,acetylcholine,0.9621216258290738,True,True
17302,LPLC4,R,0,49,49,,,203,6,9947,49,acetylcholine,0.9578248291019545,True,True
18648,PVLP100,R,64,0,64,,,155,19,9920,64,gaba,0.8313243525180773,True,True
52691,CB4162,R,1,113,114,,,87,12,9918,87,gaba,0.8437017481829437,True,True
15935,LPLC4,L,3,63,66,3324.0,0.019855595667870037,148,6,9768,66,acetylcholine,0.9623923428660356,True,True
13036,AVLP370_a,L,0,61,61,,,160,9,9760,61,acetylcholine,0.9654306181474093,True,True
19050,LPLC4,R,5,48,53,3483.0,0.015216767154751652,184,8,9752,53,acetylcholine,0.959894654125871,True,True
95237,PVLP111,L,10,1355,1365,,,7,3,9555,7,gaba,0.8270879609191782,True,False
520792,WED104,L,4,45,49,7343.0,0.00667302192564347,195,17,9555,49,gaba,0.8481924877275007,True,True
13405,CB4179,L,34,2,36,1124.0,0.03202846975088968,264,13,9504,36,gaba,0.8830926902437389,True,True
20434,PVLP046,L,88,0,88,,,107,7,9416,88,gaba,0.861090971809946,True,True
19599,LPLC4,R,0,52,52,,,181,6,9412,52,acetylcholine,0.9447256331515306,True,True
29523,CB1638,R,0,52,52,,,180,16,9360,52,acetylcholine,0.9383308324038526,True,True
33761,PLP150,R,174,0,174,,,53,9,9222,53,acetylcholine,0.9323804708695099,True,True
20175,LPLC4,R,3,70,73,,,126,6,9198,73,acetylcholine,0.9425740554649996,True,True
17993,LPLC4,L,1,53,54,3144.0,0.01717557251908397,169,6,9126,54,acetylcholine,0.925514312495619,True,True
23664,LPLC4,R,2,55,57,3003.0,0.01898101898101898,160,5,9120,57,acetylcholine,0.962556003994428,True,True
11118,PVLP137,L,565,136,701,,,13,10,9113,13,acetylcholine,0.961406305554867,True,True
147605,UNKNOWN,UNKNOWN,5,988,993,,,9,5,8937,9,gaba,0.8817557108359966,True,False
11043,LPT60,L,352,14,366,,,24,11,8784,24,acetylcholine,0.9568246264036326,True,True
520604,PLP150,L,151,0,151,,,58,8,8758,58,acetylcholine,0.940344263009317,True,True
14033,PVLP150,L,0,42,42,,,206,10,8652,42,acetylcholine,0.972505999922075,True,True
31006,LC23,R,48,6,54,3183.0,0.016965127238454288,158,12,8532,54,acetylcholine,0.9538424186153099,True,True
18605,LPLC4,R,0,41,41,,,206,5,8446,41,acetylcholine,0.9424307105541414,True,True
72379,CB4102,L,106,0,106,,,79,8,8374,79,acetylcholine,0.9710099730204236,True,True
10373,PVLP141,L,813,17,830,,,10,2,8300,10,acetylcholine,0.9379583593236995,True,True
24411,PVLP124,R,23,16,39,1841.0,0.021184139054861488,212,19,8268,39,acetylcholine,0.9692432706326409,True,True
18977,CB4163,R,15,30,45,1619.0,0.027794935145151328,182,11,8190,45,gaba,0.8572967638165172,True,True
17831,LPLC4,R,0,55,55,,,148,7,8140,55,acetylcholine,0.9441627558835589,True,True
13919,CL022_b,R,14,26,40,2524.0,0.01584786053882726,203,15,8120,40,acetylcholine,0.9582835201060222,True,True
14168,CB1932,L,188,0,188,,,43,10,8084,43,acetylcholine,0.956472086905853,True,True
521627,LC31b,L,71,399,470,,,17,6,7990,17,acetylcholine,0.9407134399352907,True,True
524502,CB4163,L,0,47,47,,,166,19,7802,47,gaba,0.8340204912398985,True,True
18314,LPLC4,R,1,39,40,3085.0,0.012965964343598054,194,6,7760,40,acetylcholine,0.9364617105564017,True,True
519413,PLP029,L,310,0,310,,,25,6,7750,25,glutamate,0.7338977179709811,True,True
23056,PVLP111,L,0,1535,1535,,,5,3,7675,5,gaba,0.8099205323001266,True,False
16855,CB1932,R,153,0,153,,,50,7,7650,50,acetylcholine,0.9665152447000738,True,True
11125,AVLP610,R,70,2,72,,,106,26,7632,72,dopamine,0.575824372731035,True,True
10102,MeVC25,R,307,329,636,,,12,6,7632,12,glutamate,0.812392488799752,True,True
30276,LPLC4,L,0,64,64,,,119,7,7616,64,acetylcholine,0.9629132264305591,True,True
38037,PLP018,L,24,1,25,4432.0,0.005640794223826715,303,16,7575,25,gaba,0.8706881939318624,True,True
10432,LoVCLo3,L,17,71,88,,,86,30,7568,86,octopamine,0.8684641268836014,True,True
524089,LPLC4,L,1,42,43,3210.0,0.01339563862928349,176,5,7568,43,acetylcholine,0.928878249468782,True,True
17677,LPLC4,R,1,46,47,3898.0,0.012057465366854798,161,7,7567,47,acetylcholine,0.9593687054179356,True,True
21352,LPLC4,R,0,47,47,,,161,6,7567,47,acetylcholine,0.9564955263969286,True,True
29335,LPLC4,R,1,59,60,,,125,8,7500,60,acetylcholine,0.962556003994428,True,True
15173,AVLP711m,R,24,190,214,,,35,11,7490,35,acetylcholine,0.9608010377641545,True,True
26059,LPLC4,R,1,47,48,2991.0,0.0160481444332999,154,6,7392,48,acetylcholine,0.957052804113029,True,True
13953,AVLP430,R,215,77,292,,,25,6,7300,25,acetylcholine,0.9630368284441448,True,True
19302,UNKNOWN,L,625,410,1035,,,7,4,7245,7,acetylcholine,0.9632500485109743,True,False
16474,LT60,R,293,8,301,,,24,8,7224,24,acetylcholine,0.943654587631339,True,True
18918,LPLC4,L,1,38,39,2931.0,0.01330603889457523,184,6,7176,39,acetylcholine,0.9531169947288729,True,True
23147,PVLP111,R,1,1430,1431,,,5,4,7155,5,gaba,0.7760095889508877,True,False
18155,LPLC4,L,2,41,43,3057.0,0.014066077854105331,166,6,7138,43,acetylcholine,0.9698014005280273,True,True
18282,LPLC4,R,0,45,45,,,158,6,7110,45,acetylcholine,0.9667188709402041,True,True
14861,WED060,R,14,24,38,2795.0,0.013595706618962432,186,14,7068,38,acetylcholine,0.9694724136653218,True,True
12110,PLP029,R,252,0,252,,,28,8,7056,28,glutamate,0.7315490839571,True,True
11361,CL367,R,6,0,6,4719.0,0.0012714558169103624,1173,31,7038,6,gaba,0.8274521553690798,True,False
522346,PVLP013,L,23,34,57,,,123,13,7011,57,acetylcholine,0.9295490663675477,True,True
10386,PVLP031,L,36,1,37,2820.0,0.013120567375886525,189,27,6993,37,gaba,0.7656511449699439,True,True
11005,OA-VUMa4,M,2,79,81,,,86,35,6966,81,octopamine,0.8744091723489321,True,True
18943,LPLC4,R,0,32,32,,,211,7,6752,32,acetylcholine,0.9601991132193027,True,True
18739,CB1852,L,0,95,95,,,70,8,6650,70,acetylcholine,0.9680624850714047,True,True
23237,LPLC4,L,2,40,42,3007.0,0.013967409378117725,158,6,6636,42,acetylcholine,0.958185033175147,True,True
18090,CB4180,R,27,2,29,2419.0,0.011988424968995453,224,10,6496,29,gaba,0.8223542613200054,True,True
23394,LPLC4,L,2,43,45,2417.0,0.018618121638394703,144,7,6480,45,acetylcholine,0.9612248485013051,True,True
535397,LPLC4,L,0,54,54,,,120,7,6480,54,acetylcholine,0.9429955166217261,True,True
12129,SAD053,R,9,0,9,3696.0,0.002435064935064935,714,22,6426,9,acetylcholine,0.9634307189659213,True,False
21738,LPLC4,L,1,44,45,,,142,8,6390,45,acetylcholine,0.9669334021182063,True,True
518588,LPLC4,L,1,37,38,3523.0,0.010786261708770934,167,5,6346,38,acetylcholine,0.9580396077234352,True,True
523672,AVLP078,R,0,62,62,,,101,5,6262,62,glutamate,0.7846618979139538,True,True
516980,CB0414,L,24,15,39,2317.0,0.01683211048769961,158,10,6162,39,gaba,0.8269847607510974,True,True
91616,LPLC4,L,0,30,30,,,203,5,6090,30,acetylcholine,0.9703468768300049,True,True
18970,LPLC4,R,1,37,38,3355.0,0.011326378539493294,160,6,6080,38,acetylcholine,0.9484623338983467,True,True
20914,LPLC4,L,1,35,36,2364.0,0.015228426395939087,167,9,6012,36,acetylcholine,0.9210441889294787,True,True
18661,LPLC4,R,0,30,30,,,200,5,6000,30,acetylcholine,0.9455264703994153,True,True
29889,PVLP064,R,207,6,213,,,28,8,5964,28,acetylcholine,0.9099938311602752,True,True
26167,LPLC4,R,1,47,48,,,123,9,5904,48,acetylcholine,0.967052599673452,True,True
15718,WED072,L,2,10,12,3032.0,0.00395778364116095,491,20,5892,12,acetylcholine,0.9640292912567046,True,True
21483,LPLC4,R,0,34,34,,,172,5,5848,34,acetylcholine,0.9411648589140484,True,True
13286,AVLP479,R,2,1454,1456,,,4,2,5824,4,gaba,0.7775581983918142,True,False
119838,CB4102,L,61,0,61,,,95,10,5795,61,acetylcholine,0.9591616094681149,True,True
10801,LPLC4,L,0,42,42,,,136,7,5712,42,acetylcholine,0.9551290156482315,True,True
534038,PVLP062,R,3,3,6,5894.0,0.0010179843909060061,948,30,5688,6,acetylcholine,0.9415232345814646,True,False
19580,LPLC4,R,0,39,39,,,144,6,5616,39,acetylcholine,0.9517024381032597,True,True
20138,CB2254,R,8,21,29,2260.0,0.012831858407079646,192,12,5568,29,gaba,0.7990196896547038,True,True
18145,LPLC4,L,0,41,41,,,135,4,5535,41,acetylcholine,0.9531953390948686,True,True
23115,LPLC4,R,1,60,61,,,90,6,5490,61,acetylcholine,0.9589778988541968,True,True
10105,MeVC25,L,242,256,498,,,11,7,5478,11,glutamate,0.8417522945934407,True,True
24626,WED127,R,123,0,123,,,44,13,5412,44,acetylcholine,0.9630028095898513,True,True
10944,SAD098,M,26,0,26,,,208,14,5408,26,gaba,0.8698323702904158,True,True
514282,UNKNOWN,L,98,4,102,,,53,7,5406,53,acetylcholine,0.9243228869003955,True,True
92625,LPLC4,L,0,42,42,,,127,7,5334,42,acetylcholine,0.961559786102019,True,True
129090,PVLP066,L,215,7,222,,,24,9,5328,24,acetylcholine,0.9166766420603925,True,True
15424,PVLP031,R,22,2,24,2935.0,0.008177172061328791,222,31,5328,24,gaba,0.7456528629719195,True,True
27055,CB4102,R,47,0,47,,,113,16,5311,47,acetylcholine,0.9607951768155562,True,True
10709,WED193,R,21,0,21,,,252,15,5292,21,acetylcholine,0.9617079977337469,True,True
27882,LPLC4,R,0,42,42,,,126,9,5292,42,acetylcholine,0.9299324991934563,True,True
13472,SAD053,L,8,0,8,5049.0,0.0015844721727074668,654,22,5232,8,acetylcholine,0.9437932584798396,True,False
19677,LPLC4,L,1,37,38,,,137,7,5206,38,acetylcholine,0.9662661721263917,True,True
515901,LPLC4,L,0,27,27,,,191,5,5157,27,acetylcholine,0.9451314904785615,True,True
514922,UNKNOWN,R,35,1,36,,,142,9,5112,36,acetylcholine,0.9435886155121592,True,True
22032,PVLP064,L,299,1,300,,,17,6,5100,17,acetylcholine,0.9602092979777188,True,True
11047,PS001,L,12,1,13,5516.0,0.0023567802755620013,391,19,5083,13,gaba,0.7984198853644529,True,True
14594,AVLP169,L,0,66,66,,,77,10,5082,66,acetylcholine,0.9555519732474269,True,True
13909,LPLC4,L,0,28,28,,,180,5,5040,28,acetylcholine,0.9724557531594791,True,True
12723,AVLP591,R,0,9,9,5062.0,0.0017779533781114183,552,12,4968,9,acetylcholine,0.9617032140101404,True,False
520233,PLP150,L,88,0,88,,,56,9,4928,56,acetylcholine,0.9301969077084816,True,True
10494,AVLP076,L,1,3,4,36363.0,0.0001100019250336881,1224,28,4896,4,gaba,0.7998197853354911,True,False
21466,UNKNOWN,R,0,139,139,,,35,7,4865,35,acetylcholine,0.9661631361635048,True,True
10644,PLP163,L,0,156,156,,,31,5,4836,31,acetylcholine,0.962501395876171,True,True
520401,AVLP591,L,0,8,8,4286.0,0.0018665422305179655,604,13,4832,8,acetylcholine,0.9685820585976597,True,False
23203,PVLP206m,R,0,241,241,,,20,5,4820,20,acetylcholine,0.96185588450419,True,True
12053,SAD106,R,25,0,25,,,192,21,4800,25,acetylcholine,0.9629880021993752,True,True
36717,SAD023,R,20,21,41,,,117,9,4797,41,gaba,0.8475402688508203,True,True
526032,AVLP711m,L,0,137,137,,,35,10,4795,35,acetylcholine,0.964617677650787,True,True
87956,CB3019,R,0,14,14,4087.0,0.0034254954734524103,342,16,4788,14,acetylcholine,0.9292101040695058,True,True
17307,LPLC4,R,0,32,32,,,149,7,4768,32,acetylcholine,0.957825363425978,True,True
10925,AVLP542,R,11,0,11,14621.0,0.0007523425210313932,429,17,4719,11,gaba,0.8577448320179283,True,True
519392,WED061,L,1,55,56,,,84,10,4704,56,acetylcholine,0.9647944994283892,True,True
16424,PVLP027,R,4,13,17,4540.0,0.0037444933920704844,276,17,4692,17,gaba,0.8094270970162682,True,True
14850,WED061,R,5,47,52,,,89,7,4628,52,acetylcholine,0.9575336276807259,True,True
24128,LPLC4,L,2,33,35,,,132,9,4620,35,acetylcholine,0.9550203397174513,True,True
20481,LPLC4,R,0,39,39,,,118,7,4602,39,acetylcholine,0.9583575237931614,True,True
96253,LPLC4,L,1,35,36,,,127,7,4572,36,acetylcholine,0.9440749911437379,True,True
15664,LPLC4,L,0,31,31,,,146,6,4526,31,acetylcholine,0.9729465952478927,True,True
29719,LC31a,L,7,15,22,2353.0,0.009349766255843604,205,15,4510,22,acetylcholine,0.9335185535602667,True,True
18718,LPLC4,L,0,34,34,,,132,8,4488,34,acetylcholine,0.9556552611065372,True,True
18558,LPLC4,L,1,27,28,2834.0,0.009880028228652082,160,6,4480,28,acetylcholine,0.8245133576378854,True,True
531620,LPLC4,L,0,31,31,,,144,8,4464,31,acetylcholine,0.9501791604772046,True,True
521463,CB3201,L,41,1,42,,,106,10,4452,42,acetylcholine,0.9591429471829384,True,True
523858,WED109,R,23,0,23,,,192,17,4416,23,acetylcholine,0.9414004448072524,True,True
10158,LT56,L,16,711,727,,,6,3,4362,6,glutamate,0.7118978574899195,True,False
10719,AVLP079,R,0,9,9,46430.0,0.00019384018953262977,482,19,4338,9,gaba,0.8009423112659673,True,False
21813,PVLP111,R,1,1436,1437,,,3,3,4311,3,gaba,0.769069208161238,True,False
520188,AVLP610,L,35,6,41,,,105,23,4305,41,dopamine,0.6029518574603135,True,True
10266,LT87,R,18,4,22,16256.0,0.0013533464566929134,195,8,4290,22,acetylcholine,0.9642202638759004,True,True
14862,AVLP479,R,2,1427,1429,,,3,2,4287,3,gaba,0.8159888565861713,True,False
19529,LPLC4,R,0,25,25,,,171,5,4275,25,acetylcholine,0.9410935512185121,True,True
14149,PVLP031,R,14,8,22,2588.0,0.008500772797527048,194,28,4268,22,gaba,0.8251224942646322,True,True
32341,LPLC4,R,0,39,39,,,108,8,4212,39,acetylcholine,0.9489077343955837,True,True
12501,PLP018,L,7,7,14,4311.0,0.003247506379030387,300,14,4200,14,gaba,0.8712099711068879,True,True
14132,LPLC4,L,0,30,30,,,140,8,4200,30,acetylcholine,0.9605500094352768,True,True
16870,CB3019,R,0,14,14,4521.0,0.0030966600309666,298,17,4172,14,acetylcholine,0.922473795132992,True,True
78011,CB4102,R,48,4,52,,,79,7,4108,52,acetylcholine,0.9627373189823933,True,True
15785,WED060,R,3,29,32,,,128,13,4096,32,acetylcholine,0.9654612417868744,True,True
25840,LPLC4,R,1,44,45,,,91,7,4095,45,acetylcholine,0.9314862657732066,True,True
12020,AVLP592,L,0,19,19,,,215,17,4085,19,acetylcholine,0.9647288544766353,True,True
29386,LPLC4,R,0,38,38,,,105,7,3990,38,acetylcholine,0.9623660408113427,True,True
10583,LPT60,R,299,7,306,,,13,7,3978,13,acetylcholine,0.937276948587496,True,True
18831,CB1932,R,55,1,56,,,70,12,3920,56,acetylcholine,0.9671203121434492,True,True
579933,LC23,L,15,2,17,2970.0,0.005723905723905724,230,15,3910,17,acetylcholine,0.9376971382438551,True,True
522711,SAD023,L,48,0,48,,,81,7,3888,48,gaba,0.8113536181055058,True,True
10353,AVLP538,R,0,29,29,,,134,20,3886,29,unclear,0.3534522629601059,True,True
10051,Li39,L,18,27,45,,,86,3,3870,45,gaba,0.8913342219933824,True,True
10329,PVLP137,R,290,188,478,,,8,5,3824,8,acetylcholine,0.9525649224825151,True,False
37598,PVLP066,R,134,7,141,,,27,5,3807,27,acetylcholine,0.9695368212585712,True,True
13995,PS181,R,2,16,18,5809.0,0.0030986400413152006,211,19,3798,18,acetylcholine,0.9614218294932,True,True
534052,CB4163,R,0,28,28,,,135,20,3780,28,gaba,0.8509372074115942,True,True
14155,CB2940,R,17,4,21,2711.0,0.007746219107340465,180,12,3780,21,acetylcholine,0.9651643671471389,True,True
519415,SAD014,L,11,14,25,2268.0,0.011022927689594356,151,9,3775,25,gaba,0.8692270976913927,True,True
523015,PS181,L,0,18,18,,,209,18,3762,18,acetylcholine,0.9700344378137405,True,True
27294,PVLP064,L,176,1,177,,,21,9,3717,21,acetylcholine,0.9644421288797532,True,True
524162,SAD023,L,40,16,56,,,66,11,3696,56,gaba,0.8502892754365162,True,True
15545,PVLP100,R,24,1,25,8719.0,0.002867301296020186,147,18,3675,25,gaba,0.8423596851577352,True,True
15599,LPLC4,L,0,22,22,,,166,5,3652,22,acetylcholine,0.9654219762680536,True,True
18746,LPLC4,R,0,26,26,,,139,7,3614,26,acetylcholine,0.9588039730816713,True,True
15138,PVLP031,L,16,5,21,2639.0,0.007957559681697613,172,28,3612,21,gaba,0.8107195662774529,True,True
22495,CB1852,R,0,72,72,,,50,3,3600,50,acetylcholine,0.9731240196276587,True,True
11518,AVLP201,L,8,9,17,6703.0,0.00253617783082202,211,19,3587,17,gaba,0.7374214911187752,True,True
41839,LPLC4,R,4,22,26,,,136,7,3536,26,acetylcholine,0.9713114588277955,True,True
18632,LC23,R,11,5,16,3145.0,0.005087440381558029,221,16,3536,16,acetylcholine,0.967440935879626,True,True
20040,LPLC4,L,0,21,21,,,168,5,3528,21,acetylcholine,0.9652493483734559,True,True
18986,LPLC4,L,0,24,24,,,146,5,3504,24,acetylcholine,0.9655756905074083,True,True
28191,LPLC4,R,0,27,27,,,129,7,3483,27,acetylcholine,0.9610284250889878,True,True
22918,LPLC4,L,2,30,32,,,108,8,3456,32,acetylcholine,0.9591586070664937,True,True
12344,PVLP094,L,29,0,29,,,119,15,3451,29,gaba,0.8618518999828144,True,True
10220,LoVC16,L,426,4,430,,,8,6,3440,8,glutamate,0.8296751441039192,True,False
22028,LPLC4,R,0,27,27,,,126,5,3402,27,acetylcholine,0.950840208555023,True,True
22883,LPLC4,L,0,23,23,,,145,8,3335,23,acetylcholine,0.9651932123597124,True,True
10799,OA-VUMa4,M,2,59,61,,,54,26,3294,54,octopamine,0.8767902769194716,True,True
13601,AVLP479,L,0,1097,1097,,,3,3,3291,3,gaba,0.8342637908358775,True,False
23192,UNKNOWN,R,0,7,7,2542.0,0.0027537372147915028,467,17,3269,7,acetylcholine,0.9630096921155976,True,False
10129,LoVC16,L,231,1,232,,,14,11,3248,14,glutamate,0.8324050956330473,True,True
