source_type,intermediate_body,visual_to_intermediate_weight,descending_body,intermediate_to_descending_weight,intermediate_type,descending_type,path_product_weight,path_min_weight,survives_w3,survives_w10
LC4,512201,3,10030,13,LC9,pIP1,39,3,True,False
LPLC2,34801,13,519771,3,PVLP034,DNp71,39,3,True,False
LC4,27620,13,10923,3,CB1638,DNg40,39,3,True,False
LC4,10675,39,10223,1,LT66,DNpe056,39,1,False,False
LC4,10675,39,536048,1,LT66,DNp27,39,1,False,False
LPLC2,531985,13,12628,3,PVLP010,DNpe042,39,3,True,False
LC4,16485,3,10234,13,CB4179,DNp35,39,3,True,False
LPLC2,20481,39,575082,1,LPLC4,DNpe021,39,1,False,False
LC4,69537,39,10752,1,CB4103,DNp03,39,1,False,False
LC4,14689,3,10259,13,LPLC1,DNp11,39,3,True,False
LPLC2,27620,39,575082,1,CB1638,DNpe021,39,1,False,False
LPLC2,28427,13,11290,3,,DNp66,39,3,True,False
LC4,13110,3,10417,13,LPLC1,DNp103,39,3,True,False
LC4,14867,3,10106,13,Li11a,DNp11,39,3,True,False
LC4,27620,13,11088,3,CB1638,DNp55,39,3,True,False
LC4,34869,13,10283,3,CB1638,DNp103,39,3,True,False
LPLC2,517426,39,33037,1,PVLP026,DNp69,39,1,False,False
LPLC2,15049,1,10752,39,LPLC1,DNp03,39,1,False,False
LPLC2,22867,3,10234,13,LPLC1,DNp35,39,3,True,False
LPLC2,517426,39,10931,1,PVLP026,DNpe045,39,1,False,False
LPLC2,531985,13,10580,3,PVLP010,DNp70,39,3,True,False
LC4,21023,3,10989,13,LPLC1,DNp03,39,3,True,False
LPLC2,19210,1,10989,39,LPLC1,DNp03,39,1,False,False
LPLC2,12634,3,10713,13,LT75,DNp42,39,3,True,False
LPLC2,16089,39,10558,1,PVLP139,DNp35,39,1,False,False
LPLC2,27620,39,11137,1,CB1638,DNp04,39,1,False,False
LC4,15292,3,10989,13,SAD044,DNp03,39,3,True,False
LPLC2,18710,1,10989,38,LPLC1,DNp03,38,1,False,False
LPLC2,21699,38,10063,1,MeLo13,DNp27,38,1,False,False
LC4,38423,38,33037,1,CB2940,DNp69,38,1,False,False
LPLC2,523865,2,10118,19,LLPC2,DNb05,38,2,False,False
LC4,19349,2,531898,19,CB0154,DNp04,38,2,False,False
LC4,17699,2,10106,19,TmY19a,DNp11,38,2,False,False
LPLC2,15225,2,10259,19,WED072,DNp11,38,2,False,False
LPLC2,20758,2,10259,19,LPLC1,DNp11,38,2,False,False
LC4,23394,2,524001,19,LPLC4,DNp05,38,2,False,False
LC4,32508,1,10989,38,LPLC4,DNp03,38,1,False,False
LC4,46977,19,10713,2,AVLP149,DNp42,38,2,False,False
LPLC2,38423,19,10223,2,CB2940,DNpe056,38,2,False,False
LC4,26167,1,10065,38,LPLC4,DNb05,38,1,False,False
LPLC2,14612,2,12222,19,CB2676,DNpe031,38,2,False,False
LC4,555734,1,10234,38,LPLC1,DNp35,38,1,False,False
LPLC2,36377,2,10106,19,LPLC1,DNp11,38,2,False,False
LPLC2,529028,2,10118,19,LLPC2,DNb05,38,2,False,False
LPLC2,23312,38,10590,1,PVLP110,DNpe052,38,1,False,False
LPLC2,52863,1,10558,38,LC31a,DNp35,38,1,False,False
LPLC2,517600,1,10234,38,LPLC1,DNp35,38,1,False,False
LPLC2,555734,1,10234,38,LPLC1,DNp35,38,1,False,False
LPLC2,25607,2,531898,19,PVLP046,DNp04,38,2,False,False
LC4,38423,38,531898,1,CB2940,DNp04,38,1,False,False
LPLC2,11601,2,10283,19,5-HTPLP01,DNp103,38,2,False,False
LPLC2,13706,1,11573,38,LT85,DNpe021,38,1,False,False
LC4,14318,2,10417,19,LC31a,DNp103,38,2,False,False
LPLC2,15424,2,10417,19,PVLP031,DNp103,38,2,False,False
LPLC2,10074,19,10783,2,PVLP010,DNp09,38,2,False,False
LPLC2,30680,2,10783,19,LC9,DNp09,38,2,False,False
LC4,43059,1,10783,38,LC9,DNp09,38,1,False,False
LC4,13706,1,11573,38,LT85,DNpe021,38,1,False,False
LPLC2,38423,19,12222,2,CB2940,DNpe031,38,2,False,False
LC4,13223,2,536048,19,LoVP18,DNp27,38,2,False,False
LPLC2,21074,2,10584,19,LPLC1,DNp06,38,2,False,False
LC4,17734,2,10228,19,LPLC1,DNp06,38,2,False,False
LC4,13722,2,10558,19,LC23,DNp35,38,2,False,False
LC4,23333,2,10558,19,LPLC1,DNp35,38,2,False,False
LPLC2,22562,2,10732,19,PVLP082,DNpe056,38,2,False,False
LC4,513900,2,10234,19,LC11,DNp35,38,2,False,False
LC4,38423,38,10580,1,CB2940,DNp70,38,1,False,False
LPLC2,531583,38,11020,1,WED104,DNp05,38,1,False,False
LC4,38423,38,11573,1,CB2940,DNpe021,38,1,False,False
LPLC2,43837,1,10228,38,LHAV2b4,DNp06,38,1,False,False
LC4,38423,38,10091,1,CB2940,DNpe042,38,1,False,False
LPLC2,29435,2,10752,19,LPLC1,DNp03,38,2,False,False
LPLC2,18115,2,10283,19,LC23,DNp103,38,2,False,False
LC4,21540,2,10283,19,LPLC1,DNp103,38,2,False,False
LC4,15718,2,10752,19,WED072,DNp03,38,2,False,False
LPLC2,14612,2,11088,19,CB2676,DNp55,38,2,False,False
LPLC2,62042,1,10228,38,LC31a,DNp06,38,1,False,False
LC4,38423,38,524001,1,CB2940,DNp05,38,1,False,False
LC4,46977,19,11573,2,AVLP149,DNpe021,38,2,False,False
LPLC2,531583,38,10923,1,WED104,DNg40,38,1,False,False
LPLC2,12462,2,10234,19,CB1717,DNp35,38,2,False,False
LPLC2,21699,38,10068,1,MeLo13,DNp30,38,1,False,False
LC4,38423,38,10752,1,CB2940,DNp03,38,1,False,False
LC4,520078,2,10234,19,LPLC1,DNp35,38,2,False,False
LC4,41612,1,10001,37,CB1638,DNp01,37,1,False,False
LC4,18314,1,10989,37,LPLC4,DNp03,37,1,False,False
LPLC2,54536,37,10449,1,PVLP068,DNpe025,37,1,False,False
LC4,11108,1,10417,37,CL286,DNp103,37,1,False,False
LPLC2,19685,1,10584,37,LPLC1,DNp06,37,1,False,False
LPLC2,23781,1,10558,37,LC11,DNp35,37,1,False,False
LC4,12114,1,10234,37,LPLC1,DNp35,37,1,False,False
LC4,24177,1,10989,37,LPLC1,DNp03,37,1,False,False
LPLC2,519772,1,10580,37,CL203,DNp70,37,1,False,False
LPLC2,16603,1,11137,37,CB4176,DNp04,37,1,False,False
LPLC2,15861,18,10361,2,PVLP026,DNg40,36,2,False,False
LC4,531901,18,531898,2,AVLP203_c,DNp04,36,2,False,False
LPLC2,522472,18,10259,2,LT82a,DNp11,36,2,False,False
LC4,550384,18,10106,2,SAD014,DNp11,36,2,False,False
LPLC2,47933,4,10283,9,LC6,DNp103,36,4,True,False
LC4,20865,4,10283,9,LPLC1,DNp103,36,4,True,False
LC4,10450,6,519771,6,LT62,DNp71,36,6,True,False
LC4,10386,36,11334,1,PVLP031,DNpe045,36,1,False,False
LPLC2,11762,18,531898,2,PVLP013,DNp04,36,2,False,False
LPLC2,24920,4,10989,9,LPLC1,DNp03,36,4,True,False
LPLC2,10936,18,11137,2,LT61b,DNp04,36,2,False,False
LC4,723283570,18,531898,2,UNKNOWN,DNp04,36,2,False,False
LC4,10400,9,10143,4,LT83,DNp30,36,4,True,False
LPLC2,35055,9,10584,4,PVLP034,DNp06,36,4,True,False
LPLC2,35055,9,10283,4,PVLP034,DNp103,36,4,True,False
LC4,531901,18,10010,2,AVLP203_c,DNp01,36,2,False,False
LC4,75060,6,10417,6,WED047,DNp103,36,6,True,False
LPLC2,15861,18,522345,2,PVLP026,DNpe037,36,2,False,False
LPLC2,15815,6,10283,6,PVLP021,DNp103,36,6,True,False
LPLC2,71157,36,33037,1,CB3513,DNp69,36,1,False,False
LC4,516152,36,33037,1,PVLP027,DNp69,36,1,False,False
LC4,18350,36,10957,1,PVLP046,DNp69,36,1,False,False
LC4,17004,9,575082,4,LoVP50,DNpe021,36,4,True,False
LC4,531901,18,11137,2,AVLP203_c,DNp04,36,2,False,False
LPLC2,35055,9,10361,4,PVLP034,DNg40,36,4,True,False
LPLC2,10936,18,10590,2,LT61b,DNpe052,36,2,False,False
LPLC2,10936,18,536048,2,LT61b,DNp27,36,2,False,False
LPLC2,39427,6,10106,6,LC31a,DNp11,36,6,True,False
LC4,16815,6,10106,6,GNG343,DNp11,36,6,True,False
LPLC2,15168,9,10590,4,LT74,DNpe052,36,4,True,False
LC4,512199,6,10259,6,Li17,DNp11,36,6,True,False
LC4,10386,36,10931,1,PVLP031,DNpe045,36,1,False,False
LC4,516152,36,10143,1,PVLP027,DNp30,36,1,False,False
LPLC2,10372,9,10558,4,LT1d,DNp35,36,4,True,False
LPLC2,520188,6,10601,6,AVLP610,DNpe025,36,6,True,False
LC4,516152,36,10752,1,PVLP027,DNp03,36,1,False,False
LC4,15688,4,10280,9,LoVP50,DNp47,36,4,True,False
LC4,19658,6,33037,6,PVLP074,DNp69,36,6,True,False
LC4,11507,9,11177,4,PLP211,DNp09,36,4,True,False
LPLC2,11762,18,11632,2,PVLP013,DNpe052,36,2,False,False
LC4,24379,12,10584,3,CL128a,DNp06,36,3,True,False
LC4,723283570,18,10417,2,UNKNOWN,DNp103,36,2,False,False
LC4,23047,3,10106,12,Li28,DNp11,36,3,True,False
LC4,28051,3,10106,12,LC9,DNp11,36,3,True,False
LPLC2,11085,3,10259,12,Li38,DNp11,36,3,True,False
LPLC2,18413,3,10259,12,Li17,DNp11,36,3,True,False
LPLC2,10936,18,10931,2,LT61b,DNpe045,36,2,False,False
LC4,34710,9,10584,4,WED029,DNp06,36,4,True,False
LC4,18604,12,10590,3,AVLP204,DNpe052,36,3,True,False
LC4,37301,9,10584,4,CB1717,DNp06,36,4,True,False
LPLC2,524753,12,11133,3,PVLP124,DNp70,36,3,True,False
LC4,30814,3,10989,12,LPLC1,DNp03,36,3,True,False
LC4,10100,9,11133,4,LoVCLo3,DNp70,36,4,True,False
LC4,19114,1,10558,36,LPLC1,DNp35,36,1,False,False
LC4,522966,4,10010,9,PS002,DNp01,36,4,True,False
LPLC2,13405,2,10197,18,CB4179,DNp02,36,2,False,False
LPLC2,10879,9,10601,4,AVLP076,DNpe025,36,4,True,False
LPLC2,26920,4,519771,9,LC9,DNp71,36,4,True,False
LPLC2,71157,36,10283,1,CB3513,DNp103,36,1,False,False
LC4,19160,6,10296,6,LC23,DNge054,36,6,True,False
LPLC2,23446,3,10197,12,CB3201,DNp02,36,3,True,False
LPLC2,19114,1,10558,36,LPLC1,DNp35,36,1,False,False
LC4,515974,1,10234,36,LC31a,DNp35,36,1,False,False
LC4,63015,1,10558,36,LC31a,DNp35,36,1,False,False
LC4,11108,1,10234,36,CL286,DNp35,36,1,False,False
LC4,10307,3,10117,12,AVLP083,DNp02,36,3,True,False
LPLC2,15665,36,11088,1,SAD064,DNp55,36,1,False,False
LC4,12056,4,10558,9,WED046,DNp35,36,4,True,False
LC4,15959,6,10584,6,SAD014,DNp06,36,6,True,False
LPLC2,18350,1,531898,36,PVLP046,DNp04,36,1,False,False
LPLC2,26033,2,10989,18,LPLC1,DNp03,36,2,False,False
LPLC2,65991,2,10752,18,PVLP021,DNp03,36,2,False,False
LC4,10386,36,10106,1,PVLP031,DNp11,36,1,False,False
LPLC2,71157,36,11137,1,CB3513,DNp04,36,1,False,False
LPLC2,15665,36,11137,1,SAD064,DNp04,36,1,False,False
LPLC2,15665,36,12628,1,SAD064,DNpe042,36,1,False,False
LC4,24379,12,10296,3,CL128a,DNge054,36,3,True,False
LC4,529811,6,10228,6,AVLP476,DNp06,36,6,True,False
LC4,31498,3,11159,12,LC9,DNp71,36,3,True,False
LPLC2,11762,18,575082,2,PVLP013,DNpe021,36,2,False,False
LPLC2,10675,18,10001,2,LT66,DNp01,36,2,False,False
LC4,535974,9,10417,4,PLP190,DNp103,36,4,True,False
LPLC2,22828,1,10228,36,PVLP080_b,DNp06,36,1,False,False
LPLC2,19855,1,10228,36,LPLC1,DNp06,36,1,False,False
LC4,19855,1,10228,36,LPLC1,DNp06,36,1,False,False
LPLC2,71157,36,10590,1,CB3513,DNpe052,36,1,False,False
LPLC2,71157,36,10361,1,CB3513,DNg40,36,1,False,False
LPLC2,531899,2,10197,18,AVLP452,DNp02,36,2,False,False
LPLC2,512087,3,10228,12,LPLC1,DNp06,36,3,True,False
LPLC2,522857,6,12628,6,AVLP201,DNpe042,36,6,True,False
LC4,17857,1,10228,36,LPLC1,DNp06,36,1,False,False
LPLC2,10714,6,10228,6,LT61a,DNp06,36,6,True,False
LPLC2,10718,3,10228,12,LT1c,DNp06,36,3,True,False
LC4,10718,3,10228,12,LT1c,DNp06,36,3,True,False
LPLC2,524753,12,10923,3,PVLP124,DNg40,36,3,True,False
LC4,34710,9,10283,4,WED029,DNp103,36,4,True,False
LC4,11091,6,10118,6,AVLP542,DNb05,36,6,True,False
LC4,10100,9,10417,4,LoVCLo3,DNp103,36,4,True,False
LPLC2,12225,2,522345,18,LoVC15,DNpe037,36,2,False,False
LPLC2,35055,9,11177,4,PVLP034,DNp09,36,4,True,False
LPLC2,20338,2,11334,18,CB1498,DNpe045,36,2,False,False
LPLC2,29889,6,10584,6,PVLP064,DNp06,36,6,True,False
LC4,15058,4,10228,9,LPLC1,DNp06,36,4,True,False
LPLC2,10778,18,10091,2,CL286,DNpe042,36,2,False,False
LC4,11507,9,11133,4,PLP211,DNp70,36,4,True,False
LPLC2,11569,3,10091,12,5-HTPLP01,DNpe042,36,3,True,False
LC4,103264,2,10234,18,LC11,DNp35,36,2,False,False
LPLC2,13405,2,10558,18,CB4179,DNp35,36,2,False,False
LPLC2,11927,3,10001,12,PVLP122,DNp01,36,3,True,False
LPLC2,15665,36,575082,1,SAD064,DNpe021,36,1,False,False
LPLC2,71157,36,10584,1,CB3513,DNp06,36,1,False,False
LPLC2,71157,36,10228,1,CB3513,DNp06,36,1,False,False
LPLC2,29904,2,10558,18,LC11,DNp35,36,2,False,False
LPLC2,14529,1,10118,36,CB4176,DNb05,36,1,False,False
LPLC2,10579,12,10063,3,MeVP51,DNp27,36,3,True,False
LPLC2,512087,3,10417,12,LPLC1,DNp103,36,3,True,False
LC4,512921,3,10417,12,LC31a,DNp103,36,3,True,False
LC4,17515,3,10417,12,LC23,DNp103,36,3,True,False
LPLC2,13336,2,10732,18,AVLP437,DNpe056,36,2,False,False
LPLC2,28621,9,524001,4,LoVP25,DNp05,36,4,True,False
LC4,12129,9,11020,4,SAD053,DNp05,36,4,True,False
LC4,25065,36,10063,1,MeLo13,DNp27,36,1,False,False
LPLC2,43333,6,10732,6,LC22,DNpe056,36,6,True,False
LC4,12129,9,524001,4,SAD053,DNp05,36,4,True,False
LC4,19748,9,531898,4,PVLP028,DNp04,36,4,True,False
LPLC2,21877,3,33037,12,LC31a,DNp69,36,3,True,False
LC4,19202,2,11513,18,LPLC4,DNp07,36,2,False,False
LPLC2,10714,6,10223,6,LT61a,DNpe056,36,6,True,False
LC4,10910,6,10234,6,PPM1203,DNp35,36,6,True,False
LPLC2,10050,9,522345,4,5-HTPMPV03,DNpe037,36,4,True,False
LPLC2,40414,4,10106,9,Y11,DNp11,36,4,True,False
LC4,17658,4,10106,9,MeLo14,DNp11,36,4,True,False
LC4,512921,3,10783,12,LC31a,DNp09,36,3,True,False
LC4,50076,9,12628,4,CB4162,DNpe042,36,4,True,False
LC4,14017,1,10001,36,CL022_c,DNp01,36,1,False,False
LC4,50368,2,10283,18,LC31a,DNp103,36,2,False,False
LPLC2,513691,4,10732,9,LAL026_a,DNpe056,36,4,True,False
LPLC2,101221,4,10580,9,PVLP128,DNp70,36,4,True,False
LC4,36539,2,10558,18,LC11,DNp35,36,2,False,False
LC4,534743,4,10228,9,LPLC1,DNp06,36,4,True,False
LPLC2,13080,3,11632,12,AVLP537,DNpe052,36,3,True,False
LPLC2,18742,2,10283,18,LPLC1,DNp103,36,2,False,False
LPLC2,85544,2,10283,18,AVLP452,DNp103,36,2,False,False
LPLC2,71157,36,10783,1,CB3513,DNp09,36,1,False,False
LC4,21029,2,10234,18,LC11,DNp35,36,2,False,False
LC4,24379,12,10001,3,CL128a,DNp01,36,3,True,False
LPLC2,62766,4,10732,9,LLPC1,DNpe056,36,4,True,False
LC4,32343,2,10558,18,LPLC1,DNp35,36,2,False,False
LPLC2,25270,2,10361,18,LC31a,DNg40,36,2,False,False
LPLC2,31894,2,10038,18,LLPC3,pIP1,36,2,False,False
LC4,29904,2,10558,18,LC11,DNp35,36,2,False,False
LPLC2,90782,9,519771,4,AVLP205,DNp71,36,4,True,False
LC4,514526,1,11573,36,CL128a,DNpe021,36,1,False,False
LC4,16815,6,10038,6,GNG343,pIP1,36,6,True,False
LC4,21967,2,10234,18,LPLC1,DNp35,36,2,False,False
LC4,531901,18,12218,2,AVLP203_c,DNpe031,36,2,False,False
LC4,15279,18,10296,2,AVLP152,DNge054,36,2,False,False
LPLC2,71157,36,536048,1,CB3513,DNp27,36,1,False,False
LPLC2,24202,36,10558,1,PVLP148,DNp35,36,1,False,False
LPLC2,25624,1,10989,36,LPLC1,DNp03,36,1,False,False
LPLC2,17515,1,10989,36,LC23,DNp03,36,1,False,False
LC4,526999,1,10752,36,LPLC1,DNp03,36,1,False,False
LC4,21159,1,10989,36,LPLC4,DNp03,36,1,False,False
LPLC2,534038,3,10580,12,PVLP062,DNp70,36,3,True,False
LPLC2,14155,4,10558,9,CB2940,DNp35,36,4,True,False
LC4,11507,9,10118,4,PLP211,DNb05,36,4,True,False
LPLC2,34740,9,10752,4,,DNp03,36,4,True,False
LC4,10386,36,10558,1,PVLP031,DNp35,36,1,False,False
LC4,516152,36,10234,1,PVLP027,DNp35,36,1,False,False
LPLC2,71157,36,10234,1,CB3513,DNp35,36,1,False,False
LC4,21877,3,33037,12,LC31a,DNp69,36,3,True,False
LPLC2,31251,12,10106,3,MeLo13,DNp11,36,3,True,False
LPLC2,15815,6,10068,6,PVLP021,DNp30,36,6,True,False
LC4,13274,6,10259,6,SAD073,DNp11,36,6,True,False
LC4,37301,9,10989,4,CB1717,DNp03,36,4,True,False
LC4,18464,9,10280,4,LoVP18,DNp47,36,4,True,False
LPLC2,71157,36,11334,1,CB3513,DNpe045,36,1,False,False
LC4,516152,36,10931,1,PVLP027,DNpe045,36,1,False,False
LC4,516152,36,11334,1,PVLP027,DNpe045,36,1,False,False
LPLC2,15861,18,12628,2,PVLP026,DNpe042,36,2,False,False
LPLC2,522472,18,10030,2,LT82a,pIP1,36,2,False,False
LPLC2,15861,18,10989,2,PVLP026,DNp03,36,2,False,False
LC4,18464,9,10065,4,LoVP18,DNb05,36,4,True,False
LC4,25870,3,10957,12,LPLC1,DNp69,36,3,True,False
LC4,13274,6,10752,6,SAD073,DNp03,36,6,True,False
LPLC2,524753,12,522345,3,PVLP124,DNpe037,36,3,True,False
LPLC2,32343,2,10558,18,LPLC1,DNp35,36,2,False,False
LC4,54235,2,10584,18,LC31a,DNp06,36,2,False,False
LC4,514846,2,10228,18,LPLC1,DNp06,36,2,False,False
LPLC2,14774,2,524001,18,LT51,DNp05,36,2,False,False
LPLC2,14091,6,10361,6,CB3544,DNg40,36,6,True,False
LPLC2,39427,6,10923,6,LC31a,DNg40,36,6,True,False
LPLC2,520188,6,11632,6,AVLP610,DNpe052,36,6,True,False
LC4,40131,1,11177,36,LC9,DNp09,36,1,False,False
LC4,512921,3,33037,12,LC31a,DNp69,36,3,True,False
LC4,10922,6,10752,6,AN08B010,DNp03,36,6,True,False
LPLC2,48271,2,10065,18,LLPC2,DNb05,36,2,False,False
LPLC2,39356,6,10989,6,LLPC1,DNp03,36,6,True,False
LPLC2,22266,6,10234,6,AVLP320_b,DNp35,36,6,True,False
LC4,534038,3,10580,12,PVLP062,DNp70,36,3,True,False
LC4,11507,9,10038,4,PLP211,pIP1,36,4,True,False
LPLC2,10879,9,11159,4,AVLP076,DNp71,36,4,True,False
LC4,30509,9,11159,4,PVLP112,DNp71,36,4,True,False
LPLC2,523015,18,10091,2,PS181,DNpe042,36,2,False,False
LPLC2,30542,9,536048,4,LC14a-1,DNp27,36,4,True,False
LC4,514922,35,11133,1,,DNp70,35,1,False,False
LPLC2,20914,35,522345,1,LPLC4,DNpe037,35,1,False,False
LC4,22098,7,11513,5,PLP150,DNp07,35,5,True,False
LC4,17404,35,11513,1,AVLP202,DNp07,35,1,False,False
LPLC2,22919,5,11513,7,LC39a,DNp07,35,5,True,False
LC4,15087,7,10361,5,AN10B019,DNg40,35,5,True,False
LPLC2,26365,5,10283,7,LPLC1,DNp103,35,5,True,False
LPLC2,26899,1,10558,35,LC11,DNp35,35,1,False,False
LPLC2,15138,5,10228,7,PVLP031,DNp06,35,5,True,False
LC4,13775,1,10601,35,AVLP299_d,DNpe025,35,1,False,False
LPLC2,10017,35,10091,1,AMMC-A1,DNpe042,35,1,False,False
LC4,16958,1,531898,35,CB4248,DNp04,35,1,False,False
LC4,520188,35,10065,1,AVLP610,DNb05,35,1,False,False
LPLC2,10017,35,10244,1,AMMC-A1,DNp55,35,1,False,False
LPLC2,111004,5,10228,7,PVLP034,DNp06,35,5,True,False
LC4,11626,7,522345,5,PLP208,DNpe037,35,5,True,False
LPLC2,111004,5,10584,7,PVLP034,DNp06,35,5,True,False
LC4,512821,7,10118,5,CB4248,DNb05,35,5,True,False
LC4,15087,7,10197,5,AN10B019,DNp02,35,5,True,False
LPLC2,23192,7,575082,5,,DNpe021,35,5,True,False
LPLC2,10583,7,11088,5,LPT60,DNp55,35,5,True,False
LC4,17404,35,506334,1,AVLP202,DNp42,35,1,False,False
LC4,12441,5,519771,7,CB4176,DNp71,35,5,True,False
LC4,90782,5,10244,7,AVLP205,DNp55,35,5,True,False
LPLC2,129090,7,10228,5,PVLP066,DNp06,35,5,True,False
LPLC2,21093,7,10117,5,,DNp02,35,5,True,False
LC4,758115936,7,10117,5,,DNp02,35,5,True,False
LC4,18314,1,10038,35,LPLC4,pIP1,35,1,False,False
LPLC2,39247,5,12222,7,WED015,DNpe031,35,5,True,False
LC4,520188,35,11159,1,AVLP610,DNp71,35,1,False,False
LC4,17404,35,11159,1,AVLP202,DNp71,35,1,False,False
LC4,515974,1,10228,35,LC31a,DNp06,35,1,False,False
LC4,81551,1,10228,35,LC31a,DNp06,35,1,False,False
LC4,16168,5,10296,7,GNG343,DNge054,35,5,True,False
LPLC2,11832,7,33037,5,CL367,DNp69,35,5,True,False
LPLC2,11832,7,10957,5,CL367,DNp69,35,5,True,False
LPLC2,13679,5,10957,7,MeVP18,DNp69,35,5,True,False
LPLC2,26365,5,10957,7,LPLC1,DNp69,35,5,True,False
LPLC2,20914,35,10259,1,LPLC4,DNp11,35,1,False,False
LC4,523626,5,10361,7,PVLP071,DNg40,35,5,True,False
LC4,15898,5,10923,7,PS182,DNg40,35,5,True,False
LC4,520188,35,10106,1,AVLP610,DNp11,35,1,False,False
LC4,17404,35,10259,1,AVLP202,DNp11,35,1,False,False
LC4,514922,35,10068,1,,DNp30,35,1,False,False
LPLC2,523458,1,10783,35,LC9,DNp09,35,1,False,False
LC4,520188,35,10143,1,AVLP610,DNp30,35,1,False,False
LPLC2,11349,1,10957,35,AVLP572,DNp69,35,1,False,False
LPLC2,129090,7,531898,5,PVLP066,DNp04,35,5,True,False
LC4,18201,7,10117,5,LC23,DNp02,35,5,True,False
LC4,18140,5,10259,7,TmY19b,DNp11,35,5,True,False
LPLC2,12501,7,10580,5,PLP018,DNp70,35,5,True,False
LC4,18201,7,10752,5,LC23,DNp03,35,5,True,False
LC4,523560,7,10783,5,CB3879,DNp09,35,5,True,False
LPLC2,11047,1,12628,35,PS001,DNpe042,35,1,False,False
LC4,758115936,7,10001,5,,DNp01,35,5,True,False
LC4,15561,1,10752,35,PS182,DNp03,35,1,False,False
LC4,514922,35,536048,1,,DNp27,35,1,False,False
LC4,11191,1,10223,35,AVLP340,DNpe056,35,1,False,False
LC4,12501,7,10580,5,PLP018,DNp70,35,5,True,False
LC4,11626,7,10283,5,PLP208,DNp103,35,5,True,False
LC4,19856,5,10223,7,,DNpe056,35,5,True,False
LC4,20930,5,10732,7,WED015,DNpe056,35,5,True,False
LPLC2,59067,5,10732,7,LLPC1,DNpe056,35,5,True,False
LC4,520188,35,10590,1,AVLP610,DNpe052,35,1,False,False
LPLC2,59745,5,10732,7,LLPC1,DNpe056,35,5,True,False
LC4,19864,5,10283,7,CB3879,DNp103,35,5,True,False
LPLC2,10017,35,10234,1,AMMC-A1,DNp35,35,1,False,False
LC4,28890,1,11513,34,LoVP18,DNp07,34,1,False,False
LC4,520078,2,10228,17,LPLC1,DNp06,34,2,False,False
LPLC2,17404,2,10923,17,AVLP202,DNg40,34,2,False,False
LC4,18960,2,10228,17,AVLP203_c,DNp06,34,2,False,False
LC4,22187,2,10283,17,CB1314,DNp103,34,2,False,False
LC4,20176,1,10558,34,LC11,DNp35,34,1,False,False
LC4,512617,2,10283,17,CB2153,DNp103,34,2,False,False
LPLC2,25870,2,10584,17,LPLC1,DNp06,34,2,False,False
LC4,13405,34,519771,1,CB4179,DNp71,34,1,False,False
LC4,16657,2,10065,17,CB4176,DNb05,34,2,False,False
LPLC2,20783,2,10584,17,LPLC1,DNp06,34,2,False,False
LPLC2,71404,1,10417,34,WED060,DNp103,34,1,False,False
LPLC2,26656,2,10228,17,LPLC1,DNp06,34,2,False,False
LPLC2,15298,17,10783,2,AVLP577,DNp09,34,2,False,False
LPLC2,63015,2,10584,17,LC31a,DNp06,34,2,False,False
LPLC2,22584,34,11513,1,,DNp07,34,1,False,False
LPLC2,522346,34,10063,1,PVLP013,DNp27,34,1,False,False
LPLC2,11040,17,531898,2,MeVP18,DNp04,34,2,False,False
LPLC2,522405,34,10923,1,PVLP106,DNg40,34,1,False,False
LPLC2,522405,34,11137,1,PVLP106,DNp04,34,1,False,False
LPLC2,18718,34,10063,1,LPLC4,DNp27,34,1,False,False
LPLC2,18718,34,536048,1,LPLC4,DNp27,34,1,False,False
LPLC2,10241,1,11632,34,AVLP001,DNpe052,34,1,False,False
LC4,14748,1,524001,34,OCG02b,DNp05,34,1,False,False
LC4,25862,1,10584,34,LC31a,DNp06,34,1,False,False
LPLC2,18598,2,10118,17,LLPC2,DNb05,34,2,False,False
LC4,10432,17,519771,2,LoVCLo3,DNp71,34,2,False,False
LPLC2,48392,2,10118,17,LLPC2,DNb05,34,2,False,False
LPLC2,10862,17,10417,2,LoVP109,DNp103,34,2,False,False
LC4,10432,17,11020,2,LoVCLo3,DNp05,34,2,False,False
LPLC2,512415,1,10197,34,PVLP123,DNp02,34,1,False,False
LPLC2,55868,17,10244,2,LC31b,DNp55,34,2,False,False
LPLC2,10862,17,10228,2,LoVP109,DNp06,34,2,False,False
LC4,10345,17,10063,2,LT40,DNp27,34,2,False,False
LC4,13405,34,524001,1,CB4179,DNp05,34,1,False,False
LPLC2,522346,34,10283,1,PVLP013,DNp103,34,1,False,False
LPLC2,512921,2,519771,17,LC31a,DNp71,34,2,False,False
LC4,10432,17,10106,2,LoVCLo3,DNp11,34,2,False,False
LPLC2,26656,2,10752,17,LPLC1,DNp03,34,2,False,False
LPLC2,24508,2,10989,17,LPLC1,DNp03,34,2,False,False
LC4,29581,17,575082,2,PLP150,DNpe021,34,2,False,False
LC4,10432,17,11573,2,LoVCLo3,DNpe021,34,2,False,False
LC4,10432,17,575082,2,LoVCLo3,DNpe021,34,2,False,False
LC4,25607,34,11290,1,PVLP046,DNp66,34,1,False,False
LPLC2,41860,2,11159,17,LC9,DNp71,34,2,False,False
LPLC2,11040,17,524001,2,MeVP18,DNp05,34,2,False,False
LPLC2,22584,34,10244,1,,DNp55,34,1,False,False
LPLC2,11040,17,10118,2,MeVP18,DNb05,34,2,False,False
